MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,P1_ID,P1_NAME,P1_POS,P2_ID,P2_NAME,P2_POS,P3_ID,P3_NAME,P3_POS,P4_ID,P4_NAME,P4_POS,P5_ID,P5_NAME,P5_POS,MINUTES,SECONDS,PTS_FOR,PTS_AGAINST,PLUS_MINUS,PTS_FOR_PER40,PTS_AGT_PER40,NET_PER40
2512420,Final,980023,GEIEG PACISA,HOME,1917788,M. Carbo Cachinero,PG,1944150,M. Melero Bravo,PG,1667386,C. Morente Lopez,SF,2239082,N. Mitjanas Costa,PF,1949920,J. Pairo Urtos,PF,1.3,75.0,2.0,1.0,1.0,64.0,32.0,32.0
2512420,Final,980023,GEIEG PACISA,HOME,1917788,M. Carbo Cachinero,PG,1944150,M. Melero Bravo,PG,1949920,J. Pairo Urtos,PF,1926754,J. Fernandez Pinsach,C,1567998,V. Gonzalez Olaizola,C,2.8,168.0,2.0,5.0,-3.0,28.6,71.4,-42.9
2512420,Final,980023,GEIEG PACISA,HOME,1917788,M. Carbo Cachinero,PG,1944150,M. Melero Bravo,PG,2059054,A. Riera Buil,SF,1667386,C. Morente Lopez,SF,2239082,N. Mitjanas Costa,PF,0.4,22.0,0.0,2.0,-2.0,0.0,218.2,-218.2
2512420,Final,980023,GEIEG PACISA,HOME,1917788,M. Carbo Cachinero,PG,1944150,M. Melero Bravo,PG,2239082,N. Mitjanas Costa,PF,1949920,J. Pairo Urtos,PF,1926754,J. Fernandez Pinsach,C,6.2,369.0,14.0,14.0,0.0,91.1,91.1,0.0
2512420,Final,980023,GEIEG PACISA,HOME,1944150,M. Melero Bravo,PG,1666109,A. Coma Perpiña,PG,2239082,N. Mitjanas Costa,PF,1949920,J. Pairo Urtos,PF,1926754,J. Fernandez Pinsach,C,2.5,149.0,2.0,8.0,-6.0,32.2,128.9,-96.6
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1815863,A. Jimenez Garcia,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,1.9,112.0,6.0,6.0,0.0,128.6,128.6,0.0
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,1172591,A. Perez Alonso,SF,1718833,N. Rios Maqueda,SF,0.5,32.0,0.0,1.0,-1.0,0.0,75.0,-75.0
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,4.1,243.0,9.0,2.0,7.0,88.9,19.8,69.1
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1172591,A. Perez Alonso,SF,2.3,138.0,2.0,7.0,-5.0,34.8,121.7,-87.0
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1548092,E. Filgueira Chenlo,SF,0.4,23.0,0.0,2.0,-2.0,0.0,208.7,-208.7
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1718833,N. Rios Maqueda,SF,0.4,22.0,2.0,0.0,2.0,218.2,0.0,218.2
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,2065951,C. Naya Angeriz,SF,1878476,S. Arcos Jerez,SF,1548092,E. Filgueira Chenlo,SF,0.2,15.0,1.0,0.0,1.0,160.0,0.0,160.0
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2188436,R. Botana Fragoso,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,2065951,C. Naya Angeriz,SF,1172591,A. Perez Alonso,SF,1.7,99.0,2.0,6.0,-4.0,48.5,145.5,-97.0
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2188436,R. Botana Fragoso,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,2065951,C. Naya Angeriz,SF,1548092,E. Filgueira Chenlo,SF,2.4,147.0,3.0,5.0,-2.0,49.0,81.6,-32.7
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2065951,C. Naya Angeriz,SF,1878476,S. Arcos Jerez,SF,1548092,E. Filgueira Chenlo,SF,0.5,29.0,1.0,2.0,-1.0,82.8,165.5,-82.8
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1172591,A. Perez Alonso,SF,1548092,E. Filgueira Chenlo,SF,1.0,61.0,2.0,0.0,2.0,78.7,0.0,78.7
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,4.3,258.0,8.0,5.0,3.0,74.4,46.5,27.9
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,1548092,E. Filgueira Chenlo,SF,0.7,41.0,1.0,2.0,-1.0,58.5,117.1,-58.5
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,1718833,N. Rios Maqueda,SF,4.7,279.0,10.0,5.0,5.0,86.0,43.0,43.0
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,2065951,C. Naya Angeriz,SF,1172591,A. Perez Alonso,SF,0.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,2744120,J. Zeballos Rodda,SF,1718833,N. Rios Maqueda,SF,1.7,99.0,8.0,2.0,6.0,193.9,48.5,145.5
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,4.5,269.0,8.0,7.0,1.0,71.4,62.5,8.9
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,1.7,102.0,2.0,0.0,2.0,47.1,0.0,47.1
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1548092,E. Filgueira Chenlo,SF,0.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,2167990,N. Dimitrijevic,SF,2065951,C. Naya Angeriz,SF,1878476,S. Arcos Jerez,SF,1548092,E. Filgueira Chenlo,SF,1.0,58.0,0.0,1.0,-1.0,0.0,41.4,-41.4
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,2188436,R. Botana Fragoso,SF,2167990,N. Dimitrijevic,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,0.7,41.0,0.0,1.0,-1.0,0.0,58.5,-58.5
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,SF,2188436,R. Botana Fragoso,SF,2744120,J. Zeballos Rodda,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,5.1,305.0,6.0,4.0,2.0,47.2,31.5,15.7
2512421,Final,980023,GEIEG PACISA,AWAY,1666109,A. Coma Perpiña,PG,1667386,C. Morente Lopez,SF,1949920,J. Pairo Urtos,PF,1926754,J. Fernandez Pinsach,C,1567998,V. Gonzalez Olaizola,C,4.4,266.0,9.0,6.0,3.0,81.2,54.1,27.1
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1666109,A. Coma Perpiña,PG,1667386,C. Morente Lopez,SF,1926754,J. Fernandez Pinsach,C,1567998,V. Gonzalez Olaizola,C,3.8,237.0,9.0,9.0,0.0,91.1,91.1,0.0
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1666109,A. Coma Perpiña,PG,1667386,C. Morente Lopez,SF,1949920,J. Pairo Urtos,PF,1926754,J. Fernandez Pinsach,C,2.7,164.0,4.0,5.0,-1.0,58.5,73.2,-14.6
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1666109,A. Coma Perpiña,PG,1667386,C. Morente Lopez,SF,2239082,N. Mitjanas Costa,PF,1926754,J. Fernandez Pinsach,C,1.7000000000000002,100.0,0.0,3.0,-3.0,0.0,72.0,-72.0
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1666109,A. Coma Perpiña,PG,1667386,C. Morente Lopez,SF,2239082,N. Mitjanas Costa,PF,1949920,J. Pairo Urtos,PF,0.6,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1666109,A. Coma Perpiña,PG,1949920,J. Pairo Urtos,PF,1926754,J. Fernandez Pinsach,C,1567998,V. Gonzalez Olaizola,C,1.4,88.0,3.0,6.0,-3.0,81.8,163.6,-81.8
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1666109,A. Coma Perpiña,PG,2059054,A. Riera Buil,SF,1667386,C. Morente Lopez,SF,1926754,J. Fernandez Pinsach,C,2.9000000000000004,179.0,6.0,2.0,4.0,80.4,26.8,53.6
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1666109,A. Coma Perpiña,PG,2059054,A. Riera Buil,SF,1667386,C. Morente Lopez,SF,2191036,R. Calvet Sandez,C,0.7,44.0,2.0,4.0,-2.0,109.1,218.2,-109.1
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1666109,A. Coma Perpiña,PG,2059054,A. Riera Buil,SF,2191036,R. Calvet Sandez,C,1926754,J. Fernandez Pinsach,C,0.8,48.0,0.0,2.0,-2.0,0.0,100.0,-100.0
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1666109,A. Coma Perpiña,PG,2059054,A. Riera Buil,SF,2239082,N. Mitjanas Costa,PF,1926754,J. Fernandez Pinsach,C,1.5,88.0,2.0,2.0,0.0,54.5,54.5,0.0
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1667386,C. Morente Lopez,SF,1926754,J. Fernandez Pinsach,C,1567998,V. Gonzalez Olaizola,C,2191037,C. Calvet Sandez,,0.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1667386,C. Morente Lopez,SF,1949920,J. Pairo Urtos,PF,1926754,J. Fernandez Pinsach,C,1567998,V. Gonzalez Olaizola,C,2.1,129.0,0.0,4.0,-4.0,0.0,74.4,-74.4
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1667386,C. Morente Lopez,SF,2239082,N. Mitjanas Costa,PF,1926754,J. Fernandez Pinsach,C,1567998,V. Gonzalez Olaizola,C,2.2,128.0,0.0,5.0,-5.0,0.0,93.8,-93.8
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,1667386,C. Morente Lopez,SF,2239082,N. Mitjanas Costa,PF,1949920,J. Pairo Urtos,PF,1926754,J. Fernandez Pinsach,C,5.9,355.0,6.0,13.0,-7.0,40.6,87.9,-47.3
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,2059054,A. Riera Buil,SF,1667386,C. Morente Lopez,SF,1926754,J. Fernandez Pinsach,C,1567998,V. Gonzalez Olaizola,C,2.0,121.0,7.0,0.0,7.0,138.8,0.0,138.8
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,2059054,A. Riera Buil,SF,1667386,C. Morente Lopez,SF,2191036,R. Calvet Sandez,C,1926754,J. Fernandez Pinsach,C,2.2,131.0,2.0,5.0,-3.0,36.6,91.6,-55.0
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,2059054,A. Riera Buil,SF,1667386,C. Morente Lopez,SF,2239082,N. Mitjanas Costa,PF,1926754,J. Fernandez Pinsach,C,1.9000000000000001,115.0,2.0,4.0,-2.0,41.7,83.5,-41.7
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,M. Carbo Cachinero,PG,2059054,A. Riera Buil,SF,1667386,C. Morente Lopez,SF,2239082,N. Mitjanas Costa,PF,2191036,R. Calvet Sandez,C,2.7,162.0,0.0,3.0,-3.0,0.0,44.4,-44.4
2512421,Final,981340,MARISTAS CORUÑA,HOME,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1172591,A. Perez Alonso,SF,0.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2512421,Final,981340,MARISTAS CORUÑA,HOME,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,2065951,C. Naya Angeriz,SF,1172591,A. Perez Alonso,SF,1548092,E. Filgueira Chenlo,SF,2.0,121.0,2.0,2.0,0.0,39.7,39.7,0.0
2512421,Final,981340,MARISTAS CORUÑA,HOME,2014848,L. Ibañez Díaz,SF,2065951,C. Naya Angeriz,SF,1831191,S. Bra Piñeiro,SF,1172591,A. Perez Alonso,SF,1548092,E. Filgueira Chenlo,SF,1.3,77.0,3.0,0.0,3.0,93.5,0.0,93.5
2512421,Final,981340,MARISTAS CORUÑA,HOME,2014848,L. Ibañez Díaz,SF,2167990,N. Dimitrijevic,SF,1831191,S. Bra Piñeiro,SF,1172591,A. Perez Alonso,SF,1548092,E. Filgueira Chenlo,SF,0.9,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2512421,Final,981340,MARISTAS CORUÑA,HOME,2014848,L. Ibañez Díaz,SF,2167990,N. Dimitrijevic,SF,2065951,C. Naya Angeriz,SF,1172591,A. Perez Alonso,SF,1548092,E. Filgueira Chenlo,SF,0.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2512421,Final,981340,MARISTAS CORUÑA,HOME,2188436,R. Botana Fragoso,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,2065951,C. Naya Angeriz,SF,1548092,E. Filgueira Chenlo,SF,4.9,296.0,12.0,4.0,8.0,97.3,32.4,64.9
2512421,Final,981340,MARISTAS CORUÑA,HOME,2188436,R. Botana Fragoso,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,3.5,211.0,4.0,6.0,-2.0,45.5,68.2,-22.7
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1718833,N. Rios Maqueda,SF,0.9,55.0,3.0,0.0,3.0,130.9,0.0,130.9
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,2.5999999999999996,153.0,5.0,2.0,3.0,78.4,31.4,47.1
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,1718833,N. Rios Maqueda,SF,2.4000000000000004,145.0,7.0,3.0,4.0,115.9,49.7,66.2
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,2.8,172.0,2.0,9.0,-7.0,27.9,125.6,-97.7
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2167990,N. Dimitrijevic,SF,2065951,C. Naya Angeriz,SF,1548092,E. Filgueira Chenlo,SF,1.7000000000000002,103.0,3.0,2.0,1.0,69.9,46.6,23.3
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2188436,R. Botana Fragoso,SF,2167990,N. Dimitrijevic,SF,2744120,J. Zeballos Rodda,SF,2.0,121.0,0.0,7.0,-7.0,0.0,138.8,-138.8
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,1815863,A. Jimenez Garcia,SF,2188436,R. Botana Fragoso,SF,2744120,J. Zeballos Rodda,SF,1718833,N. Rios Maqueda,SF,1.4,87.0,2.0,2.0,0.0,55.2,55.2,0.0
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,1831191,S. Bra Piñeiro,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1718833,N. Rios Maqueda,SF,1.8,110.0,5.0,3.0,2.0,109.1,65.5,43.6
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,6.4,385.0,16.0,10.0,6.0,99.7,62.3,37.4
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,1548092,E. Filgueira Chenlo,SF,1718833,N. Rios Maqueda,SF,0.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,2167990,N. Dimitrijevic,SF,1878476,S. Arcos Jerez,SF,2744120,J. Zeballos Rodda,SF,1718833,N. Rios Maqueda,SF,3.3,199.0,7.0,2.0,5.0,84.4,24.1,60.3
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,SF,2167990,N. Dimitrijevic,SF,2065951,C. Naya Angeriz,SF,1878476,S. Arcos Jerez,SF,1718833,N. Rios Maqueda,SF,0.6,37.0,2.0,0.0,2.0,129.7,0.0,129.7
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2137885,M. Cuesta Garcia,SF,1831311,A. Iruskieta Uribe,SF,1900318,C. Lopez Bevia,SF,1757531,U. Iruskieta Uribe,SF,2001169,L. Vindel Aretxabala,SF,0.9,57.0,0.0,6.0,-6.0,0.0,252.6,-252.6
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2137885,M. Cuesta Garcia,SF,1831311,A. Iruskieta Uribe,SF,1900318,C. Lopez Bevia,SF,2001169,L. Vindel Aretxabala,SF,2111167,L. Leguina Taramundi,SF,3.0,176.0,5.0,3.0,2.0,68.2,40.9,27.3
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2137885,M. Cuesta Garcia,SF,2082667,N. Sarasua Blanco,SF,1900318,C. Lopez Bevia,SF,2001169,L. Vindel Aretxabala,SF,2111167,L. Leguina Taramundi,SF,3.2,188.0,2.0,0.0,2.0,25.5,0.0,25.5
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2137885,M. Cuesta Garcia,SF,2188507,J. Royale Sacristan,SF,1831311,A. Iruskieta Uribe,SF,2001169,L. Vindel Aretxabala,SF,2111167,L. Leguina Taramundi,SF,4.7,285.0,8.0,6.0,2.0,67.4,50.5,16.8
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2137885,M. Cuesta Garcia,SF,2188507,J. Royale Sacristan,SF,2082667,N. Sarasua Blanco,SF,1900318,C. Lopez Bevia,SF,2001169,L. Vindel Aretxabala,SF,7.5,450.0,19.0,13.0,6.0,101.3,69.3,32.0
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2137885,M. Cuesta Garcia,SF,2325680,L. Vallejo Casares,SF,1831311,A. Iruskieta Uribe,SF,1900318,C. Lopez Bevia,SF,1757531,U. Iruskieta Uribe,SF,5.5,328.0,11.0,6.0,5.0,80.5,43.9,36.6
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2137885,M. Cuesta Garcia,SF,2325680,L. Vallejo Casares,SF,2188507,J. Royale Sacristan,SF,1900318,C. Lopez Bevia,SF,2001169,L. Vindel Aretxabala,SF,2.7,165.0,3.0,2.0,1.0,43.6,29.1,14.5
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2188507,J. Royale Sacristan,SF,1831311,A. Iruskieta Uribe,SF,1900318,C. Lopez Bevia,SF,2001169,L. Vindel Aretxabala,SF,2111167,L. Leguina Taramundi,SF,1.7,104.0,0.0,5.0,-5.0,0.0,115.4,-115.4
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2188507,J. Royale Sacristan,SF,2082667,N. Sarasua Blanco,SF,1757531,U. Iruskieta Uribe,SF,2001169,L. Vindel Aretxabala,SF,2111167,L. Leguina Taramundi,SF,5.0,301.0,8.0,10.0,-2.0,63.8,79.7,-15.9
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2325680,L. Vallejo Casares,SF,2188507,J. Royale Sacristan,SF,1831311,A. Iruskieta Uribe,SF,1900318,C. Lopez Bevia,SF,2001169,L. Vindel Aretxabala,SF,1.3,76.0,2.0,2.0,0.0,63.2,63.2,0.0
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2325680,L. Vallejo Casares,SF,2188507,J. Royale Sacristan,SF,1831311,A. Iruskieta Uribe,SF,2082667,N. Sarasua Blanco,SF,2001169,L. Vindel Aretxabala,SF,1.4,88.0,5.0,1.0,4.0,136.4,27.3,109.1
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2325680,L. Vallejo Casares,SF,2188507,J. Royale Sacristan,SF,1900318,C. Lopez Bevia,SF,2001169,L. Vindel Aretxabala,SF,1757531,U. Iruskieta Uribe,SF,2.3,140.0,2.0,2.0,0.0,34.3,34.3,0.0
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2325680,L. Vallejo Casares,SF,2188507,J. Royale Sacristan,SF,2082667,N. Sarasua Blanco,SF,1757531,U. Iruskieta Uribe,SF,2001169,L. Vindel Aretxabala,SF,0.7,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,1562695,A. González Ramírez,PG,1676283,B. Sanchez Campillo,PG,1832824,C. Leal Flores,PF,2035834,M. Martinez Majan,PF,2160293,V. Lopez Riaño,C,1.0,63.0,7.0,0.0,7.0,266.7,0.0,266.7
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,1562695,A. González Ramírez,PG,1676283,B. Sanchez Campillo,PG,2035834,M. Martinez Majan,PF,2185253,P. Álvarez Honorato,C,2160293,V. Lopez Riaño,C,1.0,58.0,0.0,2.0,-2.0,0.0,82.8,-82.8
