MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,PLAYER_ID,PLAYER,PLAYER_NAME,IS_STARTER,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS,TS%,eFG%,3PAr,FTr,PPS_2,PPS_3,FTA_PER_PFD,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,DORSAL
2512420,Final,980023,GEIEG PACISA,HOME,1949920,,J. Pairo Urtos,1,25.0,1498.0,8.0,1.0,2.0,2.0,5.0,3.0,7.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,-18.0,57.1,57.1,71.4,0.0,1.0,1.2,0.0,0.0,18.6,10.0,0.0,0.0,0.0,0.0,14.0,
2512420,Final,980023,GEIEG PACISA,HOME,1917788,,M. Carbo Cachinero,0,16.8,1008.0,6.0,0.0,3.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,-1.0,1.0,60.0,60.0,40.0,0.0,0.0,3.0,0.0,0.0,5.5,3.0,22.7,0.0,0.0,28.6,20.9,
2512420,Final,980023,GEIEG PACISA,HOME,1944150,,M. Melero Bravo,1,29.6,1778.0,14.0,4.0,7.0,1.0,5.0,5.0,12.0,3.0,6.0,0.0,5.0,5.0,3.0,4.0,4.0,0.0,1.0,3.0,6.0,15.0,-22.0,47.8,45.8,41.7,50.0,1.1,0.6,1.0,0.0,15.7,8.4,48.4,7.4,0.0,21.5,31.6,
2512420,Final,980023,GEIEG PACISA,HOME,1667386,,C. Morente Lopez,0,17.7,1064.0,3.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,-6.0,50.0,50.0,100.0,0.0,0.0,1.0,0.0,6.1,5.3,5.6,0.0,6.2,0.0,0.0,8.5,
2512420,Final,980023,GEIEG PACISA,HOME,1567998,,V. Gonzalez Olaizola,0,22.3,1339.0,11.0,2.0,7.0,0.0,0.0,2.0,7.0,7.0,13.0,3.0,4.0,7.0,0.0,1.0,1.0,1.0,0.0,5.0,7.0,10.0,7.0,43.2,28.6,0.0,185.7,0.6,0.0,1.9,14.5,16.7,15.7,0.0,2.5,4.7,7.3,30.9,
2512420,Final,980023,GEIEG PACISA,HOME,1666109,,A. Coma Perpiña,1,26.0,1561.0,10.0,1.0,4.0,0.0,3.0,1.0,7.0,8.0,8.0,1.0,4.0,5.0,3.0,1.0,2.0,0.0,0.0,2.0,5.0,16.0,-7.0,47.5,14.3,42.9,114.3,0.5,0.0,1.6,4.2,14.3,9.6,29.4,4.2,0.0,8.7,22.2,
2512420,Final,980023,GEIEG PACISA,HOME,1926754,,J. Fernandez Pinsach,1,29.5,1770.0,6.0,2.0,12.0,0.0,0.0,2.0,12.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,-22.0,23.3,16.7,0.0,16.7,0.3,0.0,1.0,11.0,3.2,6.8,32.6,0.0,7.1,7.2,23.6,
2512420,Final,980023,GEIEG PACISA,HOME,2239082,,N. Mitjanas Costa,1,25.0,1499.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.3,14.9,10.0,20.8,2.2,0.0,0.0,8.0,
2512420,Final,980023,GEIEG PACISA,HOME,2059054,,A. Riera Buil,0,8.1,483.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1718833,N. Rios Maqueda,N. Rios Maqueda,1,29.4,1762.0,7.0,2.0,4.0,1.0,2.0,3.0,6.0,0.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,3.0,1.0,22.0,45.1,58.3,33.3,66.7,1.0,1.5,1.3,3.2,3.7,3.4,12.0,1.9,0.0,34.0,17.6,
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2167990,N. Dimitrijevic,N. Dimitrijevic,0,28.1,1685.0,9.0,3.0,3.0,0.0,3.0,3.0,6.0,3.0,4.0,1.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,2.0,4.0,17.0,12.0,58.0,50.0,50.0,66.7,2.0,0.0,1.0,3.3,11.5,7.1,24.1,6.0,0.0,11.4,13.7,
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1815863,A. Jimenez Garcia,A. Jimenez Garcia,0,26.8,1609.0,13.0,2.0,5.0,3.0,8.0,5.0,13.0,0.0,0.0,2.0,5.0,7.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,10.0,12.0,50.0,50.0,61.5,0.0,0.8,1.1,0.0,6.9,20.2,13.1,0.0,0.0,3.9,7.1,23.0,
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2065951,C. Naya Angeriz,C. Naya Angeriz,0,6.0,359.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-8.0,50.0,50.0,50.0,0.0,2.0,0.0,0.0,15.5,0.0,8.3,55.6,9.4,0.0,0.0,14.7,
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2744120,J. Zeballos Rodda,J. Zeballos Rodda,1,16.4,984.0,8.0,1.0,2.0,2.0,4.0,3.0,6.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,10.0,6.0,66.7,66.7,66.7,0.0,1.0,1.5,0.0,0.0,26.4,12.2,24.4,3.4,0.0,33.3,24.2,
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1548092,E. Filgueira Chenlo,E. Filgueira Chenlo,1,28.7,1720.0,9.0,1.0,2.0,2.0,6.0,3.0,8.0,1.0,2.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,10.0,50.7,50.0,75.0,25.0,1.0,1.0,1.0,9.7,15.1,12.2,6.0,0.0,0.0,0.0,13.6,
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1878476,S. Arcos Jerez,S. Arcos Jerez,1,23.0,1379.0,9.0,4.0,6.0,0.0,4.0,4.0,10.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,7.0,41.4,40.0,40.0,20.0,1.3,0.0,2.0,8.1,14.1,10.9,7.8,0.0,0.0,15.5,24.7,
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2188436,R. Botana Fragoso,R. Botana Fragoso,0,9.9,592.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-4.0,-5.0,0.0,0.0,0.0,200.0,0.0,0.0,2.0,0.0,32.8,15.2,0.0,0.0,0.0,0.0,16.7,
2512420,Final,981340,MARISTAS CORUÑA,AWAY,1172591,A. Perez Alonso,A. Perez Alonso,0,5.7,341.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,-7.0,-8.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,16.3,0.0,8.8,0.0,0.0,0.0,20.0,38.6,
2512420,Final,981340,MARISTAS CORUÑA,AWAY,2817727,B. Fontana,B. Fontana,1,26.1,1569.0,14.0,5.0,10.0,1.0,2.0,6.0,12.0,1.0,4.0,7.0,5.0,12.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,22.0,17.0,50.9,54.2,16.7,33.3,1.0,1.5,0.7,24.9,20.7,23.0,7.4,4.3,4.0,6.8,24.9,
2512421,Final,981340,MARISTAS CORUÑA,HOME,1718833,N. Rios Maqueda,N. Rios Maqueda,1,23.6,1416.0,6.0,3.0,5.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,23.0,42.9,42.9,28.6,0.0,1.2,0.0,0.0,0.0,0.0,0.0,36.2,4.7,0.0,12.5,15.2,
2512421,Final,981340,MARISTAS CORUÑA,HOME,2167990,N. Dimitrijevic,N. Dimitrijevic,0,24.6,1475.0,6.0,2.0,3.0,0.0,3.0,2.0,6.0,2.0,3.0,5.0,2.0,7.0,2.0,5.0,3.0,0.0,0.0,3.0,3.0,8.0,7.0,41.0,33.3,50.0,50.0,1.3,0.0,1.0,22.0,7.9,14.6,13.5,6.8,0.0,40.6,22.4,
2512421,Final,981340,MARISTAS CORUÑA,HOME,2014848,L. Ibañez Díaz,L. Ibañez Díaz,0,2.7,162.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,36.1,19.0,0.0,0.0,0.0,0.0,16.6,
2512421,Final,981340,MARISTAS CORUÑA,HOME,1815863,A. Jimenez Garcia,A. Jimenez Garcia,0,21.0,1262.0,5.0,1.0,5.0,1.0,3.0,2.0,8.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,7.0,31.2,31.2,37.5,0.0,0.4,1.0,0.0,5.1,13.9,9.8,8.3,2.7,4.4,11.1,19.2,
2512421,Final,981340,MARISTAS CORUÑA,HOME,2065951,C. Naya Angeriz,C. Naya Angeriz,0,11.1,666.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,75.0,75.0,100.0,0.0,0.0,1.5,0.0,0.0,8.8,4.6,13.5,0.0,0.0,33.3,12.1,
2512421,Final,981340,MARISTAS CORUÑA,HOME,2744120,J. Zeballos Rodda,J. Zeballos Rodda,1,22.5,1349.0,10.0,3.0,5.0,1.0,6.0,4.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,42.1,40.9,54.5,18.2,1.2,0.5,2.0,0.0,0.0,0.0,7.8,2.5,0.0,7.8,25.7,
2512421,Final,981340,MARISTAS CORUÑA,HOME,1548092,E. Filgueira Chenlo,E. Filgueira Chenlo,1,24.4,1465.0,8.0,2.0,4.0,1.0,4.0,3.0,8.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,21.0,45.0,43.8,50.0,25.0,1.0,0.8,2.0,0.0,0.0,0.0,14.5,2.3,0.0,0.0,16.3,
2512421,Final,981340,MARISTAS CORUÑA,HOME,1831191,S. Bra Piñeiro,S. Bra Piñeiro,0,4.0,240.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,150.0,150.0,100.0,0.0,0.0,3.0,0.0,0.0,24.4,12.8,0.0,0.0,0.0,50.0,22.4,
2512421,Final,981340,MARISTAS CORUÑA,HOME,1878476,S. Arcos Jerez,S. Arcos Jerez,1,22.6,1357.0,12.0,4.0,5.0,0.0,2.0,4.0,7.0,4.0,7.0,3.0,12.0,15.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,27.0,11.0,59.5,57.1,28.6,100.0,1.6,0.0,1.0,14.4,51.8,34.0,7.8,2.5,0.0,0.0,20.0,
2512421,Final,981340,MARISTAS CORUÑA,HOME,2188436,R. Botana Fragoso,R. Botana Fragoso,1,11.9,715.0,2.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,25.0,25.0,0.0,0.0,0.5,0.0,0.0,18.2,16.4,17.2,0.0,0.0,0.0,0.0,15.1,
2512421,Final,981340,MARISTAS CORUÑA,HOME,1172591,A. Perez Alonso,A. Perez Alonso,0,4.9,292.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,-2.0,3.0,75.0,75.0,50.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,60.0,45.7,
2512421,Final,981340,MARISTAS CORUÑA,HOME,2817727,B. Fontana,B. Fontana,0,26.7,1601.0,15.0,5.0,7.0,1.0,2.0,6.0,9.0,2.0,7.0,4.0,4.0,8.0,1.0,1.0,2.0,2.0,0.0,1.0,6.0,24.0,12.0,62.1,72.2,22.2,77.8,1.4,1.5,1.2,16.2,14.6,15.4,7.4,4.2,7.0,7.6,22.0,
2512421,Final,980023,GEIEG PACISA,AWAY,1949920,,J. Pairo Urtos,1,17.2,1035.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,-12.0,69.4,75.0,50.0,100.0,0.0,3.0,2.0,0.0,6.3,3.0,0.0,3.1,0.0,0.0,7.7,
2512421,Final,980023,GEIEG PACISA,AWAY,1917788,,M. Carbo Cachinero,0,20.9,1256.0,5.0,0.0,3.0,1.0,2.0,1.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,4.0,3.0,-26.0,37.0,30.0,40.0,80.0,0.0,1.5,1.0,4.7,5.2,4.9,12.5,5.2,0.0,30.7,21.5,
2512421,Final,980023,GEIEG PACISA,AWAY,2191037,,C. Calvet Sandez,0,11.1,665.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,-12.0,83.3,83.3,66.7,0.0,2.0,1.5,0.0,8.8,29.2,18.5,0.0,0.0,0.0,0.0,12.5,
2512421,Final,980023,GEIEG PACISA,AWAY,1667386,,C. Morente Lopez,1,36.3,2176.0,4.0,0.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,2.0,0.0,0.0,1.0,3.0,2.0,-14.0,34.0,30.0,80.0,40.0,0.0,0.8,0.7,2.7,6.0,4.2,6.6,3.0,0.0,46.0,13.8,
2512421,Final,980023,GEIEG PACISA,AWAY,1567998,,V. Gonzalez Olaizola,1,29.4,1762.0,5.0,2.0,9.0,0.0,1.0,2.0,10.0,1.0,3.0,4.0,6.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,8.0,-8.0,22.1,20.0,10.0,30.0,0.4,0.0,0.8,13.3,22.1,17.4,18.9,1.8,0.0,20.9,22.4,
2512421,Final,980023,GEIEG PACISA,AWAY,1666109,,A. Coma Perpiña,1,19.7,1180.0,14.0,4.0,5.0,1.0,2.0,5.0,7.0,3.0,5.0,1.0,5.0,6.0,1.0,7.0,0.0,1.0,0.0,4.0,5.0,12.0,4.0,76.1,78.6,28.6,71.4,1.6,1.5,1.0,5.0,27.4,15.6,25.0,0.0,5.2,43.2,37.9,
2512421,Final,980023,GEIEG PACISA,AWAY,1926754,,J. Fernandez Pinsach,1,30.6,1834.0,12.0,5.0,15.0,0.0,1.0,5.0,16.0,2.0,4.0,5.0,2.0,7.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,8.0,-7.0,33.8,31.2,6.2,25.0,0.7,0.0,1.0,15.9,7.1,11.7,0.0,1.8,3.4,5.3,28.3,
2512421,Final,980023,GEIEG PACISA,AWAY,2239082,,N. Mitjanas Costa,0,16.4,981.0,3.0,0.0,6.0,1.0,2.0,1.0,8.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,-5.0,-22.0,18.8,18.8,25.0,0.0,0.0,1.5,0.0,11.9,0.0,6.3,16.1,0.0,0.0,0.0,22.5,
2512421,Final,980023,GEIEG PACISA,AWAY,2191036,,R. Calvet Sandez,0,3.7,223.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,13.9,0.0,0.0,0.0,0.0,12.5,
2512421,Final,980023,GEIEG PACISA,AWAY,2059054,,A. Riera Buil,0,14.8,888.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,7.3,3.5,13.9,0.0,0.0,0.0,6.2,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,2286837,,B. Arranz Albero,1,31.2,1870.0,11.0,2.0,3.0,2.0,8.0,4.0,11.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,-9.0,48.1,45.5,72.7,9.1,1.3,0.8,0.5,4.0,6.6,5.4,0.0,0.0,0.0,14.9,21.2,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,2031383,,A. Picos Porras,1,35.6,2139.0,10.0,3.0,7.0,0.0,2.0,3.0,9.0,4.0,8.0,3.0,11.0,14.0,1.0,5.0,0.0,0.0,0.0,3.0,7.0,14.0,-9.0,39.9,33.3,22.2,88.9,0.9,0.0,1.1,10.5,31.7,22.2,7.1,0.0,0.0,28.5,24.2,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,1871488,,M. Gomez Hernandez,1,19.6,1174.0,4.0,0.0,2.0,0.0,3.0,0.0,5.0,4.0,4.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,2.0,3.0,5.0,12.0,29.6,0.0,60.0,80.0,0.0,0.0,1.3,0.0,10.5,5.7,42.1,5.9,0.0,30.7,24.5,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,1676283,,B. Sanchez Campillo,0,4.3,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,13.1,52.6,0.0,0.0,0.0,11.4,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,2035834,,M. Martinez Majan,0,19.5,1172.0,5.0,1.0,5.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,-8.0,41.7,41.7,16.7,0.0,0.4,3.0,0.0,6.4,10.5,8.7,13.3,0.0,5.5,14.3,17.6,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,2226680,,J. Masip Lámbarri,0,4.5,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,12.5,0.0,0.0,0.0,0.0,0.0,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,1832824,,C. Leal Flores,0,16.9,1012.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,7.0,125.0,125.0,50.0,0.0,2.0,3.0,0.0,7.4,0.0,3.3,35.7,0.0,0.0,60.0,14.5,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,1562695,,A. González Ramírez,1,18.1,1088.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,3.0,2.0,1.0,0.0,4.0,1.0,5.0,-7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,13.8,11.3,12.5,52.6,6.4,6.0,75.0,10.9,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,2160293,,V. Lopez Riaño,1,32.3,1938.0,17.0,7.0,12.0,0.0,1.0,7.0,13.0,3.0,4.0,3.0,10.0,13.0,0.0,5.0,0.0,3.0,0.0,2.0,2.0,21.0,-2.0,57.6,53.8,7.7,30.8,1.2,0.0,2.0,11.6,31.8,22.7,0.0,0.0,10.0,25.3,30.1,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,1677519,,R. Flores Aguado,0,8.8,525.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,-9.0,56.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,16.1,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,2185253,,P. Álvarez Honorato,0,6.1,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2512422,Cuartos de Final,981335,CESUR DISTRITO OLIMPICO,HOME,2800814,,A. Emusi Adeniran,0,3.2,193.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-4.0,150.0,150.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2325680,L. Vallejo Casares,L. Vallejo Casares,0,14.0,839.0,6.0,3.0,7.0,0.0,3.0,3.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,10.0,30.0,30.0,30.0,0.0,0.9,0.0,0.0,0.0,26.8,12.1,0.0,8.1,0.0,0.0,36.8,
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2082667,N. Sarasua Blanco,N. Sarasua Blanco,1,17.8,1069.0,5.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,10.0,62.5,62.5,25.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,13.9,3.2,0.0,33.3,17.4,
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,1831311,A. Iruskieta Uribe,A. Iruskieta Uribe,0,18.6,1114.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,5.5,6.7,6.1,19.0,3.1,0.0,0.0,5.5,
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2001169,L. Vindel Aretxabala,L. Vindel Aretxabala,1,27.6,1653.0,5.0,0.0,6.0,0.0,2.0,0.0,8.0,5.0,6.0,2.0,5.0,7.0,2.0,4.0,3.0,0.0,3.0,2.0,6.0,8.0,0.0,23.5,0.0,25.0,75.0,0.0,0.0,1.0,7.4,22.6,14.3,12.4,6.2,0.0,27.3,27.3,
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,1900318,C. Lopez Bevia,C. Lopez Bevia,0,28.1,1684.0,12.0,3.0,5.0,2.0,8.0,5.0,13.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,7.0,7.0,46.2,46.2,61.5,0.0,1.2,0.8,0.0,3.6,8.9,6.0,9.0,4.0,0.0,0.0,23.8,
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,1757531,U. Iruskieta Uribe,U. Iruskieta Uribe,1,15.7,941.0,2.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-3.0,20.0,20.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,12.2,3.6,0.0,0.0,16.4,
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2111167,L. Leguina Taramundi,L. Leguina Taramundi,1,22.3,1338.0,6.0,2.0,4.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,14.0,-1.0,56.4,50.0,0.0,75.0,1.0,0.0,0.8,0.0,39.2,17.7,0.0,2.5,5.8,15.8,14.6,
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2188507,J. Royale Sacristan,J. Royale Sacristan,1,27.5,1651.0,15.0,2.0,2.0,3.0,8.0,5.0,10.0,2.0,2.0,2.0,2.0,4.0,5.0,1.0,4.0,0.0,0.0,3.0,2.0,21.0,6.0,68.9,65.0,80.0,20.0,2.0,1.1,1.0,7.5,9.1,8.2,45.0,8.3,0.0,8.4,22.3,
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2439469,G. Chass,G. Chass,0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.6,0.0,56.3,0.0,0.0,0.0,0.0,0.0,
2512422,Cuartos de Final,981128,IBAIZABAL,AWAY,2137885,M. Cuesta Garcia,M. Cuesta Garcia,0,27.5,1649.0,12.0,3.0,3.0,1.0,4.0,4.0,7.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,17.0,12.0,68.5,64.3,57.1,57.1,2.0,0.8,0.8,3.7,4.5,4.1,24.8,2.1,0.0,0.0,16.4,
2512423,Cuartos de Final,981128,IBAIZABAL,HOME,2325680,L. Vallejo Casares,L. Vallejo Casares,0,24.9,1496.0,10.0,0.0,8.0,3.0,5.0,3.0,13.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,9.0,36.0,34.6,38.5,15.4,0.0,1.8,1.0,5.0,15.3,10.9,11.9,0.0,0.0,6.7,31.1,
2512423,Cuartos de Final,981128,IBAIZABAL,HOME,2082667,N. Sarasua Blanco,N. Sarasua Blanco,1,18.1,1087.0,5.0,1.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,50.0,50.0,60.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,
2512423,Cuartos de Final,981128,IBAIZABAL,HOME,1831311,A. Iruskieta Uribe,A. Iruskieta Uribe,0,23.7,1420.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,4.0,2.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,10.0,9.0,12.9,0.0,66.7,66.7,0.0,0.0,0.5,21.1,8.0,13.7,26.3,2.5,0.0,20.5,10.7,
