PLAYER_ID,PLAYER_NAME,TEAM,POSITION,ROLE_NAME,MIN,PTS,eFG%,TS%,TOV%,FTr,3PAr,ORB%,USG%
1375056,L. Romero Gonzalez,VALENCIA B.C.,,Scorer,21.2,8.8,49.4,52.3,14.1,17.7,40.9,0.0,0.0
1704138,R. Carrera Quintana,VALENCIA B.C.,,Scorer,19.2,8.6,53.6,58.0,13.7,30.6,23.4,0.0,0.0
2818271,H. Ben Abdelkader,VALENCIA B.C.,,Scorer,17.1,8.4,51.6,54.7,7.7,17.9,66.7,0.0,0.0
2863934,I. Anderson,VALENCIA B.C.,,Scorer,19.6,8.2,51.3,56.5,17.1,31.2,22.1,0.0,0.0
2740906,K. Alexander,VALENCIA B.C.,,Scorer,15.5,7.9,50.4,57.7,15.7,36.2,3.8,0.0,0.0
2861171,N. Coffey,VALENCIA B.C.,,Scorer,20.6,7.7,51.0,52.7,12.8,15.7,48.0,0.0,0.0
2046909,E. Buenavida Estevez,VALENCIA B.C.,,Scorer,22.1,7.3,46.9,51.1,18.0,24.2,42.9,0.0,0.0
2325358,T. Atkinson,VALENCIA B.C.,,Scorer,18.6,7.0,47.4,54.7,21.5,78.9,36.8,0.0,0.0
2703447,A. Iagupova,VALENCIA B.C.,,Scorer,15.3,6.8,50.0,51.0,13.0,9.4,56.2,0.0,0.0
2733290,K. Chery,VALENCIA B.C.,,Scorer,13.9,6.7,59.4,60.8,10.8,6.2,31.2,0.0,0.0
1481483,M. Perez Araujo,VALENCIA B.C.,,Scorer,22.1,6.0,42.5,47.0,14.9,22.6,50.7,0.0,0.0
1091338,Q. Casas Carreras,VALENCIA B.C.,,Scorer,15.9,4.4,33.7,39.0,11.8,35.8,35.0,0.0,0.0
2794926,M. Lekovic,VALENCIA B.C.,,Scorer,12.9,4.2,37.0,43.9,27.0,42.5,34.2,0.0,0.0
1441977,C. Ouviña Modrego,VALENCIA B.C.,,Scorer,11.6,1.3,25.0,28.1,26.6,8.3,50.0,0.0,0.0
2173687,M. Llompart Perello,VALENCIA B.C.,,Scorer,3.9,0.3,0.0,17.4,0.0,100.0,50.0,0.0,0.0
