PLAYER_ID,PLAYER_NAME,TEAM,POSITION,ROLE_NAME,MIN,PTS,eFG%,TS%,TOV%,ORB%,FTr,USG%,AST%,STL%,BLK%,2PT%,3PT%,FT%,DRB%,3PAr
2478757,S. Moreno Robador,SPB PREVENNOVA,,Rolling Big,21.2,4.0,25.0,25.0,23.6,9.8,0.0,19.7,8.9,1.0,0.0,36.4,0.0,0.0,5.7,31.4
2478921,R. Llamazares De La Puente,CYD-LEONESA - COL. LEONÉS A,,Traditional Center,16.2,4.0,0.0,32.4,23.9,0.0,124.5,20.4,22.2,2.6,3.2,0.0,0.0,80.0,12.2,25.5
2478961,R. Arada Juan,CYD-LEONESA - COL. LEONÉS A,,3&D Wing,22.8,9.5,43.5,44.8,7.8,8.6,57.4,17.2,9.0,2.2,0.0,54.5,25.0,44.4,13.7,32.8
2481190,M. Garcia Pertierra,ALIMERKA OVIEDO BALONCESTO,PG,Lead Guard,23.1,8.5,53.6,54.5,15.3,9.2,110.2,14.2,18.1,5.9,0.0,60.0,0.0,45.5,10.1,7.2
2481349,O. Fall Fernandez,ALIMERKA OVIEDO BALONCESTO,,Rolling Big,7.5,0.0,0.0,0.0,0.0,9.7,0.0,7.1,8.0,0.0,4.0,0.0,0.0,0.0,10.7,100.0
2481800,D. Gomez Gutierrez,CYD-LEONESA - COL. LEONÉS A,PG,Lead Guard,25.0,19.0,51.5,56.6,24.9,10.4,42.4,37.1,31.6,2.5,0.0,45.0,44.4,72.7,17.0,29.6
2494234,H. Tagarro Gomez,"BASKONIA ""A""",,Rolling Big,20.5,2.0,45.9,45.9,51.6,0.0,0.0,13.7,16.7,1.0,0.0,33.3,0.0,0.0,7.3,10.8
2494235,I. Zaldibar Crespo,"BASKONIA ""A""",SF,Rolling Big,15.8,1.5,36.7,36.7,41.5,11.3,0.0,9.0,7.0,1.5,2.0,0.0,50.0,0.0,6.1,48.9
2494245,J. Baez Saenz,"BASKONIA ""A""",C,Rolling Big,11.6,0.0,0.0,0.0,61.6,0.0,0.0,4.8,15.4,1.8,2.8,0.0,0.0,0.0,15.7,0.0
2496138,J. Roman Viveros,REAL MADRID ´A´,PG,Lead Guard,17.9,5.0,46.6,51.9,31.4,3.0,22.8,15.2,22.5,4.9,0.0,60.0,20.0,100.0,12.5,50.0
2498187,M. Tejedor Blanco,"MOVISTAR ESTUDIANTES ""A""",C,Traditional Center,8.7,7.5,69.0,66.7,14.0,29.6,49.0,32.1,0.0,5.6,5.4,66.7,0.0,75.0,34.4,7.7
2499084,I. Marvis Victor,REAL MADRID ´A´,C,Traditional Center,17.6,14.5,74.4,72.8,10.2,15.9,13.8,24.8,10.3,5.5,2.6,70.0,0.0,50.0,19.9,0.0
2500153,S. Siguero Garcia,"MOVISTAR ESTUDIANTES ""A""",SF,3&D Wing,20.1,6.5,46.6,51.0,10.0,3.4,32.5,15.8,6.0,2.4,0.0,50.0,25.0,50.0,16.8,32.9
2506694,T. Trush,VALENCIA BASKET,SF,Lead Guard,19.1,10.5,65.6,69.7,12.4,6.0,21.1,17.1,17.4,6.9,2.6,60.0,44.4,100.0,15.3,58.8
2533427,A. Fevry,REAL MADRID ´A´,,Lead Guard,17.5,11.0,58.5,60.3,5.3,0.0,13.3,21.7,19.1,6.2,0.0,57.1,36.4,100.0,8.4,62.4
2540557,A. Cañizares Tabanera,REAL MADRID ´A´,C,Shooter Specialist,15.6,9.5,87.6,82.0,15.2,11.1,44.6,16.7,6.8,1.3,0.0,87.5,50.0,50.0,19.0,16.6
2556806,P. Alaña Unzue,FUNDACION BILBAO BASKET FUNDAZIOA,PG,Lead Guard,24.6,15.5,52.1,51.2,27.8,6.0,75.3,32.7,44.6,7.9,6.5,54.5,33.3,41.2,16.0,52.4
2558132,A. Varona Alonso,SPB PREVENNOVA,C,Rolling Big,11.6,0.0,0.0,0.0,21.6,3.9,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5
2562371,X. Sorozabal Echeverria,GAZTE BERRIAK,SG,Rolling Big,20.8,5.0,25.7,25.7,25.9,1.8,0.0,28.3,0.0,1.2,0.0,28.6,14.3,0.0,10.9,66.7
2571881,M. Jiménez González,INSOLAC CB ALCALÁ CAJA87 2010,SF,Stretch Big,10.9,2.5,78.6,78.6,50.0,3.6,0.0,11.8,26.5,0.0,0.0,50.0,100.0,0.0,23.9,31.4
2571882,A. Garcia Cano,REAL MADRID ´A´,PG,Rolling Big,23.7,1.5,37.5,37.5,41.6,2.3,0.0,5.7,22.8,3.0,0.0,0.0,50.0,0.0,0.0,50.0
2572474,F. Bermudez Garcia,INSOLAC CB ALCALÁ CAJA87 2010,SF,Rolling Big,4.9,1.0,43.4,43.4,0.0,8.1,0.0,4.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2573616,G. Gil Vargas,INSOLAC CB ALCALÁ CAJA87 2010,SG,Lead Guard,29.9,25.0,37.9,42.3,3.5,4.1,31.6,41.3,20.3,3.7,0.0,44.1,20.0,68.8,8.7,30.8
