MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,PLAYER_ID,PLAYER,PLAYER_NAME,IS_STARTER,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS,TS%,eFG%,3PAr,FTr,PPS_2,PPS_3,FTA_PER_PFD,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,DORSAL
2512646,Cuartos de Final,979954,CASADEMONT ZARAGOZA,AWAY,2432613,,N. Fingall,1,22.4,1344.0,6.0,3.0,3.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,9.0,75.0,75.0,25.0,0.0,2.0,0.0,0.0,5.3,27.1,16.0,24.7,0.0,0.0,20.0,10.6,
2512646,Cuartos de Final,979954,CASADEMONT ZARAGOZA,AWAY,2814809,,V. Vorackova,1,24.9,1495.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,-3.0,33.3,33.3,66.7,0.0,2.0,0.0,0.0,0.0,9.7,4.8,27.5,0.0,0.0,25.0,7.7,
2512646,Cuartos de Final,979954,CASADEMONT ZARAGOZA,AWAY,1572736,,L. Flores Costa,1,27.0,1621.0,17.0,2.0,3.0,4.0,7.0,6.0,10.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,0.0,0.0,1.0,3.0,22.0,8.0,78.1,80.0,70.0,20.0,1.3,1.7,0.7,4.4,13.5,8.8,18.3,6.2,0.0,15.5,22.8,
2512646,Cuartos de Final,979954,CASADEMONT ZARAGOZA,AWAY,1572741,,H. Oma Giralt,1,17.2,1030.0,0.0,0.0,2.0,0.0,5.0,0.0,7.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,-3.0,0.0,0.0,0.0,71.4,0.0,0.0,0.0,0.0,6.8,7.0,6.9,23.4,3.2,0.0,0.0,19.4,
2512646,Cuartos de Final,979954,CASADEMONT ZARAGOZA,AWAY,2814962,,A. Gueye,1,22.3,1340.0,17.0,6.0,10.0,1.0,2.0,7.0,12.0,2.0,2.0,2.0,6.0,8.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,24.0,14.0,66.0,62.5,16.7,16.7,1.2,1.5,1.0,10.6,32.6,21.4,24.6,2.5,0.0,7.2,29.7,
2512646,Cuartos de Final,979954,CASADEMONT ZARAGOZA,AWAY,2642682,,S. Mawuli,0,19.9,1196.0,11.0,1.0,1.0,3.0,7.0,4.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,8.0,68.8,68.8,87.5,0.0,2.0,1.3,0.0,11.8,0.0,6.0,0.0,2.8,0.0,0.0,19.2,
2512647,Cuartos de Final,979954,CASADEMONT ZARAGOZA,HOME,2622325,,O. Bankole,1,25.7,1544.0,11.0,3.0,7.0,1.0,2.0,4.0,9.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,15.0,19.0,53.3,50.0,22.2,33.3,0.9,1.5,1.0,6.8,11.4,9.7,24.4,2.2,0.0,8.8,22.0,
2512647,Cuartos de Final,979954,CASADEMONT ZARAGOZA,HOME,703084,,M. Ortiz Vives,1,19.4,1166.0,8.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,19.0,8.0,133.3,133.3,66.7,0.0,2.0,3.0,0.0,0.0,10.1,6.4,57.1,5.9,0.0,0.0,7.7,
2512647,Cuartos de Final,979954,CASADEMONT ZARAGOZA,HOME,2631378,,M. Hempe,1,20.1,1206.0,5.0,1.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,13.0,23.0,50.0,50.0,60.0,0.0,1.0,1.0,0.0,8.7,19.4,15.5,13.3,5.7,5.4,0.0,12.4,
2512647,Cuartos de Final,979954,CASADEMONT ZARAGOZA,HOME,2432613,,N. Fingall,1,20.9,1252.0,15.0,3.0,3.0,2.0,3.0,5.0,6.0,3.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,14.0,16.0,96.6,100.0,50.0,66.7,2.0,2.0,2.0,8.3,4.7,6.0,0.0,0.0,0.0,20.5,23.3,
2512647,Cuartos de Final,979954,CASADEMONT ZARAGOZA,HOME,2814809,,V. Vorackova,0,21.1,1268.0,12.0,2.0,4.0,2.0,4.0,4.0,8.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,14.0,25.0,64.4,62.5,50.0,37.5,1.0,1.5,1.5,8.2,9.2,8.9,30.8,0.0,5.1,24.4,29.2,
2512647,Cuartos de Final,979954,CASADEMONT ZARAGOZA,HOME,1572736,,L. Flores Costa,0,20.6,1234.0,10.0,3.0,4.0,1.0,4.0,4.0,8.0,1.0,2.0,1.0,8.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,15.0,33.0,56.3,56.2,50.0,25.0,1.5,0.8,0.7,8.4,37.9,27.3,7.7,0.0,0.0,10.1,24.0,
2512647,Cuartos de Final,979954,CASADEMONT ZARAGOZA,HOME,1572741,,H. Oma Giralt,1,23.1,1387.0,5.0,1.0,3.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,36.0,35.7,35.7,57.1,0.0,0.7,0.8,0.0,0.0,25.3,16.2,16.3,0.0,0.0,22.2,19.5,
2512647,Cuartos de Final,979954,CASADEMONT ZARAGOZA,HOME,2814962,,A. Gueye,0,22.9,1374.0,15.0,7.0,9.0,0.0,1.0,7.0,10.0,1.0,2.0,1.0,9.0,10.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,26.0,21.0,68.9,70.0,10.0,20.0,1.6,0.0,0.7,7.6,38.3,27.3,7.5,5.0,0.0,0.0,23.7,
2512647,Cuartos de Final,979954,CASADEMONT ZARAGOZA,HOME,2642682,,S. Mawuli,0,26.1,1569.0,9.0,2.0,4.0,1.0,3.0,3.0,7.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,24.0,57.1,50.0,42.9,28.6,1.0,1.0,2.0,6.7,3.7,4.8,0.0,0.0,0.0,11.3,17.0,
2512647,Cuartos de Final,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,2824675,,L. Dongue,1,37.4,2245.0,19.0,6.0,13.0,2.0,5.0,8.0,18.0,1.0,2.0,1.0,5.0,6.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,11.0,-37.0,50.3,50.0,27.8,11.1,0.9,1.2,1.0,2.6,23.3,10.0,11.0,0.0,0.0,9.6,29.7,
2512647,Cuartos de Final,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,2446557,,C. Muhate Peña,1,30.2,1811.0,11.0,1.0,4.0,3.0,5.0,4.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,7.0,-24.0,61.1,61.1,55.6,0.0,0.5,1.8,0.0,0.0,5.8,2.1,17.9,1.8,0.0,18.2,19.4,
2512647,Cuartos de Final,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,1641657,,N. Masia Llanes,0,19.0,1138.0,3.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.0,-32.0,25.5,30.0,60.0,40.0,0.0,1.0,2.0,0.0,9.2,3.3,0.0,0.0,0.0,14.5,19.3,
2512647,Cuartos de Final,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,1593358,,M. Ortega Campos,1,38.9,2336.0,4.0,2.0,8.0,0.0,3.0,2.0,11.0,0.0,0.0,2.0,5.0,7.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,6.0,-39.0,18.2,18.2,27.3,0.0,0.5,0.0,0.0,5.0,22.4,11.2,23.5,2.8,0.0,15.4,17.8,
2512647,Cuartos de Final,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,2030234,,M. Gretter,1,39.4,2365.0,2.0,1.0,5.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,-41.0,14.3,14.3,28.6,0.0,0.4,0.0,0.0,0.0,4.4,1.6,16.7,2.8,0.0,22.2,12.2,
2512647,Cuartos de Final,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,1869976,,L. Rodriguez Arribas,1,30.1,1808.0,8.0,0.0,2.0,2.0,8.0,2.0,10.0,2.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,-26.0,35.3,30.0,80.0,30.0,0.0,0.8,3.0,6.5,17.3,10.4,0.0,0.0,0.0,0.0,20.0,
2512647,Cuartos de Final,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,2332369,I. Muñoz Manterola,I. Muñoz Manterola,0,1.6,99.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,
2512647,Cuartos de Final,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,2205793,,A. Ruiz Rodriguez,0,1.6,99.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,66.6,
2512647,Cuartos de Final,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,2207185,P. Prados Castel,P. Prados Castel,0,1.6,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,2703161,,M. Dodson,1,19.7,1180.0,4.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,11.0,33.3,33.3,0.0,0.0,0.7,0.0,0.0,11.3,0.0,6.4,15.4,0.0,0.0,0.0,14.3,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,1665212,,C. Bermejo Gil,0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,2818782,,A. Sangare,1,34.9,2091.0,29.0,8.0,13.0,2.0,4.0,10.0,17.0,7.0,9.0,1.0,7.0,8.0,2.0,1.0,3.0,0.0,0.0,3.0,8.0,37.0,3.0,69.2,64.7,23.5,52.9,1.2,1.5,1.1,3.2,29.7,14.6,11.8,4.5,0.0,4.6,29.4,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,2814707,,N. Driessen,1,27.0,1618.0,5.0,2.0,4.0,0.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,-3.0,36.3,33.3,33.3,33.3,1.0,0.0,2.0,4.1,5.5,4.7,5.3,1.9,0.0,12.7,13.7,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,1119511,,M. Espin De Sancho,0,12.1,726.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,64.4,50.0,100.0,66.7,0.0,1.0,2.0,0.0,12.2,5.2,12.5,0.0,0.0,0.0,15.0,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,1459397,,I. Lahuerta Mendoza,1,32.2,1930.0,3.0,0.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,1.0,4.0,5.0,8.0,2.0,3.0,0.0,0.0,3.0,3.0,13.0,-7.0,30.0,30.0,80.0,0.0,0.0,0.8,0.0,3.5,18.4,9.9,34.8,4.8,0.0,28.6,10.2,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,1590118,,L. Togores Carpintero,0,7.8,465.0,8.0,1.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,100.0,100.0,50.0,0.0,1.0,3.0,0.0,0.0,19.0,8.1,0.0,0.0,0.0,0.0,24.0,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,1463681,,C. Soriano Cuesta,0,5.8,349.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.1,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,2645782,,B. Herlihy,0,19.7,1180.0,7.0,2.0,4.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,7.0,-1.0,50.0,50.0,42.9,0.0,1.0,1.0,0.0,0.0,15.0,6.4,25.0,2.6,0.0,0.0,16.6,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,2814706,,G. Andelova,0,13.6,818.0,5.0,1.0,5.0,1.0,3.0,2.0,8.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,31.2,31.2,37.5,0.0,0.4,1.0,0.0,0.0,21.8,9.3,42.9,0.0,0.0,0.0,27.5,
2512648,Cuartos de Final,981325,INNOVA-TSN LEGANES,HOME,2861644,,N. Dudasova,1,27.3,1638.0,16.0,5.0,15.0,1.0,1.0,6.0,16.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,2.0,45.0,40.6,6.2,25.0,0.7,3.0,2.0,0.0,16.3,7.0,20.0,0.0,0.0,0.0,30.4,
2512648,Cuartos de Final,981359,SPAR GIRONA,AWAY,2364457,,L. Cornelius,0,21.9,1317.0,8.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,10.0,82.0,75.0,100.0,50.0,0.0,1.5,2.0,0.0,10.1,5.8,8.7,0.0,0.0,17.0,13.0,
2512648,Cuartos de Final,981359,SPAR GIRONA,AWAY,2817613,,J. Jocyte,1,33.4,2005.0,19.0,3.0,6.0,3.0,7.0,6.0,13.0,4.0,4.0,0.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,20.0,-2.0,64.4,57.7,53.8,30.8,1.0,1.3,1.3,0.0,6.7,3.8,32.1,1.5,0.0,11.9,24.2,
2512648,Cuartos de Final,981359,SPAR GIRONA,AWAY,2819695,,K. Holm,1,36.8,2207.0,15.0,4.0,4.0,1.0,2.0,5.0,6.0,4.0,5.0,1.0,8.0,9.0,4.0,3.0,0.0,1.0,0.0,2.0,3.0,25.0,8.0,91.5,91.7,33.3,83.3,2.0,1.5,1.7,4.0,24.2,15.5,20.7,0.0,2.1,26.8,14.7,
2512648,Cuartos de Final,981359,SPAR GIRONA,AWAY,1933834,,C. Guerrero Alcantara,1,13.5,808.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,-5.0,-14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,50.0,14.3,
2512648,Cuartos de Final,981359,SPAR GIRONA,AWAY,2819737,,M. Coulibaly,1,30.3,1817.0,20.0,7.0,12.0,0.0,3.0,7.0,15.0,6.0,8.0,3.0,8.0,11.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,22.0,8.0,54.0,46.7,20.0,53.3,1.2,0.0,1.3,14.7,29.3,23.0,6.8,0.0,0.0,9.7,32.7,
2512648,Cuartos de Final,981359,SPAR GIRONA,AWAY,2039601,,M. Pendande Mendes,0,25.3,1516.0,11.0,2.0,7.0,1.0,1.0,3.0,8.0,4.0,4.0,2.0,9.0,11.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,19.0,10.0,56.4,43.8,12.5,50.0,0.6,3.0,2.0,11.7,39.5,27.6,15.2,2.0,3.1,17.0,22.4,
2512648,Cuartos de Final,981359,SPAR GIRONA,AWAY,1298762,,A. Lopez Rodriguez,0,20.4,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,-1.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.1,29.6,0.0,0.0,66.7,7.1,
2512648,Cuartos de Final,981359,SPAR GIRONA,AWAY,2823534,,A. Merceron,1,18.4,1105.0,9.0,4.0,5.0,0.0,2.0,4.0,7.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,5.0,-8.0,51.4,57.1,28.6,57.1,1.6,0.0,1.0,0.0,6.0,3.5,0.0,0.0,0.0,10.2,25.6,
2512649,Cuartos de Final,981359,SPAR GIRONA,HOME,2364457,,L. Cornelius,0,22.6,1355.0,10.0,1.0,3.0,2.0,5.0,3.0,8.0,2.0,2.0,1.0,5.0,6.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,10.0,31.0,56.3,50.0,62.5,25.0,0.7,1.2,2.0,6.1,20.6,14.7,18.5,2.4,0.0,25.3,25.0,
2512649,Cuartos de Final,981359,SPAR GIRONA,HOME,2817613,,J. Jocyte,1,26.3,1577.0,15.0,0.0,1.0,3.0,6.0,3.0,7.0,6.0,6.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,22.0,27.0,77.8,64.3,85.7,85.7,0.0,1.5,1.2,0.0,10.6,6.3,25.8,0.0,0.0,17.2,21.0,
2512649,Cuartos de Final,981359,SPAR GIRONA,HOME,2819695,,K. Holm,1,33.3,2000.0,21.0,7.0,9.0,2.0,3.0,9.0,12.0,1.0,1.0,3.0,4.0,7.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,28.0,25.0,84.4,83.3,25.0,8.3,1.6,2.0,0.5,12.4,11.2,11.7,12.0,3.2,0.0,7.4,19.2,
2512649,Cuartos de Final,981359,SPAR GIRONA,HOME,1933834,,C. Guerrero Alcantara,0,24.3,1460.0,5.0,1.0,3.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,12.0,23.0,50.0,50.0,40.0,0.0,0.7,1.5,0.0,0.0,11.5,6.9,29.1,4.4,0.0,0.0,9.8,
2512649,Cuartos de Final,981359,SPAR GIRONA,HOME,2819737,,M. Coulibaly,1,29.8,1785.0,21.0,8.0,11.0,0.0,1.0,8.0,12.0,5.0,5.0,4.0,8.0,12.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,32.0,16.0,73.9,66.7,8.3,41.7,1.5,0.0,1.2,18.5,25.0,22.4,6.9,1.8,0.0,12.3,25.8,
2512649,Cuartos de Final,981359,SPAR GIRONA,HOME,2039601,,M. Pendande Mendes,1,19.8,1189.0,4.0,2.0,5.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,4.0,8.0,33.3,33.3,16.7,0.0,0.8,0.0,0.0,13.9,4.7,8.4,7.1,5.4,4.2,14.3,16.8,
2512649,Cuartos de Final,981359,SPAR GIRONA,HOME,2821270,,A. Badosa Soler,0,2.4,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2512649,Cuartos de Final,981359,SPAR GIRONA,HOME,1298762,,A. Lopez Rodriguez,1,21.6,1299.0,7.0,2.0,5.0,1.0,3.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,-1.0,43.8,43.8,37.5,0.0,0.8,1.0,0.0,0.0,8.6,5.1,23.1,2.5,0.0,11.1,19.8,
2512649,Cuartos de Final,981359,SPAR GIRONA,HOME,1956551,,B. Ribas Bosch,0,2.4,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2512649,Cuartos de Final,981359,SPAR GIRONA,HOME,2823534,,A. Merceron,0,17.5,1049.0,6.0,0.0,3.0,2.0,6.0,2.0,9.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,33.3,33.3,66.7,0.0,0.0,1.0,0.0,0.0,21.3,12.7,0.0,0.0,4.8,10.0,27.2,
2512649,Cuartos de Final,981325,INNOVA-TSN LEGANES,AWAY,2703161,,M. Dodson,1,29.6,1773.0,8.0,4.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,7.0,-9.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,6.3,4.7,5.6,0.0,1.8,3.4,11.1,13.8,
