MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,P1_ID,P1_NAME,P1_POS,P2_ID,P2_NAME,P2_POS,P3_ID,P3_NAME,P3_POS,P4_ID,P4_NAME,P4_POS,P5_ID,P5_NAME,P5_POS,MINUTES,SECONDS,PTS_FOR,PTS_AGAINST,PLUS_MINUS,PTS_FOR_PER40,PTS_AGT_PER40,NET_PER40
2512400,Final,979996,AMICS CASTELLÓ,AWAY,273780,J. Faner Catala,PG,1627889,A. Tamayo Lesmes,SF,1817496,P. Garcia Carrero,SF,2816661,M. Mukendi Mukendi,C,2325314,F. Stutz,C,0.8,49.0,2.0,0.0,2.0,98.0,0.0,98.0
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,2641325,M. Andreatta,C,4.1,245.0,6.0,11.0,-5.0,58.8,107.8,-49.0
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1627889,A. Tamayo Lesmes,SF,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,1.9,117.0,1.0,6.0,-5.0,20.5,123.1,-102.6
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1627889,A. Tamayo Lesmes,SF,1535344,I. Rosa Pompido,PF,2641325,M. Andreatta,C,4.4,263.0,11.0,6.0,5.0,100.4,54.8,45.6
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1627889,A. Tamayo Lesmes,SF,1817496,P. Garcia Carrero,SF,1535344,I. Rosa Pompido,PF,0.9,51.0,6.0,1.0,5.0,282.4,47.1,235.3
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1627889,A. Tamayo Lesmes,SF,1817496,P. Garcia Carrero,SF,2816661,M. Mukendi Mukendi,C,0.3,16.0,0.0,3.0,-3.0,0.0,450.0,-450.0
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1627889,A. Tamayo Lesmes,SF,2816661,M. Mukendi Mukendi,C,2641325,M. Andreatta,C,0.7,42.0,3.0,2.0,1.0,171.4,114.3,57.1
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1817496,P. Garcia Carrero,SF,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,4.8,289.0,9.0,11.0,-2.0,74.7,91.3,-16.6
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1817496,P. Garcia Carrero,SF,2816661,M. Mukendi Mukendi,C,2325314,F. Stutz,C,1.7,102.0,2.0,7.0,-5.0,47.1,164.7,-117.6
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,0.8999999999999999,50.0,0.0,2.0,-2.0,0.0,96.0,-96.0
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1627889,A. Tamayo Lesmes,SF,1535344,I. Rosa Pompido,PF,0.5,27.0,0.0,2.0,-2.0,0.0,177.8,-177.8
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1627889,A. Tamayo Lesmes,SF,2816661,M. Mukendi Mukendi,C,0.9,55.0,0.0,2.0,-2.0,0.0,87.3,-87.3
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1817496,P. Garcia Carrero,SF,2816661,M. Mukendi Mukendi,C,1.5,92.0,2.0,3.0,-1.0,52.2,78.3,-26.1
2512400,Final,979996,AMICS CASTELLÓ,AWAY,2818901,O. Russell,PG,273780,J. Faner Catala,PG,1817496,P. Garcia Carrero,SF,2816661,M. Mukendi Mukendi,C,2325314,F. Stutz,C,4.2,255.0,9.0,14.0,-5.0,84.7,131.8,-47.1
2512400,Final,981308,COTO CÓRDOBA CB,HOME,1865529,S. Ndiaye,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,1885638,G. Orozco Dominguez,SF,0.8,50.0,3.0,2.0,1.0,144.0,96.0,48.0
2512400,Final,981308,COTO CÓRDOBA CB,HOME,1865529,S. Ndiaye,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,1.5,89.0,6.0,4.0,2.0,161.8,107.9,53.9
2512400,Final,981308,COTO CÓRDOBA CB,HOME,1865529,S. Ndiaye,SF,2864295,D. Rollins,SF,2735125,J. Black,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2512400,Final,981308,COTO CÓRDOBA CB,HOME,1865529,S. Ndiaye,SF,2864295,D. Rollins,SF,2815453,J. Sienche Guemeta,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,0.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2813935,K. Schutte,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,2735125,J. Black,SF,1885638,G. Orozco Dominguez,SF,5.1000000000000005,313.0,14.0,11.0,3.0,107.3,84.3,23.0
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2813935,K. Schutte,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,1885638,G. Orozco Dominguez,SF,2.2,130.0,2.0,5.0,-3.0,36.9,92.3,-55.4
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2813935,K. Schutte,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,2735125,J. Black,SF,0.6,38.0,2.0,0.0,2.0,126.3,0.0,126.3
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2813935,K. Schutte,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2735125,J. Black,SF,1865529,S. Ndiaye,SF,1.2,72.0,2.0,2.0,0.0,66.7,66.7,0.0
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2813935,K. Schutte,SF,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,1998389,F. Bello Moure,SF,2735125,J. Black,SF,9.0,541.0,27.0,13.0,14.0,119.8,57.7,62.1
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2813935,K. Schutte,SF,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,1885638,G. Orozco Dominguez,SF,1.0,61.0,3.0,2.0,1.0,118.0,78.7,39.3
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2813935,K. Schutte,SF,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,2735125,J. Black,SF,3.9,233.0,8.0,4.0,4.0,82.4,41.2,41.2
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,1865529,S. Ndiaye,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,0.7,42.0,2.0,3.0,-1.0,114.3,171.4,-57.1
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,0.30000000000000004,18.0,1.0,2.0,-1.0,133.3,266.7,-133.3
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2735125,J. Black,SF,1865529,S. Ndiaye,SF,2819701,N. Sagnia,SF,2.5999999999999996,158.0,4.0,3.0,1.0,60.8,45.6,15.2
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2815453,J. Sienche Guemeta,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,2.8,167.0,10.0,3.0,7.0,143.7,43.1,100.6
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,1865529,S. Ndiaye,SF,1885638,G. Orozco Dominguez,SF,0.6,37.0,3.0,2.0,1.0,194.6,129.7,64.9
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,1.5,84.0,2.0,6.0,-4.0,57.1,171.4,-114.3
2512400,Final,981308,COTO CÓRDOBA CB,HOME,2864295,D. Rollins,SF,2815453,J. Sienche Guemeta,SF,1865529,S. Ndiaye,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,5.7,338.0,16.0,13.0,3.0,113.6,92.3,21.3
2512401,Final,979996,AMICS CASTELLÓ,HOME,2149001,R. Fabrega Urpina,PG,1817496,P. Garcia Carrero,SF,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,2641325,M. Andreatta,C,4.7,279.0,11.0,11.0,0.0,94.6,94.6,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1535344,I. Rosa Pompido,PF,2816661,M. Mukendi Mukendi,C,2325314,F. Stutz,C,2.0,120.0,0.0,4.0,-4.0,0.0,80.0,-80.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1627889,A. Tamayo Lesmes,SF,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,0.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1817496,P. Garcia Carrero,SF,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,0.1,8.0,1.0,0.0,1.0,300.0,0.0,300.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1817496,P. Garcia Carrero,SF,2325314,F. Stutz,C,2641325,M. Andreatta,C,1.0,62.0,2.0,2.0,0.0,77.4,77.4,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1817496,P. Garcia Carrero,SF,2816661,M. Mukendi Mukendi,C,2325314,F. Stutz,C,0.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,2641325,M. Andreatta,C,0.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1535344,I. Rosa Pompido,PF,2816661,M. Mukendi Mukendi,C,2325314,F. Stutz,C,4.8,285.0,12.0,9.0,3.0,101.1,75.8,25.3
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1627889,A. Tamayo Lesmes,SF,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,3.5,210.0,12.0,0.0,12.0,137.1,0.0,137.1
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1627889,A. Tamayo Lesmes,SF,1535344,I. Rosa Pompido,PF,2816661,M. Mukendi Mukendi,C,0.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1627889,A. Tamayo Lesmes,SF,1817496,P. Garcia Carrero,SF,1535344,I. Rosa Pompido,PF,0.8,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1627889,A. Tamayo Lesmes,SF,2816661,M. Mukendi Mukendi,C,2325314,F. Stutz,C,0.8,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1817496,P. Garcia Carrero,SF,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,1.3,74.0,0.0,4.0,-4.0,0.0,129.7,-129.7
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1817496,P. Garcia Carrero,SF,2816661,M. Mukendi Mukendi,C,2325314,F. Stutz,C,1.2,71.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,1817496,P. Garcia Carrero,SF,2816661,M. Mukendi Mukendi,C,2641325,M. Andreatta,C,0.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1535344,I. Rosa Pompido,PF,2325314,F. Stutz,C,3.0,176.0,8.0,6.0,2.0,109.1,81.8,27.3
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1627889,A. Tamayo Lesmes,SF,1535344,I. Rosa Pompido,PF,2.8,166.0,5.0,2.0,3.0,72.3,28.9,43.4
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1627889,A. Tamayo Lesmes,SF,1817496,P. Garcia Carrero,SF,2.3,139.0,3.0,2.0,1.0,51.8,34.5,17.3
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1627889,A. Tamayo Lesmes,SF,2325314,F. Stutz,C,2.0,121.0,5.0,5.0,0.0,99.2,99.2,0.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1627889,A. Tamayo Lesmes,SF,2816661,M. Mukendi Mukendi,C,1.2000000000000002,73.0,0.0,2.0,-2.0,0.0,65.8,-65.8
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1817496,P. Garcia Carrero,SF,1535344,I. Rosa Pompido,PF,5.0,296.0,14.0,8.0,6.0,113.5,64.9,48.6
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,273780,J. Faner Catala,PG,1817496,P. Garcia Carrero,SF,2816661,M. Mukendi Mukendi,C,0.5,32.0,4.0,0.0,4.0,300.0,0.0,300.0
2512401,Final,979996,AMICS CASTELLÓ,HOME,2818901,O. Russell,PG,2149001,R. Fabrega Urpina,PG,2816738,K. Newton,SG,1817496,P. Garcia Carrero,SF,2816661,M. Mukendi Mukendi,C,1.7,100.0,6.0,4.0,2.0,144.0,96.0,48.0
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,1865529,S. Ndiaye,SF,2813935,K. Schutte,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,1885638,G. Orozco Dominguez,SF,2.7,161.0,2.0,7.0,-5.0,29.8,104.3,-74.5
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,1865529,S. Ndiaye,SF,2813935,K. Schutte,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2735125,J. Black,SF,0.7000000000000001,46.0,3.0,1.0,2.0,156.5,52.2,104.3
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,1865529,S. Ndiaye,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,2.5,148.0,7.0,2.0,5.0,113.5,32.4,81.1
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,1865529,S. Ndiaye,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2815453,J. Sienche Guemeta,SF,2819701,N. Sagnia,SF,0.7,43.0,2.0,0.0,2.0,111.6,0.0,111.6
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,1865529,S. Ndiaye,SF,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,2735125,J. Black,SF,0.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2813935,K. Schutte,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,2735125,J. Black,SF,1885638,G. Orozco Dominguez,SF,5.5,331.0,11.0,11.0,0.0,79.8,79.8,0.0
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2813935,K. Schutte,SF,1998389,F. Bello Moure,SF,2735125,J. Black,SF,1865529,S. Ndiaye,SF,1885638,G. Orozco Dominguez,SF,0.8,51.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2813935,K. Schutte,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,1885638,G. Orozco Dominguez,SF,0.8,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2813935,K. Schutte,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,2735125,J. Black,SF,6.2,370.0,13.0,9.0,4.0,84.3,58.4,25.9
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2813935,K. Schutte,SF,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,0.7,43.0,0.0,5.0,-5.0,0.0,279.1,-279.1
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2813935,K. Schutte,SF,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,1885638,G. Orozco Dominguez,SF,2.7,161.0,3.0,7.0,-4.0,44.7,104.3,-59.6
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2813935,K. Schutte,SF,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,2735125,J. Black,SF,4.6,271.0,8.0,13.0,-5.0,70.8,115.1,-44.3
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2813935,K. Schutte,SF,2864295,D. Rollins,SF,2815453,J. Sienche Guemeta,SF,1865529,S. Ndiaye,SF,1885638,G. Orozco Dominguez,SF,0.6000000000000001,33.0,2.0,0.0,2.0,145.5,0.0,145.5
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,2735125,J. Black,SF,2819701,N. Sagnia,SF,1.6,95.0,0.0,8.0,-8.0,0.0,202.1,-202.1
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2864295,D. Rollins,SF,1998389,F. Bello Moure,SF,2653343,A. Rodriguez Aguilar,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,2.0,123.0,2.0,3.0,-1.0,39.0,58.5,-19.5
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,1865529,S. Ndiaye,SF,1885638,G. Orozco Dominguez,SF,0.9,53.0,2.0,3.0,-1.0,90.6,135.8,-45.3
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,2735125,J. Black,SF,1865529,S. Ndiaye,SF,1.4,83.0,2.0,5.0,-3.0,57.8,144.6,-86.7
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,2735125,J. Black,SF,1885638,G. Orozco Dominguez,SF,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,2735125,J. Black,SF,2819701,N. Sagnia,SF,2.8,163.0,0.0,4.0,-4.0,0.0,58.9,-58.9
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2864295,D. Rollins,SF,2653343,A. Rodriguez Aguilar,SF,2815453,J. Sienche Guemeta,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,0.5,30.0,2.0,0.0,2.0,160.0,0.0,160.0
2512401,Final,981308,COTO CÓRDOBA CB,AWAY,2864295,D. Rollins,SF,2815453,J. Sienche Guemeta,SF,1865529,S. Ndiaye,SF,2819701,N. Sagnia,SF,1885638,G. Orozco Dominguez,SF,1.8,108.0,0.0,5.0,-5.0,0.0,111.1,-111.1
2512402,Final,981320,JAEN PARAÍSO INTERIOR CB,HOME,2432407,K. Felizor,SF,1881959,F. Lopez Jimenez,SF,2863985,M. Tikhonenko Andriyashchenko,SF,2524832,G. Boahen,SF,1997802,I. Casas Garrido,SF,28.6,1717.0,51.0,46.0,5.0,71.3,64.3,7.0
2512402,Final,981320,JAEN PARAÍSO INTERIOR CB,HOME,2432407,K. Felizor,SF,1997802,I. Casas Garrido,SF,1763885,J. Santa Barbara Carcelen,SF,2790879,C. Fields,SF,2816084,A. Lopes Marques,SF,3.2,193.0,5.0,7.0,-2.0,62.2,87.0,-24.9
2512402,Final,981320,JAEN PARAÍSO INTERIOR CB,HOME,2432407,K. Felizor,SF,2863985,M. Tikhonenko Andriyashchenko,SF,2524832,G. Boahen,SF,1997802,I. Casas Garrido,SF,1763885,J. Santa Barbara Carcelen,SF,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2512402,Final,981320,JAEN PARAÍSO INTERIOR CB,HOME,2432407,K. Felizor,SF,2863985,M. Tikhonenko Andriyashchenko,SF,2524832,G. Boahen,SF,1997802,I. Casas Garrido,SF,1881948,J. Martinez Megias,SF,0.6,37.0,0.0,3.0,-3.0,0.0,194.6,-194.6
2512402,Final,981320,JAEN PARAÍSO INTERIOR CB,HOME,2432407,K. Felizor,SF,2863985,M. Tikhonenko Andriyashchenko,SF,2524832,G. Boahen,SF,1997802,I. Casas Garrido,SF,2037465,J. Moreno Poza,SF,2.4,143.0,4.0,1.0,3.0,67.1,16.8,50.3
2512402,Final,981320,JAEN PARAÍSO INTERIOR CB,HOME,2432407,K. Felizor,SF,2863985,M. Tikhonenko Andriyashchenko,SF,2524832,G. Boahen,SF,1997802,I. Casas Garrido,SF,2816085,L. Faial,SF,4.1,246.0,9.0,4.0,5.0,87.8,39.0,48.8
2512402,Final,981358,CIUDAD MOLINA BASKET,AWAY,1532799,R. Timoner Gimenez,PG,2032122,J. Tavelli,PG,1439463,C. Toledo Zamora,PF,1514342,R. Martínez-Quintanilla Jiménez,PF,1994360,U. Zamora Maña,PF,0.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0
