PLAYER_ID,PLAYER_NAME,TEAM,POSITION,ROLE_NAME,MIN,PTS,eFG%,TS%,TOV%,ORB%,FTr,USG%,AST%,STL%,BLK%,2PT%,3PT%,FT%,DRB%,3PAr
1521251,W. Cabral Bueriberi,INSOLAC CAJA 87,C,Stretch Big,20.5,10.0,44.5,49.5,8.5,10.5,49.7,23.9,7.5,1.4,1.4,48.6,26.3,42.9,23.3,34.2
1521251,W. Cabral Bueriberi,C.B. GETAFE,C,Stretch Big,18.6,8.0,44.5,49.5,8.5,10.5,49.7,23.9,7.5,1.4,1.4,47.4,30.0,86.7,23.3,34.2
1528610,J. Rodriguez Jimenez,CLASS BASQUET SANT ANTONI,SG,Rolling Big,9.8,1.1,19.4,21.7,11.2,3.5,21.2,9.1,7.4,1.7,0.0,50.0,12.9,50.0,8.3,53.3
1532799,R. Timoner Gimenez,CIUDAD MOLINA BASKET,PG,Offensive Engine,23.8,6.7,38.5,44.0,17.8,3.2,55.8,18.0,33.7,1.8,0.7,40.0,24.5,65.8,9.3,55.6
1535344,I. Rosa Pompido,AMICS CASTELLÓ,PF,Stretch Big,20.6,10.4,53.5,58.0,13.3,11.7,43.7,21.2,10.6,1.0,2.8,57.8,36.8,77.5,11.3,53.7
1549741,E. Arques Lopez,UEMC BALONCESTO VALLADOLID,PF,3&D Wing,21.1,7.0,47.6,46.6,5.0,6.1,18.0,19.9,12.8,1.1,1.0,46.7,0.0,0.0,19.8,23.7
1549741,E. Arques Lopez,SPANISH BASKETBALL ACADEMY,PF,Stretch Big,22.9,10.0,47.6,46.6,5.0,6.1,18.0,19.9,12.8,1.1,1.0,27.3,66.7,33.3,19.8,23.7
1555336,M. De Pablo Del Castillo,REINA PROTEÍNAS CLAVIJO,PG,Lead Guard,28.1,11.5,39.2,44.6,18.4,0.0,38.9,22.7,24.2,5.6,0.0,50.0,31.2,57.1,10.2,78.5
1556128,G. Colom Barrufet,C.B. ZARAGOZA,SG,High Volume Scorer,12.9,6.8,45.3,47.7,9.0,1.8,16.3,28.3,15.7,1.6,0.3,43.0,28.8,80.0,8.1,56.6
1560358,A. Meana Perez,CLUB ESPORTIU BÀSQUET LLÍRIA,PG,Offensive Engine,25.3,14.3,49.4,57.7,17.2,2.6,58.6,26.3,36.9,2.0,0.1,34.5,38.8,82.7,10.5,62.9
1568569,J. Juanola Madera,HOMS U.E.MATARÓ,SF,High Volume Scorer,30.1,18.2,55.3,60.3,17.6,3.7,56.7,28.6,23.5,1.1,0.0,53.6,36.3,75.2,11.9,45.5
1582089,J. Parra Baez,C.B. GETAFE,SG,Offensive Engine,25.5,11.0,39.9,42.7,11.8,3.9,17.8,24.9,15.5,0.9,0.7,41.4,27.6,74.0,9.9,58.1
1587611,I. Ibañez Zamalloa,C.B. GETAFE,SF,Rolling Big,10.8,0.8,13.7,13.7,22.8,5.5,10.8,11.8,15.0,2.5,0.0,25.0,12.5,0.0,3.2,57.6
1587901,G. Vergara Harboe,JAEN PARAÍSO INTERIOR CB,PG,Lead Guard,21.1,15.0,46.8,55.2,3.1,2.6,65.6,30.4,35.3,3.9,0.0,46.2,33.3,75.0,9.7,36.0
1590474,G. Kasanzi Obama,C.B. GETAFE,SG,3&D Wing,22.6,8.6,46.6,50.5,12.6,4.8,41.4,20.0,12.8,1.8,0.0,51.4,28.6,62.5,11.7,43.4
1591966,J. Castillo Carrasco,HOMS U.E.MATARÓ,SF,Shooter Specialist,14.3,4.1,72.1,73.9,9.8,2.9,33.1,12.3,5.8,2.4,0.9,33.3,41.9,87.5,12.3,89.5
1593195,V. Orlov Sturman Maurin,C.B. STARLABS MORÓN,C,Traditional Center,22.6,8.0,44.3,52.7,21.7,8.0,45.0,19.1,6.3,0.0,3.3,47.8,0.0,90.9,16.9,0.0
1603635,J. Gonzalez Albadalejo,BUENO ARENAS ALBACETE BASKET,SG,Offensive Engine,25.2,11.2,39.9,46.5,11.1,1.2,37.9,24.9,14.7,1.6,0.1,29.0,31.6,78.6,6.9,60.6
1610350,E. Martinez Pretel,OCA GLOBAL C.B. SALOU,PG,Offensive Engine,25.5,7.1,43.4,47.1,17.1,3.9,29.2,16.0,16.8,2.0,0.2,37.5,30.4,77.3,8.7,67.9
1622369,A. Palazuelos Perez,CACERES PATRIMONIO DE LA HUMANIDAD,SG,Rolling Big,19.0,2.5,21.8,21.8,9.7,6.4,0.0,17.8,0.0,0.0,0.0,20.0,14.3,0.0,11.9,63.8
1627889,A. Tamayo Lesmes,AMICS CASTELLÓ,SF,3&D Wing,23.4,7.5,42.3,45.5,15.8,7.2,21.7,18.7,7.8,1.7,0.4,47.0,27.3,72.1,11.3,63.0
1634709,S. Romero Sanchez,CLÍNICA PONFERRADA SDP,SF,3&D Wing,13.3,2.5,46.6,46.6,0.0,4.0,0.0,8.4,12.2,1.9,0.0,33.3,50.0,0.0,8.1,37.3
1659850,A. Prior Ruiz,MADERAS SORLI BENICARLO,PF,3&D Wing,18.7,5.6,45.3,49.0,9.9,6.6,17.9,15.8,8.0,1.2,1.4,45.7,29.4,81.0,16.4,47.0
1664877,P. Isern Maza,UEMC BALONCESTO VALLADOLID,PG,Offensive Engine,20.6,10.0,48.6,56.6,17.6,0.0,42.2,22.4,17.5,2.4,0.0,50.0,33.3,83.3,8.1,19.7
1673764,L. Ferrando Ortells,PROINBENI UPB GANDIA,PG,Lead Guard,23.1,8.6,42.4,47.0,22.0,2.5,32.8,22.2,36.5,4.4,0.2,37.4,38.1,73.4,10.5,30.8
1674978,G. Mulero Maldonado,C.B. GETAFE,SG,High Volume Scorer,24.9,13.1,54.7,57.7,19.0,4.3,39.9,25.4,19.6,1.6,0.2,52.2,40.5,65.0,9.9,29.0
1702333,E. Herrera Sauret,CLUB ESPORTIU BÀSQUET LLÍRIA,SG,Offensive Engine,17.7,8.3,46.8,51.6,12.5,3.2,33.4,24.6,22.6,2.3,0.4,38.6,32.8,78.5,12.0,55.3
1723311,S. Cecilia Perez,INSOLAC CAJA 87,SF,3&D Wing,20.4,8.7,44.3,52.3,7.5,5.5,66.2,17.5,6.7,3.5,0.0,62.5,33.3,83.3,11.4,72.2
1731705,J. Cebolla Herrera,BIELE ISB,SG,Rolling Big,7.1,1.0,11.8,13.1,13.4,4.1,47.2,17.6,8.0,2.4,0.0,50.0,0.0,25.0,0.0,35.4
1756469,H. Figueroa Álvarez,LOBE HUESCA LA MAGIA,SG,High Volume Scorer,24.3,16.5,55.3,60.1,9.1,2.7,33.6,26.8,15.0,1.8,0.3,60.2,35.8,82.6,9.0,70.2
1759956,I. Corraliza Coba,LOBE HUESCA LA MAGIA,PG,Offensive Engine,23.9,10.2,44.1,48.0,17.4,5.9,43.7,22.7,28.5,3.3,2.1,38.1,36.8,63.8,10.1,38.5
1761293,P. Bono Soler,CLUB ESPORTIU BÀSQUET LLÍRIA,PF,3&D Wing,11.4,1.8,37.6,39.6,11.2,6.6,41.7,8.2,6.4,0.8,0.7,52.2,31.2,64.3,22.6,28.1
1761508,P. Lopez-Sanvicente Reta,LOBE HUESCA LA MAGIA,PF,Stretch Big,20.6,8.5,57.6,59.7,13.6,7.2,43.3,17.0,10.8,2.0,1.0,63.0,30.6,73.8,19.7,39.9
1763885,J. Santa Barbara Carcelen,JAEN PARAÍSO INTERIOR CB,SF,3&D Wing,23.9,11.0,45.5,53.5,9.9,13.9,53.9,20.7,0.0,0.0,0.0,75.0,12.5,77.8,21.5,50.0
1765552,P. Marin Fontan,UEMC BALONCESTO VALLADOLID,PG,Offensive Engine,22.1,5.0,32.3,55.4,14.1,2.3,91.8,11.2,40.8,1.2,0.0,33.3,25.0,83.3,19.1,58.8
1767254,G. Cadme Arias,CIUDAD MOLINA BASKET,SF,3&D Wing,14.0,4.1,42.2,45.7,13.8,9.4,21.0,16.4,6.4,1.8,0.0,37.5,33.3,64.3,13.5,53.4
1769425,A. Roig Barbera,AMICS CASTELLÓ,PG,Shooter Specialist,10.6,4.0,57.2,62.9,22.4,6.7,16.3,17.0,18.1,2.3,0.0,100.0,33.3,33.3,5.4,49.0
1777875,A. Herrera Dominguez,C.B. STARLABS MORÓN,PG,Offensive Engine,13.9,4.8,52.0,58.1,26.7,1.8,64.6,19.6,30.4,1.9,0.0,40.0,50.0,83.3,6.3,33.1
1789964,E. Ortiz Torres,C.B. GETAFE,PG,Offensive Engine,15.6,3.6,38.9,41.6,30.2,4.8,32.2,16.2,21.6,2.9,0.9,45.0,25.0,68.4,8.0,35.5
1791266,A. Latorre Sanchez,INSOLAC CAJA 87,PF,Traditional Center,20.8,8.0,51.3,52.2,7.7,11.2,15.2,16.6,3.8,1.7,2.1,55.0,0.0,66.7,20.8,0.0
1798932,D. Arjol Lopez,C.B. ZARAGOZA,PG,Offensive Engine,25.4,9.3,43.0,44.6,18.0,3.2,34.7,21.0,29.6,2.5,0.4,51.8,20.0,56.6,12.6,28.6
1802050,D. Muñoz Samatan,C.B. ZARAGOZA,C,3&D Wing,19.0,6.4,57.9,58.6,17.5,12.7,50.9,16.1,10.7,0.9,0.0,58.4,23.5,54.0,8.5,13.4
1817496,P. Garcia Carrero,AMICS CASTELLÓ,SF,Stretch Big,23.8,7.3,58.7,60.4,12.5,9.5,36.9,13.8,7.7,0.8,1.6,65.1,29.3,70.3,21.7,40.9
1820240,P. Arribas Gomez,C.B. GETAFE,SF,3&D Wing,6.9,1.7,45.8,46.2,7.2,4.2,4.6,11.2,5.3,0.3,0.0,66.7,33.3,50.0,1.8,71.7
1824880,G. Perez Ramirez,PROINBENI UPB GANDIA,SF,3&D Wing,21.3,9.0,51.4,55.5,9.0,4.5,30.0,18.4,10.9,1.6,0.8,58.3,34.7,76.7,13.3,75.1
1825944,R. Garcia Salame,SPANISH BASKETBALL ACADEMY,PG,Offensive Engine,30.9,12.5,40.6,47.9,15.1,2.0,47.9,22.4,31.6,2.4,0.0,39.3,29.9,74.0,10.8,39.0
1827011,J. Soler Cirujeda,PROINBENI UPB GANDIA,SG,Lead Guard,15.1,6.7,48.4,53.4,19.2,3.9,54.7,23.9,15.5,3.0,1.5,45.0,30.4,73.8,13.8,44.0
1829525,M. Mikhailov Paltarak,SOL GIRONÈS BISBAL BÀSQUET,PF,Traditional Center,30.4,16.9,58.3,60.8,14.3,10.1,39.6,24.7,5.7,2.1,1.8,60.1,8.3,66.3,28.2,3.8
1834527,S. Paz Vazquez,CLASS BASQUET SANT ANTONI,SF,3&D Wing,19.1,7.8,49.0,51.4,12.1,8.6,23.5,20.1,8.7,2.5,1.5,56.1,31.0,54.3,21.0,55.3
1837816,C. Hurtado Cervantes,PROINBENI UPB GANDIA,PG,Offensive Engine,17.9,7.8,35.6,45.2,16.6,1.0,56.0,24.9,25.4,2.6,0.5,33.8,27.6,81.6,8.1,56.3
1840859,V. Rodriguez Gil,AMICS CASTELLÓ,PF,Rolling Big,4.2,0.5,18.8,20.0,21.8,3.7,15.3,6.8,3.7,0.9,0.0,50.0,0.0,50.0,6.8,0.0
1842301,P. Martin Martin,UEMC BALONCESTO VALLADOLID,PF,Shooter Specialist,19.0,14.5,70.8,72.6,3.6,7.9,11.4,24.7,9.7,0.0,0.0,80.0,20.0,100.0,10.0,19.8
1851026,A. Bellver Valiente,PROINBENI UPB GANDIA,SG,3&D Wing,11.2,3.0,36.1,37.7,12.0,5.7,25.3,14.5,11.6,1.9,0.7,43.5,31.0,60.0,8.7,70.1
1857448,J. Santana Luchoro,PROINBENI UPB GANDIA,PF,Stretch Big,20.0,5.5,55.1,56.8,21.7,7.3,49.7,15.0,7.3,1.2,2.4,46.3,37.9,67.7,17.3,33.8
1861515,P. Aso Jimenez,C.B. ZARAGOZA,PF,3&D Wing,16.8,3.6,48.4,48.3,10.8,8.0,15.3,10.8,6.9,1.3,0.5,51.2,29.8,63.6,15.9,58.6
1865529,S. Ndiaye,COTO CÓRDOBA CB,PF,Traditional Center,13.1,5.5,54.3,51.0,8.5,4.9,144.9,20.7,0.0,6.3,7.2,50.0,50.0,33.3,27.9,32.8
1871776,A. Balada Segovia,AMICS CASTELLÓ,,Rolling Big,6.8,1.2,20.4,17.6,0.0,3.6,23.1,20.2,6.7,1.5,2.8,0.0,16.7,0.0,12.3,92.3
1876223,A. Montero Isla,C.B. GETAFE,PG,High Volume Scorer,24.2,9.3,58.8,62.5,17.8,1.8,52.9,16.2,22.0,1.4,0.0,57.7,44.2,68.5,6.1,49.3
1878691,I. Ruiz Gonzalez,CLASS BASQUET SANT ANTONI,SF,Traditional Center,8.5,2.0,31.7,42.6,15.1,9.9,47.8,13.7,6.3,0.8,2.4,51.7,9.1,64.0,15.3,30.2
1881948,J. Martinez Megias,JAEN PARAÍSO INTERIOR CB,PF,Traditional Center,16.5,6.0,59.5,59.2,6.5,13.3,81.0,15.7,0.0,1.5,3.5,62.5,0.0,33.3,31.1,0.0
1881959,F. Lopez Jimenez,JAEN PARAÍSO INTERIOR CB,PF,Rolling Big,3.0,1.5,0.0,89.9,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,75.0,17.1,0.0
1882178,J. Palamos Molins,CLUB ESPORTIU BÀSQUET LLÍRIA,PG,Offensive Engine,16.1,3.8,37.5,39.8,25.7,3.9,18.9,17.8,28.4,3.0,0.3,36.8,26.4,76.2,9.3,56.4
1885638,G. Orozco Dominguez,COTO CÓRDOBA CB,PG,High Volume Scorer,24.9,9.5,67.2,73.0,18.5,0.0,24.4,16.5,45.8,3.2,2.2,55.6,66.7,100.0,2.4,24.9
