MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,POSS,PACE,O_RTG,D_RTG,NET_RTG,TS%,eFG%,TOV%,ORB%,DRB%,TRB%,AST_TOV_RATIO,FTr,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS
2480210,14,979919,RECOLETAS ZAMORA,AWAY,71.7,71.9,100.4,77.4,23.0,55.7,47.3,16.7,19.4,60.6,40.6,1.2,40.0,200,12000.0,72.0,11.0,28.0,10.0,27.0,21.0,55.0,20.0,22.0,6.0,20.0,26.0,15.0,13.0,10.0,1.0,1.0,22.0,21.0,74.0,80.0
2480211,14,981213,AZULMARINO MALLORCA PALMA,AWAY,73.8,75.8,111.1,79.6,31.5,53.4,52.1,17.2,54.3,93.9,73.5,1.2,15.3,200,12000.0,82.0,24.0,48.0,9.0,24.0,33.0,72.0,7.0,11.0,19.0,31.0,50.0,19.0,16.0,8.0,3.0,0.0,21.0,13.0,95.0,100.0
2480211,14,981288,SERNOVA RENOVABLES REAL CANOE,HOME,77.9,75.8,79.6,111.1,-31.5,45.6,41.7,15.0,6.1,45.7,26.5,1.1,30.0,200,12000.0,62.0,16.0,42.0,6.0,18.0,22.0,60.0,12.0,18.0,2.0,16.0,18.0,13.0,12.0,11.0,0.0,3.0,13.0,21.0,56.0,-100.0
2480212,14,981306,CAJASOL BALONCESTO SEVILLA FEMENINO,AWAY,74.8,75.4,64.1,69.7,-5.6,39.4,36.6,32.3,42.9,75.0,60.8,0.4,19.6,200,12000.0,48.0,10.0,32.0,7.0,24.0,17.0,56.0,7.0,11.0,15.0,33.0,48.0,12.0,29.0,6.0,3.0,4.0,29.0,18.0,34.0,-25.0
2480212,14,979988,FUSTECMA NBF CASTELLÓ,HOME,76.1,75.5,69.7,64.1,5.6,35.3,30.3,13.8,25.0,57.1,39.2,1.4,52.5,200,12000.0,53.0,14.0,42.0,3.0,19.0,17.0,61.0,16.0,32.0,11.0,20.0,31.0,17.0,12.0,16.0,4.0,3.0,19.0,28.0,58.0,25.0
2480213,14,979971,OSES CONSTRUCCION,HOME,80.4,80.7,68.4,83.8,-15.4,37.5,35.5,13.0,10.3,68.3,40.0,1.3,14.5,200,12000.0,55.0,20.0,43.0,3.0,26.0,23.0,69.0,6.0,10.0,4.0,28.0,32.0,14.0,11.0,11.0,2.0,0.0,17.0,15.0,51.0,-65.0
2480213,14,981334,UNICAJA MIJAS,AWAY,81.2,80.8,83.8,68.4,15.4,44.1,42.3,18.1,31.7,89.7,60.0,1.1,19.7,200,12000.0,68.0,21.0,42.0,6.0,29.0,27.0,71.0,8.0,14.0,13.0,35.0,48.0,18.0,17.0,7.0,0.0,2.0,15.0,17.0,76.0,65.0
2480214,14,981356,BOSONIT UNIBASKET,AWAY,74.8,75.5,81.5,101.0,-19.5,54.6,52.9,28.3,13.6,66.7,45.5,0.9,21.6,200,12000.0,61.0,9.0,24.0,12.0,27.0,21.0,51.0,7.0,11.0,3.0,22.0,25.0,19.0,22.0,10.0,1.0,1.0,23.0,14.0,51.0,-80.0
2480214,14,981492,CELTA  FEMXA ZORKA,HOME,76.2,75.4,101.0,81.5,19.5,54.1,50.9,18.3,33.3,86.4,54.5,1.4,51.7,200,12000.0,77.0,22.0,41.0,5.0,17.0,27.0,58.0,18.0,30.0,11.0,19.0,30.0,22.0,16.0,13.0,1.0,1.0,14.0,22.0,92.0,80.0
2480215,14,981242,C.B. SANTFELIUENC,AWAY,76.4,77.7,68.1,97.4,-29.3,34.0,32.6,12.6,22.0,80.6,44.4,0.8,13.9,200,12000.0,52.0,16.0,56.0,5.0,16.0,21.0,72.0,5.0,10.0,11.0,25.0,36.0,9.0,11.0,10.0,1.0,2.0,17.0,11.0,35.0,-125.0
2480215,14,979952,LA LAGUNA TOYOTA  ADAREVA,HOME,79.0,77.8,97.4,68.1,29.3,56.6,50.8,20.0,19.4,78.0,55.6,1.1,26.2,200,12000.0,77.0,22.0,43.0,6.0,18.0,28.0,61.0,15.0,16.0,6.0,39.0,45.0,19.0,17.0,4.0,2.0,1.0,11.0,17.0,102.0,125.0
2480216,14,979912,DOMUSA TEKNIK ISB,AWAY,80.7,82.1,111.5,85.3,26.2,59.4,52.5,12.7,21.4,64.3,47.1,1.5,64.4,200,12000.0,90.0,22.0,39.0,6.0,20.0,28.0,59.0,28.0,38.0,6.0,27.0,33.0,16.0,11.0,17.0,3.0,1.0,15.0,25.0,117.0,95.0
2480216,14,981346,LA CORDÁ DE PATERNA NB,HOME,83.2,81.9,85.3,111.5,-26.2,47.2,40.2,23.4,35.7,78.6,52.9,0.6,31.8,200,12000.0,71.0,10.0,31.0,11.0,35.0,21.0,66.0,18.0,21.0,15.0,22.0,37.0,14.0,23.0,6.0,1.0,3.0,26.0,13.0,45.0,-95.0
2480217,15,979912,DOMUSA TEKNIK ISB,HOME,81.5,79.6,85.9,72.1,13.8,50.3,47.7,19.6,13.5,62.5,36.2,1.0,12.1,200,12000.0,70.0,21.0,43.0,7.0,23.0,28.0,66.0,7.0,8.0,5.0,20.0,25.0,17.0,17.0,11.0,4.0,2.0,18.0,16.0,69.0,70.0
2480217,15,981206,MCR LIMA-HORTA BARCELONA,AWAY,77.7,79.7,72.1,85.9,-13.8,40.2,36.7,22.3,37.5,86.5,63.8,0.3,20.3,200,12000.0,56.0,19.0,40.0,3.0,24.0,22.0,64.0,9.0,13.0,12.0,32.0,44.0,6.0,20.0,9.0,2.0,4.0,16.0,18.0,53.0,-70.0
2480218,15,981242,C.B. SANTFELIUENC,HOME,77.3,76.5,81.5,96.6,-15.1,40.7,33.1,15.3,31.8,80.6,53.8,0.9,43.1,200,12000.0,63.0,14.0,42.0,5.0,23.0,19.0,65.0,20.0,28.0,14.0,29.0,43.0,12.0,14.0,8.0,2.0,1.0,16.0,24.0,68.0,-50.0
2480218,15,981346,LA CORDÁ DE PATERNA NB,AWAY,75.6,76.5,96.6,81.5,15.1,53.2,52.4,16.9,19.4,68.2,46.2,1.2,24.2,200,12000.0,73.0,16.0,34.0,11.0,28.0,27.0,62.0,8.0,15.0,7.0,30.0,37.0,17.0,14.0,5.0,1.0,2.0,24.0,16.0,69.0,50.0
2480219,15,981356,BOSONIT UNIBASKET,HOME,74.9,74.1,86.8,79.1,7.7,44.0,37.9,15.0,33.3,82.4,57.1,1.1,43.5,200,12000.0,65.0,13.0,36.0,7.0,26.0,20.0,62.0,18.0,27.0,12.0,28.0,40.0,14.0,13.0,11.0,0.0,0.0,21.0,24.0,69.0,35.0
2480219,15,979952,LA LAGUNA TOYOTA  ADAREVA,AWAY,73.4,74.1,79.1,86.8,-7.7,47.3,39.6,22.7,17.6,66.7,42.9,0.9,35.8,200,12000.0,58.0,9.0,22.0,8.0,31.0,17.0,53.0,16.0,19.0,6.0,24.0,30.0,16.0,18.0,7.0,0.0,0.0,24.0,21.0,51.0,-35.0
2480220,15,981492,CELTA  FEMXA ZORKA,AWAY,68.0,70.8,107.4,90.9,16.5,57.9,54.8,19.2,32.3,64.9,50.0,0.9,48.1,200,12000.0,73.0,21.0,40.0,5.0,12.0,26.0,52.0,16.0,25.0,10.0,24.0,34.0,13.0,15.0,8.0,2.0,2.0,18.0,17.0,79.0,30.0
2480220,15,981334,UNICAJA MIJAS,HOME,73.7,70.8,90.9,107.4,-16.5,46.1,42.9,16.2,35.1,67.7,50.0,0.8,34.9,200,12000.0,67.0,12.0,30.0,10.0,33.0,22.0,63.0,13.0,22.0,13.0,21.0,34.0,11.0,14.0,7.0,2.0,2.0,17.0,18.0,58.0,-30.0
2480221,15,981306,CAJASOL BALONCESTO SEVILLA FEMENINO,HOME,73.9,74.7,96.0,106.2,-10.2,50.1,47.6,15.5,30.3,76.3,54.9,1.5,28.6,200,12000.0,71.0,18.0,36.0,8.0,27.0,26.0,63.0,11.0,18.0,10.0,29.0,39.0,19.0,13.0,9.0,1.0,0.0,24.0,18.0,76.0,-45.0
2480221,15,979971,OSES CONSTRUCCION,AWAY,75.3,74.7,106.2,96.0,10.2,56.9,56.9,16.6,23.7,69.7,45.1,1.0,48.3,200,12000.0,80.0,12.0,28.0,14.0,30.0,26.0,58.0,14.0,28.0,9.0,23.0,32.0,14.0,14.0,10.0,0.0,1.0,18.0,23.0,81.0,45.0
2480222,15,981213,AZULMARINO MALLORCA PALMA,HOME,78.7,78.8,99.1,68.4,30.7,52.2,50.0,15.8,30.3,72.5,53.4,1.9,18.8,200,12000.0,78.0,24.0,47.0,7.0,22.0,31.0,69.0,9.0,13.0,10.0,29.0,39.0,26.0,14.0,9.0,3.0,0.0,18.0,16.0,97.0,120.0
2480222,15,979988,FUSTECMA NBF CASTELLÓ,AWAY,78.9,78.9,68.4,99.1,-30.7,38.1,35.7,21.1,27.5,69.7,46.6,0.6,28.6,200,12000.0,54.0,18.0,46.0,3.0,17.0,21.0,63.0,9.0,18.0,11.0,23.0,34.0,12.0,19.0,10.0,0.0,3.0,18.0,17.0,39.0,-120.0
2480223,15,979919,RECOLETAS ZAMORA,HOME,68.2,68.9,93.9,88.8,5.1,49.1,44.9,14.4,28.6,75.0,51.8,0.9,23.7,200,12000.0,64.0,19.0,36.0,5.0,23.0,24.0,59.0,11.0,14.0,8.0,21.0,29.0,10.0,11.0,9.0,2.0,2.0,19.0,14.0,60.0,10.0
2480223,15,981288,SERNOVA RENOVABLES REAL CANOE,AWAY,69.8,69.0,88.8,93.9,-5.1,50.2,46.2,19.5,25.0,71.4,48.2,0.4,37.7,200,12000.0,62.0,17.0,38.0,5.0,15.0,22.0,53.0,13.0,20.0,7.0,20.0,27.0,6.0,15.0,7.0,2.0,2.0,14.0,19.0,56.0,-10.0
2480224,15,981208,ALTER ENERSUN AL-QÁZERES EXTREMADURA,HOME,77.1,76.1,73.9,91.9,-18.0,40.1,28.1,14.4,14.6,81.6,46.8,0.6,56.1,200,12000.0,57.0,10.0,35.0,4.0,22.0,14.0,57.0,25.0,32.0,6.0,31.0,37.0,7.0,12.0,6.0,1.0,1.0,19.0,25.0,52.0,-60.0
2480224,15,979770,MELILLA CIUDAD DEL DEPORTE LA SALLE,AWAY,75.1,76.1,91.9,73.9,18.0,49.2,42.5,14.6,18.4,85.4,53.2,1.2,38.3,200,12000.0,69.0,15.0,40.0,7.0,20.0,22.0,60.0,18.0,23.0,7.0,35.0,42.0,14.0,12.0,7.0,1.0,1.0,25.0,19.0,72.0,60.0
2480225,16,981206,MCR LIMA-HORTA BARCELONA,AWAY,89.7,81.1,83.6,81.8,1.8,47.7,42.8,19.5,21.6,71.1,46.7,1.0,31.9,225,13500.0,75.0,16.0,41.0,9.0,28.0,25.0,69.0,16.0,22.0,8.0,27.0,35.0,19.0,19.0,14.0,1.0,1.0,23.0,23.0,75.0,-5.0
2480225,16,979770,MELILLA CIUDAD DEL DEPORTE LA SALLE,HOME,92.9,81.2,81.8,83.6,-1.8,50.7,45.5,27.9,28.9,78.4,53.3,0.6,26.9,225,13500.0,76.0,14.0,33.0,11.0,34.0,25.0,67.0,15.0,18.0,11.0,29.0,40.0,17.0,29.0,11.0,1.0,1.0,23.0,23.0,71.0,5.0
2480226,16,981208,ALTER ENERSUN AL-QÁZERES EXTREMADURA,HOME,72.2,70.9,101.1,99.3,1.8,56.9,55.6,15.7,14.8,88.9,51.9,1.4,8.1,200,12000.0,73.0,15.0,36.0,13.0,26.0,28.0,62.0,4.0,5.0,4.0,24.0,28.0,17.0,12.0,6.0,0.0,1.0,12.0,9.0,74.0,20.0
2480226,16,981288,SERNOVA RENOVABLES REAL CANOE,AWAY,69.5,70.9,99.3,101.1,-1.8,57.0,52.8,16.6,11.1,85.2,48.1,0.7,32.1,200,12000.0,69.0,22.0,40.0,4.0,13.0,26.0,53.0,13.0,17.0,3.0,23.0,26.0,8.0,12.0,9.0,1.0,0.0,10.0,12.0,72.0,-20.0
2480227,16,979988,FUSTECMA NBF CASTELLÓ,AWAY,79.8,77.5,85.2,94.2,-9.0,44.9,42.5,18.3,33.3,60.7,44.8,0.5,29.9,200,12000.0,68.0,21.0,49.0,5.0,18.0,26.0,67.0,11.0,20.0,13.0,17.0,30.0,9.0,17.0,13.0,0.0,0.0,19.0,19.0,53.0,-15.0
2480227,16,979919,RECOLETAS ZAMORA,HOME,75.4,77.5,94.2,85.2,9.0,56.9,50.9,27.8,39.3,66.7,55.2,0.6,35.2,200,12000.0,71.0,17.0,33.0,7.0,21.0,24.0,54.0,16.0,19.0,11.0,26.0,37.0,15.0,24.0,11.0,0.0,0.0,19.0,19.0,77.0,15.0
2480228,16,981213,AZULMARINO MALLORCA PALMA,HOME,75.6,77.2,131.0,68.5,62.5,66.4,64.0,18.6,55.2,85.3,71.4,1.1,22.1,200,12000.0,99.0,27.0,43.0,11.0,25.0,38.0,68.0,12.0,15.0,16.0,29.0,45.0,19.0,17.0,11.0,1.0,0.0,19.0,19.0,125.0,225.0
2480228,16,979971,OSES CONSTRUCCION,AWAY,78.8,77.2,68.5,131.0,-62.5,39.2,35.2,17.9,14.7,44.8,28.6,0.5,17.2,200,12000.0,54.0,18.0,40.0,3.0,24.0,21.0,64.0,9.0,11.0,5.0,13.0,18.0,8.0,15.0,8.0,0.0,1.0,19.0,19.0,28.0,-225.0
2480229,16,981306,CAJASOL BALONCESTO SEVILLA FEMENINO,HOME,70.7,72.4,91.9,99.8,-7.9,52.7,50.0,23.5,33.3,90.0,61.7,0.9,23.2,200,12000.0,65.0,13.0,29.0,10.0,27.0,23.0,56.0,9.0,13.0,10.0,27.0,37.0,17.0,19.0,4.0,0.0,1.0,21.0,16.0,62.0,-45.0
2480229,16,981492,CELTA  FEMXA ZORKA,AWAY,74.1,72.4,99.8,91.9,7.9,55.1,50.0,13.0,10.0,66.7,38.3,1.5,40.4,200,12000.0,74.0,15.0,37.0,9.0,20.0,24.0,57.0,17.0,23.0,3.0,20.0,23.0,15.0,10.0,13.0,1.0,0.0,16.0,21.0,82.0,45.0
2480230,16,979952,LA LAGUNA TOYOTA  ADAREVA,AWAY,72.4,71.9,67.7,108.9,-41.2,40.6,38.4,20.9,12.1,61.3,35.9,0.8,17.9,200,12000.0,49.0,14.0,35.0,5.0,21.0,19.0,56.0,6.0,10.0,4.0,19.0,23.0,12.0,16.0,5.0,1.0,2.0,17.0,18.0,34.0,-145.0
2480230,16,981334,UNICAJA MIJAS,HOME,71.6,72.0,108.9,67.7,41.2,55.2,50.8,15.6,38.7,87.9,64.1,1.5,23.4,200,12000.0,78.0,19.0,35.0,9.0,29.0,28.0,64.0,13.0,15.0,12.0,29.0,41.0,19.0,13.0,8.0,2.0,1.0,18.0,17.0,96.0,145.0
2480231,16,981356,BOSONIT UNIBASKET,HOME,69.9,71.4,93.0,76.9,16.1,47.2,45.1,19.8,42.1,58.5,51.6,1.2,29.5,200,12000.0,65.0,11.0,29.0,11.0,32.0,22.0,61.0,10.0,18.0,16.0,31.0,47.0,21.0,17.0,8.0,0.0,0.0,18.0,21.0,80.0,45.0
2480231,16,981346,LA CORDÁ DE PATERNA NB,AWAY,72.8,71.4,76.9,93.0,-16.1,36.4,34.7,19.0,41.5,57.9,48.4,0.8,15.3,200,12000.0,56.0,10.0,31.0,10.0,41.0,20.0,72.0,6.0,11.0,22.0,22.0,44.0,14.0,18.0,8.0,0.0,0.0,21.0,18.0,44.0,-45.0
2480232,16,981242,C.B. SANTFELIUENC,HOME,73.9,76.2,73.1,73.9,-0.8,38.1,32.5,15.5,27.0,73.7,50.7,0.8,28.6,200,12000.0,54.0,16.0,43.0,3.0,20.0,19.0,63.0,13.0,18.0,10.0,28.0,38.0,11.0,13.0,13.0,2.0,1.0,21.0,20.0,55.0,-20.0
2480232,16,979912,DOMUSA TEKNIK ISB,AWAY,78.5,76.2,73.9,73.1,0.8,41.7,35.5,21.5,26.3,73.0,49.3,0.6,27.4,200,12000.0,58.0,16.0,42.0,4.0,20.0,20.0,62.0,14.0,17.0,10.0,27.0,37.0,11.0,19.0,8.0,1.0,2.0,20.0,20.0,51.0,20.0
2480233,17,981242,C.B. SANTFELIUENC,AWAY,73.4,75.2,62.7,75.2,-12.5,40.8,38.5,28.1,17.9,62.2,45.2,0.5,19.2,200,12000.0,46.0,11.0,35.0,6.0,17.0,17.0,52.0,6.0,10.0,5.0,28.0,33.0,12.0,22.0,8.0,3.0,3.0,18.0,14.0,37.0,-60.0
2480233,17,981206,MCR LIMA-HORTA BARCELONA,HOME,77.2,75.3,75.2,62.7,12.5,36.6,34.2,15.9,37.8,82.1,54.8,0.7,19.2,200,12000.0,58.0,22.0,57.0,2.0,16.0,24.0,73.0,8.0,14.0,17.0,23.0,40.0,10.0,15.0,12.0,3.0,3.0,14.0,18.0,57.0,60.0
2480234,17,981356,BOSONIT UNIBASKET,AWAY,73.9,75.0,79.8,72.4,7.4,50.9,49.0,27.5,20.0,73.7,50.0,0.5,36.0,200,12000.0,59.0,11.0,22.0,9.0,28.0,20.0,50.0,10.0,18.0,6.0,28.0,34.0,10.0,22.0,11.0,3.0,3.0,20.0,19.0,56.0,20.0
2480234,17,979912,DOMUSA TEKNIK ISB,HOME,76.0,75.0,72.4,79.8,-7.4,39.3,31.4,18.6,26.3,80.0,50.0,0.7,42.4,200,12000.0,55.0,14.0,40.0,3.0,19.0,17.0,59.0,18.0,25.0,10.0,24.0,34.0,11.0,16.0,9.0,3.0,3.0,20.0,20.0,47.0,-20.0
2480235,17,981346,LA CORDÁ DE PATERNA NB,HOME,72.4,72.9,80.1,89.9,-9.8,38.0,36.8,12.6,32.6,73.7,51.2,1.4,13.9,200,12000.0,58.0,16.0,42.0,7.0,30.0,23.0,72.0,5.0,10.0,15.0,28.0,43.0,15.0,11.0,5.0,3.0,5.0,13.0,18.0,64.0,-40.0
2480235,17,981334,UNICAJA MIJAS,AWAY,73.4,72.9,89.9,80.1,9.8,46.2,45.5,14.4,26.3,67.4,48.8,1.8,14.9,200,12000.0,66.0,17.0,34.0,9.0,33.0,26.0,67.0,5.0,10.0,10.0,31.0,41.0,22.0,12.0,6.0,5.0,3.0,18.0,13.0,77.0,40.0
2480236,17,981306,CAJASOL BALONCESTO SEVILLA FEMENINO,AWAY,72.0,69.0,80.6,104.5,-23.9,44.0,39.5,16.5,20.6,63.0,39.3,0.9,14.5,200,12000.0,58.0,11.0,41.0,9.0,21.0,20.0,62.0,9.0,9.0,7.0,17.0,24.0,12.0,13.0,9.0,0.0,3.0,18.0,15.0,45.0,-55.0
2480236,17,979952,LA LAGUNA TOYOTA  ADAREVA,HOME,66.0,69.0,104.5,80.6,23.9,54.7,53.6,17.1,37.0,79.4,60.7,1.2,28.6,200,12000.0,69.0,21.0,37.0,6.0,19.0,27.0,56.0,9.0,16.0,10.0,27.0,37.0,15.0,13.0,8.0,3.0,0.0,15.0,18.0,86.0,55.0
2480237,17,981213,AZULMARINO MALLORCA PALMA,AWAY,82.3,81.6,89.9,95.2,-5.3,49.8,42.7,21.2,32.4,73.0,52.7,0.3,45.2,200,12000.0,74.0,16.0,39.0,7.0,23.0,23.0,62.0,21.0,28.0,12.0,27.0,39.0,7.0,20.0,6.0,3.0,4.0,31.0,26.0,58.0,-15.0
2480237,17,981492,CELTA  FEMXA ZORKA,HOME,80.8,81.6,95.2,89.9,5.3,48.2,45.3,12.1,27.0,67.6,47.3,1.4,56.2,200,12000.0,77.0,23.0,46.0,4.0,18.0,27.0,64.0,19.0,36.0,10.0,25.0,35.0,15.0,11.0,13.0,4.0,3.0,26.0,30.0,83.0,15.0
2480238,17,979971,OSES CONSTRUCCION,HOME,74.5,74.3,92.6,82.3,10.3,57.0,56.1,22.9,16.0,59.4,40.4,0.9,14.0,200,12000.0,69.0,23.0,34.0,6.0,23.0,29.0,57.0,5.0,8.0,4.0,19.0,23.0,17.0,18.0,10.0,1.0,0.0,20.0,12.0,63.0,40.0
2480238,17,979919,RECOLETAS ZAMORA,AWAY,74.2,74.3,82.3,92.6,-10.3,45.4,42.6,22.9,40.6,84.0,59.6,0.6,23.0,200,12000.0,61.0,23.0,44.0,2.0,17.0,25.0,61.0,9.0,14.0,13.0,21.0,34.0,11.0,20.0,10.0,0.0,1.0,12.0,20.0,63.0,-40.0
2480239,17,981208,ALTER ENERSUN AL-QÁZERES EXTREMADURA,AWAY,66.8,67.4,98.8,102.9,-4.1,48.0,42.5,13.8,36.1,54.5,44.9,1.4,33.3,200,12000.0,66.0,12.0,34.0,9.0,26.0,21.0,60.0,15.0,20.0,13.0,18.0,31.0,15.0,11.0,7.0,3.0,3.0,18.0,21.0,70.0,-20.0
2480239,17,979988,FUSTECMA NBF CASTELLÓ,HOME,68.0,67.5,102.9,98.8,4.1,51.4,48.4,18.1,45.5,63.9,55.1,1.0,26.2,200,12000.0,70.0,19.0,46.0,7.0,15.0,26.0,61.0,11.0,16.0,15.0,23.0,38.0,15.0,15.0,7.0,3.0,3.0,21.0,18.0,75.0,20.0
2480240,17,979770,MELILLA CIUDAD DEL DEPORTE LA SALLE,AWAY,66.8,67.2,76.3,66.7,9.6,37.0,33.6,12.7,31.6,68.6,49.3,0.8,17.2,200,12000.0,51.0,17.0,45.0,3.0,19.0,20.0,64.0,8.0,11.0,12.0,24.0,36.0,8.0,10.0,13.0,0.0,2.0,18.0,13.0,46.0,30.0
2480240,17,981288,SERNOVA RENOVABLES REAL CANOE,HOME,67.5,67.1,66.7,76.3,-9.6,36.6,31.5,21.7,31.4,68.4,50.7,0.4,31.5,200,12000.0,45.0,11.0,34.0,4.0,20.0,15.0,54.0,11.0,17.0,11.0,26.0,37.0,6.0,17.0,8.0,2.0,0.0,13.0,18.0,41.0,-30.0
2480241,18,981206,MCR LIMA-HORTA BARCELONA,AWAY,75.0,74.1,88.0,57.5,30.5,43.4,37.7,17.4,43.6,76.7,61.0,0.4,38.5,200,12000.0,66.0,17.0,40.0,5.0,25.0,22.0,65.0,17.0,25.0,17.0,33.0,50.0,7.0,16.0,7.0,0.0,1.0,15.0,21.0,69.0,120.0
2480241,18,981288,SERNOVA RENOVABLES REAL CANOE,HOME,73.0,74.1,57.5,88.0,-30.5,30.4,25.0,16.9,23.3,56.4,39.0,0.4,25.8,200,12000.0,42.0,14.0,50.0,1.0,12.0,15.0,62.0,11.0,16.0,10.0,22.0,32.0,5.0,14.0,12.0,1.0,0.0,21.0,15.0,20.0,-120.0
2480242,18,979988,FUSTECMA NBF CASTELLÓ,AWAY,79.6,79.6,60.3,64.0,-3.7,35.5,29.8,22.8,20.0,73.7,46.2,0.5,42.1,200,12000.0,48.0,14.0,41.0,2.0,16.0,16.0,57.0,14.0,24.0,8.0,28.0,36.0,9.0,20.0,9.0,2.0,0.0,22.0,25.0,36.0,-15.0
2480242,18,979770,MELILLA CIUDAD DEL DEPORTE LA SALLE,HOME,79.7,79.6,64.0,60.3,3.7,36.1,29.5,21.2,26.3,80.0,53.8,0.7,36.1,200,12000.0,51.0,15.0,36.0,2.0,25.0,17.0,61.0,15.0,22.0,10.0,32.0,42.0,13.0,19.0,11.0,0.0,2.0,25.0,22.0,44.0,15.0
2480243,18,981208,ALTER ENERSUN AL-QÁZERES EXTREMADURA,HOME,77.0,76.8,91.0,100.5,-9.5,47.3,36.4,16.9,33.3,77.4,53.7,0.6,57.6,200,12000.0,70.0,14.0,43.0,5.0,16.0,19.0,59.0,27.0,34.0,12.0,24.0,36.0,9.0,15.0,13.0,0.0,0.0,28.0,25.0,63.0,-35.0
2480243,18,979971,OSES CONSTRUCCION,AWAY,76.6,76.8,100.5,91.0,9.5,56.9,50.0,19.1,22.6,66.7,46.3,0.6,57.4,200,12000.0,77.0,15.0,30.0,8.0,24.0,23.0,54.0,23.0,31.0,7.0,24.0,31.0,9.0,16.0,8.0,0.0,0.0,26.0,28.0,72.0,35.0
2480244,18,981492,CELTA  FEMXA ZORKA,AWAY,73.2,73.4,105.2,69.3,35.9,57.3,56.6,16.2,28.0,66.7,50.8,1.2,23.0,200,12000.0,77.0,27.0,39.0,5.0,22.0,32.0,61.0,8.0,14.0,7.0,24.0,31.0,15.0,13.0,13.0,1.0,0.0,21.0,18.0,86.0,130.0
2480244,18,979919,RECOLETAS ZAMORA,HOME,73.6,73.3,69.3,105.2,-35.9,37.7,29.8,21.0,33.3,72.0,49.2,0.2,42.1,200,12000.0,51.0,14.0,38.0,2.0,19.0,16.0,57.0,17.0,24.0,12.0,18.0,30.0,4.0,18.0,11.0,0.0,1.0,18.0,21.0,33.0,-130.0
2480245,18,981213,AZULMARINO MALLORCA PALMA,HOME,76.4,75.4,125.6,76.6,49.0,64.5,60.3,14.9,42.3,77.8,60.4,1.8,41.3,200,12000.0,96.0,23.0,32.0,10.0,31.0,33.0,63.0,20.0,26.0,11.0,21.0,32.0,24.0,13.0,15.0,1.0,1.0,20.0,19.0,118.0,195.0
2480245,18,979952,LA LAGUNA TOYOTA  ADAREVA,AWAY,74.4,75.4,76.6,125.6,-49.0,51.4,48.0,31.1,22.2,57.7,39.6,0.4,19.6,200,12000.0,57.0,8.0,27.0,11.0,24.0,19.0,51.0,8.0,10.0,6.0,15.0,21.0,10.0,25.0,7.0,1.0,1.0,19.0,20.0,38.0,-195.0
2480246,18,981306,CAJASOL BALONCESTO SEVILLA FEMENINO,HOME,66.3,66.2,96.5,112.1,-15.6,48.3,46.3,13.1,28.6,56.2,41.8,1.8,51.9,200,12000.0,64.0,13.0,31.0,8.0,23.0,21.0,54.0,14.0,28.0,10.0,18.0,28.0,18.0,10.0,8.0,2.0,0.0,22.0,23.0,64.0,-50.0
2480246,18,981346,LA CORDÁ DE PATERNA NB,AWAY,66.0,66.2,112.1,96.5,15.6,52.1,45.8,11.2,43.8,71.4,58.2,1.6,41.7,200,12000.0,74.0,20.0,37.0,5.0,23.0,25.0,60.0,19.0,25.0,14.0,25.0,39.0,14.0,9.0,7.0,0.0,2.0,24.0,21.0,81.0,50.0
2480247,18,979912,DOMUSA TEKNIK ISB,AWAY,72.3,70.7,91.3,120.4,-29.1,48.3,46.0,19.0,33.3,82.1,54.7,0.9,19.0,200,12000.0,66.0,20.0,41.0,6.0,22.0,26.0,63.0,8.0,12.0,12.0,23.0,35.0,15.0,16.0,5.0,0.0,0.0,16.0,18.0,66.0,-85.0
2480247,18,981334,UNICAJA MIJAS,HOME,68.9,70.6,120.4,91.3,29.1,64.9,64.3,13.5,17.9,66.7,45.3,2.6,32.1,200,12000.0,83.0,18.0,25.0,12.0,31.0,30.0,56.0,11.0,18.0,5.0,24.0,29.0,26.0,10.0,10.0,0.0,0.0,18.0,16.0,103.0,85.0
2480248,18,981356,BOSONIT UNIBASKET,HOME,73.5,73.9,99.3,55.1,44.2,49.0,44.0,12.9,28.6,84.4,52.7,1.3,25.4,200,12000.0,73.0,19.0,44.0,7.0,23.0,26.0,67.0,14.0,17.0,12.0,27.0,39.0,14.0,11.0,12.0,1.0,2.0,14.0,17.0,87.0,160.0
2480248,18,981242,C.B. SANTFELIUENC,AWAY,74.4,73.9,55.1,99.3,-44.2,33.9,31.2,23.9,15.6,71.4,47.3,0.3,17.9,200,12000.0,41.0,7.0,32.0,7.0,24.0,14.0,56.0,6.0,10.0,5.0,30.0,35.0,5.0,19.0,9.0,2.0,1.0,17.0,14.0,24.0,-160.0
2480249,19,981356,BOSONIT UNIBASKET,AWAY,80.7,80.4,66.9,72.4,-5.5,37.7,33.1,22.7,31.6,84.8,56.3,0.5,35.5,200,12000.0,54.0,13.0,38.0,5.0,24.0,18.0,62.0,13.0,22.0,12.0,28.0,40.0,11.0,21.0,12.0,2.0,1.0,18.0,22.0,49.0,-20.0
