PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM,POSITION,POS_ORDER,ROLE_NAME,PHOTO_URL,GP,GS,MIN_PG,PTS_PG,ORB_PG,DRB_PG,TRB_PG,AST_PG,STL_PG,BLK_PG,BLKA_PG,TOV_PG,PF_PG,PFD_PG,PLUS_MINUS_PG,PIR_PG,FGM_2_PG,FGA_2_PG,FG2_PCT,FGM_3_PG,FGA_3_PG,FG3_PCT,FTM_PG,FTA_PG,FT_PCT,TS_PCT,EFG_PCT,3PAr,FTr,TOV_PCT,GMSC_PG,ROLE_EFG_PCT,ROLE_TS_PCT,ROLE_TOV_PCT,ROLE_ORB_PCT,ROLE_FTr,ROLE_USG_PCT,PTS,TRB,AST,STL,BLK,TOV,PIR,FGM_2,FGA_2,FGM_3,FGA_3,FTM,FTA,MIN_TOTAL,MIN_SECS_TOTAL
2822578,D. Shelist,981124,ALIMERKA OVIEDO BALONCESTO,C,5,3&D Wing,https://imagenes.feb.es/Foto.aspx?c=2822578,31,11,17.9,5.8,1.1,2.1,3.2,0.8,0.5,0.1,0.2,1.1,2.1,1.1,1.1,6.0,1.6,2.4,68.9,0.5,1.8,28.6,1.0,1.3,75.6,61.1,57.7,43.1,31.5,18.7,4.3,52.1,56.1,17.1,6.7,36.1,14.9,181.0,99.0,24.0,17.0,4.0,34.0,187.0,51.0,74.0,16.0,56.0,31.0,41.0,556.2,33366.0
1662155,R. Cosialls Borras,981124,ALIMERKA OVIEDO BALONCESTO,C,5,Stretch Big,https://imagenes.feb.es/Foto.aspx?c=1662155,30,16,18.5,5.1,2.6,2.8,5.4,1.4,0.7,0.2,0.2,1.0,2.5,1.8,4.0,9.1,1.6,2.7,60.5,0.2,0.6,41.2,1.1,1.7,65.4,63.3,60.7,17.3,53.1,19.3,5.8,63.7,63.5,17.6,16.6,61.2,12.3,153.0,161.0,43.0,20.0,5.0,29.0,273.0,49.0,81.0,7.0,17.0,34.0,52.0,555.1,33313.0
2813978,T. Roberts,981125,CAJA RURAL CB ZAMORA,PG,1,Lead Guard,https://imagenes.feb.es/Foto.aspx?c=2813978,22,21,22.3,15.9,0.3,1.6,2.0,3.1,1.2,0.1,0.3,2.3,1.9,3.6,0.9,12.3,3.0,7.1,42.3,2.2,7.0,31.4,3.4,3.8,89.2,50.6,44.7,49.5,26.9,12.9,9.0,44.7,50.4,13.2,1.6,28.2,36.2,350.0,43.0,68.0,26.0,2.0,51.0,271.0,66.0,156.0,48.0,153.0,74.0,83.0,489.8,29393.0
1947677,T. Naspler Peraire,981125,CAJA RURAL CB ZAMORA,PG,1,Offensive Engine,https://imagenes.feb.es/Foto.aspx?c=1947677,30,19,19.5,4.0,0.7,2.4,3.0,3.6,1.3,0.1,0.2,2.0,2.6,1.2,-3.2,6.4,1.1,2.3,47.1,0.5,1.3,36.8,0.5,0.8,65.2,52.1,50.0,35.8,21.7,34.4,4.0,49.0,54.3,32.3,4.0,23.5,13.8,121.0,91.0,108.0,38.0,4.0,61.0,191.0,32.0,68.0,14.0,38.0,15.0,23.0,584.8,35078.0
1702420,J. Peris Crespo,981125,CAJA RURAL CB ZAMORA,SG,2,High Volume Scorer,https://imagenes.feb.es/Foto.aspx?c=1702420,31,0,19.6,12.5,0.3,2.1,2.4,1.8,1.0,0.0,0.2,1.8,2.3,3.1,-1.7,11.1,2.4,4.6,52.8,1.5,4.5,32.1,3.4,3.9,86.7,58.1,50.5,49.6,42.6,14.3,7.9,51.6,58.2,15.0,1.5,44.3,29.4,389.0,73.0,57.0,31.0,1.0,56.0,343.0,75.0,142.0,45.0,140.0,104.0,120.0,606.4,36371.0
2814246,C. Rogers,981125,CAJA RURAL CB ZAMORA,SG,2,High Volume Scorer,https://imagenes.feb.es/Foto.aspx?c=2814246,30,20,22.3,10.9,0.6,1.4,2.0,0.7,0.5,0.2,0.2,1.4,2.1,1.0,-3.1,5.4,1.4,3.6,39.8,2.3,6.4,36.3,1.1,1.2,86.5,51.7,49.2,64.1,12.3,11.9,5.0,48.3,50.7,11.8,3.1,12.1,24.3,328.0,59.0,22.0,14.0,6.0,43.0,161.0,43.0,108.0,70.0,193.0,32.0,37.0,668.1,40091.0
2335424,J. Round,981125,CAJA RURAL CB ZAMORA,SG,2,Shooter Specialist,https://imagenes.feb.es/Foto.aspx?c=2335424,28,2,16.7,4.6,0.5,1.2,1.7,0.8,0.4,0.1,0.0,0.6,1.8,0.6,1.1,4.0,0.6,1.0,57.1,1.0,2.1,48.3,0.4,0.5,66.7,68.2,67.6,68.2,17.0,16.0,3.3,61.5,63.1,15.1,3.2,36.9,10.8,129.0,48.0,21.0,10.0,4.0,18.0,113.0,16.0,28.0,29.0,60.0,10.0,15.0,467.7,28048.0
1890908,A. Martinez Clariana,981125,CAJA RURAL CB ZAMORA,SF,3,Stretch Big,https://imagenes.feb.es/Foto.aspx?c=1890908,31,26,21.2,9.0,1.7,3.4,5.1,0.9,0.7,0.2,0.3,0.9,1.0,3.3,0.3,13.9,2.2,4.3,51.5,0.5,1.2,41.7,3.2,4.0,79.8,62.9,53.9,21.4,73.8,10.8,8.5,54.9,63.7,10.7,10.6,83.3,17.2,280.0,159.0,29.0,23.0,7.0,27.0,431.0,68.0,132.0,15.0,36.0,99.0,124.0,657.6,39454.0
2814245,S. Thrastarson,981125,CAJA RURAL CB ZAMORA,SF,3,Stretch Big,https://imagenes.feb.es/Foto.aspx?c=2814245,30,7,21.0,8.3,0.7,2.2,2.9,1.2,0.7,0.2,0.3,1.3,2.0,2.8,-1.6,8.2,2.0,4.7,42.3,0.6,1.7,36.5,2.4,3.2,75.8,52.8,45.6,26.8,49.0,14.5,5.2,43.2,50.6,14.3,4.5,56.0,19.8,249.0,88.0,37.0,20.0,6.0,40.0,245.0,60.0,142.0,19.0,52.0,72.0,95.0,631.0,37868.0
1440545,A. Bouzan Cumplido,981125,CAJA RURAL CB ZAMORA,SF,3,3&D Wing,https://imagenes.feb.es/Foto.aspx?c=1440545,3,0,7.5,2.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.7,0.3,2.7,0.3,0.0,0.3,0.0,0.7,1.7,40.0,0.3,1.0,33.3,47.8,50.0,83.3,50.0,0.0,0.8,59.8,65.1,0.0,0.0,52.2,15.8,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,3.0,22.4,1341.0
2863857,B. Prepelic,981125,CAJA RURAL CB ZAMORA,PF,4,Offensive Engine,https://imagenes.feb.es/Foto.aspx?c=2863857,7,7,17.7,3.6,1.9,2.6,4.4,1.1,0.7,0.0,0.1,1.0,1.7,2.1,0.6,5.7,1.1,3.0,38.1,0.0,1.0,0.0,1.3,2.0,64.3,36.6,28.6,25.0,50.0,17.0,2.8,26.3,37.7,18.2,12.2,78.3,15.1,25.0,31.0,8.0,5.0,0.0,7.0,40.0,8.0,21.0,0.0,7.0,9.0,14.0,124.1,7451.0
2335179,J. Van Zegeren,981125,CAJA RURAL CB ZAMORA,C,5,Traditional Center,https://imagenes.feb.es/Foto.aspx?c=2335179,27,17,19.9,8.3,2.0,2.9,4.9,0.5,0.5,1.0,0.3,1.2,2.8,1.9,-0.7,9.5,3.6,6.1,59.8,0.0,0.0,0.0,1.1,2.2,49.2,59.2,59.8,0.0,36.0,14.4,6.6,57.0,54.5,15.7,12.3,42.2,18.5,225.0,132.0,13.0,13.0,27.0,32.0,257.0,98.0,164.0,0.0,0.0,29.0,59.0,537.6,32249.0
2432888,O. Lo,981125,CAJA RURAL CB ZAMORA,C,5,Traditional Center,https://imagenes.feb.es/Foto.aspx?c=2432888,30,21,21.5,8.2,1.3,3.0,4.3,0.6,0.7,0.1,0.2,1.6,1.6,2.7,-1.9,9.2,3.1,5.8,53.8,0.0,0.3,12.5,1.9,3.3,58.0,54.9,52.2,4.4,55.2,17.3,5.5,50.3,53.1,17.0,6.8,81.7,19.2,247.0,129.0,19.0,21.0,3.0,47.0,277.0,93.0,173.0,1.0,8.0,58.0,100.0,644.7,38676.0
2334629,J. Paukstè,981125,CAJA RURAL CB ZAMORA,C,5,Traditional Center,https://imagenes.feb.es/Foto.aspx?c=2334629,30,10,16.0,6.1,1.7,3.2,4.9,0.2,0.1,0.3,0.3,1.1,2.1,2.2,-1.3,8.0,2.1,4.2,50.4,0.0,0.0,0.0,1.9,2.5,75.0,57.8,50.4,0.0,60.8,16.8,4.5,48.6,55.0,15.3,12.8,72.8,18.1,183.0,147.0,5.0,4.0,10.0,32.0,240.0,63.0,125.0,0.0,0.0,57.0,76.0,480.8,28850.0
2819218,D. Kristensen,981125,CAJA RURAL CB ZAMORA,C,5,Traditional Center,https://imagenes.feb.es/Foto.aspx?c=2819218,30,5,11.0,1.9,0.7,0.9,1.6,0.3,0.2,0.1,0.1,0.4,2.4,0.8,-2.0,1.2,0.7,1.1,61.8,0.0,0.2,20.0,0.4,0.8,56.5,59.0,57.7,12.8,59.0,19.6,1.1,46.2,52.6,20.4,8.6,70.6,8.4,58.0,49.0,8.0,6.0,3.0,12.0,37.0,21.0,34.0,1.0,5.0,13.0,23.0,331.2,19861.0
