MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,POSS,PACE,O_RTG,D_RTG,NET_RTG,TS%,eFG%,TOV%,ORB%,DRB%,TRB%,AST_TOV_RATIO,FTr,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS
2479448,1,979864,CADI LA SEU,HOME,77.0,72.2,83.1,107.0,-23.9,42.1,40.6,13.6,28.9,85.7,49.2,1.0,23.2,200,12000.0,64.0,19.0,48.0,6.0,21.0,25.0,69.0,8.0,16.0,11.0,18.0,29.0,12.0,12.0,6.0,0.0,5.0,25.0,18.0,40.0,-40.0
2479448,1,981325,INNOVA-TSN LEGANES,AWAY,67.3,72.2,107.0,83.1,23.9,63.9,63.6,19.9,14.3,71.1,50.8,1.2,63.6,200,12000.0,72.0,19.0,32.0,6.0,12.0,25.0,44.0,16.0,28.0,3.0,27.0,30.0,17.0,14.0,6.0,5.0,0.0,18.0,25.0,92.0,40.0
2479449,1,979289,CLUB JOVENTUT BADALONA,AWAY,73.2,75.1,79.2,74.2,5.0,43.1,43.1,19.2,28.6,90.6,58.2,0.4,36.2,200,12000.0,58.0,16.0,39.0,6.0,19.0,22.0,58.0,8.0,21.0,10.0,29.0,39.0,7.0,16.0,5.0,1.0,0.0,21.0,25.0,49.0,5.0
2479449,1,979981,HOZONO GLOBAL JAIRIS,HOME,76.8,75.1,74.2,79.2,-5.0,42.0,35.6,15.0,9.4,71.4,41.8,0.7,33.9,200,12000.0,57.0,18.0,41.0,2.0,18.0,20.0,59.0,15.0,20.0,3.0,25.0,28.0,8.0,12.0,6.0,0.0,1.0,25.0,21.0,39.0,-5.0
2479450,1,981303,BAXI FERROL,HOME,73.2,72.2,97.0,91.2,5.8,56.2,50.9,23.1,30.0,60.5,47.1,0.7,24.6,200,12000.0,71.0,20.0,36.0,6.0,21.0,26.0,57.0,13.0,14.0,9.0,23.0,32.0,13.0,19.0,11.0,0.0,0.0,19.0,18.0,75.0,30.0
2479450,1,980027,VALENCIA B.C.,AWAY,71.2,72.2,91.2,97.0,-5.8,45.0,38.1,16.2,39.5,70.0,52.9,0.6,33.3,200,12000.0,65.0,21.0,42.0,2.0,21.0,23.0,63.0,17.0,21.0,15.0,21.0,36.0,9.0,14.0,13.0,0.0,0.0,18.0,19.0,66.0,-30.0
2479451,2,981129,KUTXABANK ARASKI,HOME,69.9,70.8,83.0,76.7,6.3,45.4,38.4,19.0,30.0,76.3,55.9,0.7,32.1,200,12000.0,58.0,14.0,39.0,5.0,17.0,19.0,56.0,15.0,18.0,9.0,29.0,38.0,10.0,15.0,5.0,2.0,2.0,16.0,21.0,63.0,15.0
2479451,2,979930,LOINTEK GERNIKA BIZKAIA,AWAY,71.7,70.8,76.7,83.0,-6.3,40.6,37.1,16.1,23.7,70.0,44.1,1.1,21.0,200,12000.0,55.0,11.0,31.0,8.0,31.0,19.0,62.0,9.0,13.0,9.0,21.0,30.0,14.0,13.0,8.0,2.0,2.0,21.0,16.0,44.0,-15.0
2479452,2,979981,HOZONO GLOBAL JAIRIS,AWAY,79.0,77.9,116.5,95.0,21.5,59.0,53.7,14.3,34.3,81.2,56.7,1.5,37.3,200,12000.0,92.0,18.0,41.0,12.0,26.0,30.0,67.0,20.0,25.0,12.0,26.0,38.0,19.0,13.0,6.0,1.0,4.0,22.0,21.0,100.0,95.0
2479452,2,979923,SPAR GRAN CANARIA,HOME,76.9,77.9,95.0,116.5,-21.5,53.0,43.9,16.9,18.8,65.7,43.3,1.3,47.4,200,12000.0,73.0,13.0,33.0,8.0,24.0,21.0,57.0,23.0,27.0,6.0,23.0,29.0,18.0,14.0,7.0,4.0,1.0,22.0,22.0,77.0,-95.0
2479453,2,979864,CADI LA SEU,AWAY,74.8,73.9,76.2,94.5,-18.3,45.4,38.0,24.2,27.6,69.7,50.0,0.3,37.0,200,12000.0,57.0,16.0,36.0,3.0,18.0,19.0,54.0,16.0,20.0,8.0,23.0,31.0,7.0,20.0,6.0,0.0,1.0,26.0,22.0,38.0,-60.0
2479453,2,979875,PERFUMERIAS AVENIDA,HOME,73.0,73.9,94.5,76.2,18.3,51.5,50.0,19.3,30.3,72.4,50.0,0.9,44.6,200,12000.0,69.0,16.0,34.0,8.0,22.0,24.0,56.0,13.0,25.0,10.0,21.0,31.0,15.0,16.0,8.0,1.0,0.0,22.0,26.0,68.0,60.0
2479454,2,979954,CASADEMONT ZARAGOZA,AWAY,74.3,72.5,91.5,66.5,25.0,43.4,39.7,13.3,39.0,60.0,48.7,1.0,16.4,200,12000.0,68.0,26.0,59.0,2.0,14.0,28.0,73.0,10.0,12.0,16.0,21.0,37.0,12.0,12.0,10.0,2.0,7.0,17.0,17.0,70.0,105.0
2479454,2,981325,INNOVA-TSN LEGANES,HOME,70.7,72.5,66.5,91.5,-25.0,36.9,33.6,24.8,40.0,61.0,51.3,0.6,22.4,200,12000.0,47.0,15.0,33.0,3.0,25.0,18.0,58.0,8.0,13.0,14.0,25.0,39.0,13.0,21.0,6.0,7.0,2.0,17.0,17.0,46.0,-105.0
2479455,2,979289,CLUB JOVENTUT BADALONA,AWAY,73.0,74.3,132.8,119.4,13.4,71.3,69.7,16.0,29.6,78.8,56.7,1.7,26.2,200,12000.0,97.0,26.0,43.0,11.0,18.0,37.0,61.0,12.0,16.0,8.0,26.0,34.0,22.0,13.0,5.0,0.0,1.0,23.0,18.0,112.0,35.0
2479455,2,981426,MOVISTAR ESTUDIANTES,HOME,75.4,74.2,119.4,132.8,-13.4,61.3,57.7,10.9,21.2,70.4,43.3,1.7,29.2,200,12000.0,90.0,21.0,38.0,11.0,27.0,32.0,65.0,15.0,19.0,7.0,19.0,26.0,15.0,9.0,9.0,1.0,0.0,18.0,23.0,100.0,-35.0
2479456,2,981243,DURÁN MAQUINARIA ENSINO,HOME,69.8,69.8,124.6,114.6,10.0,55.9,55.5,7.2,43.8,55.9,50.0,4.3,15.1,200,12000.0,87.0,30.0,50.0,7.0,23.0,37.0,73.0,6.0,11.0,14.0,19.0,33.0,26.0,6.0,6.0,1.0,0.0,21.0,16.0,101.0,35.0
2479456,2,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,69.8,69.9,114.6,124.6,-10.0,54.2,49.2,13.0,44.1,56.2,50.0,1.5,30.8,200,12000.0,80.0,20.0,38.0,8.0,27.0,28.0,65.0,16.0,20.0,15.0,18.0,33.0,16.0,11.0,3.0,0.0,1.0,16.0,21.0,85.0,-35.0
2479457,2,981303,BAXI FERROL,AWAY,76.9,77.1,80.6,120.4,-39.8,48.5,48.4,22.9,20.0,48.3,33.9,0.8,3.2,200,12000.0,62.0,17.0,39.0,9.0,24.0,26.0,63.0,1.0,2.0,6.0,14.0,20.0,15.0,19.0,12.0,0.0,3.0,19.0,13.0,46.0,-155.0
2479457,2,981359,SPAR GIRONA,HOME,77.2,77.1,120.4,80.6,39.8,61.0,56.7,17.3,51.7,80.0,66.1,1.1,31.3,200,12000.0,93.0,26.0,42.0,8.0,25.0,34.0,67.0,17.0,21.0,15.0,24.0,39.0,18.0,16.0,19.0,3.0,0.0,13.0,19.0,125.0,155.0
2479458,2,979874,IDK EUSKOTREN,AWAY,75.2,76.2,71.8,89.3,-17.5,38.5,36.0,16.6,23.1,87.5,52.1,1.0,7.4,200,12000.0,54.0,23.0,55.0,1.0,13.0,24.0,68.0,5.0,5.0,9.0,28.0,37.0,14.0,14.0,3.0,7.0,3.0,18.0,14.0,53.0,-75.0
2479458,2,980027,VALENCIA B.C.,HOME,77.2,76.2,89.3,71.8,17.5,49.1,45.1,13.5,12.5,76.9,47.9,1.9,34.4,200,12000.0,69.0,20.0,45.0,5.0,16.0,25.0,61.0,14.0,21.0,4.0,30.0,34.0,21.0,11.0,8.0,3.0,7.0,14.0,18.0,85.0,75.0
2479459,3,979875,PERFUMERIAS AVENIDA,AWAY,73.7,72.1,107.2,110.5,-3.3,52.2,44.7,14.7,45.5,63.6,54.5,1.0,33.3,200,12000.0,79.0,22.0,43.0,5.0,23.0,27.0,66.0,20.0,22.0,15.0,21.0,36.0,13.0,13.0,6.0,1.0,0.0,21.0,17.0,77.0,5.0
2479459,3,979923,SPAR GRAN CANARIA,HOME,70.6,72.1,110.5,107.2,3.3,55.3,50.0,14.5,36.4,54.5,45.5,1.0,40.0,200,12000.0,78.0,24.0,48.0,4.0,12.0,28.0,60.0,18.0,24.0,12.0,18.0,30.0,12.0,12.0,6.0,0.0,1.0,17.0,21.0,80.0,-5.0
2479460,3,979954,CASADEMONT ZARAGOZA,AWAY,75.8,75.1,109.4,130.2,-20.8,56.2,47.4,14.0,33.3,75.0,53.4,1.4,62.1,200,12000.0,83.0,17.0,35.0,7.0,23.0,24.0,58.0,28.0,36.0,10.0,21.0,31.0,17.0,12.0,3.0,2.0,0.0,27.0,26.0,81.0,-70.0
2479460,3,979930,LOINTEK GERNIKA BIZKAIA,HOME,74.5,75.2,130.2,109.4,20.8,66.0,57.6,9.8,25.0,66.7,46.6,2.2,55.9,200,12000.0,97.0,22.0,40.0,8.0,19.0,30.0,59.0,29.0,33.0,7.0,20.0,27.0,18.0,8.0,5.0,0.0,2.0,26.0,27.0,107.0,70.0
2479461,3,981243,DURÁN MAQUINARIA ENSINO,AWAY,73.9,71.9,94.7,84.5,10.2,54.8,52.7,19.0,21.7,67.7,48.1,1.1,32.1,200,12000.0,70.0,19.0,43.0,7.0,13.0,26.0,56.0,11.0,18.0,5.0,21.0,26.0,16.0,15.0,9.0,0.0,3.0,18.0,22.0,73.0,55.0
2479461,3,981325,INNOVA-TSN LEGANES,HOME,69.8,71.9,84.5,94.7,-10.2,46.2,44.1,20.0,32.3,78.3,51.9,0.6,18.6,200,12000.0,59.0,17.0,36.0,6.0,23.0,23.0,59.0,7.0,11.0,10.0,18.0,28.0,9.0,16.0,7.0,3.0,0.0,22.0,18.0,46.0,-55.0
2479462,3,979874,IDK EUSKOTREN,HOME,66.7,66.4,124.5,90.9,33.6,64.2,62.7,12.2,28.0,67.7,50.0,2.1,40.0,200,12000.0,83.0,21.0,34.0,9.0,21.0,30.0,55.0,14.0,22.0,7.0,21.0,28.0,19.0,9.0,6.0,1.0,0.0,18.0,21.0,98.0,115.0
2479462,3,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,66.0,66.4,90.9,124.5,-33.6,46.8,41.2,15.8,32.3,72.0,50.0,0.5,28.1,200,12000.0,60.0,19.0,40.0,3.0,17.0,22.0,57.0,13.0,16.0,10.0,18.0,28.0,6.0,12.0,3.0,0.0,1.0,21.0,18.0,44.0,-115.0
2479463,3,979864,CADI LA SEU,HOME,85.5,82.8,85.4,92.4,-7.0,49.0,46.3,22.8,32.4,63.4,49.3,0.8,25.4,200,12000.0,73.0,22.0,42.0,6.0,25.0,28.0,67.0,11.0,17.0,11.0,26.0,37.0,18.0,22.0,8.0,3.0,4.0,22.0,17.0,67.0,-5.0
2479463,3,980027,VALENCIA B.C.,AWAY,80.1,82.8,92.4,85.4,7.0,46.2,37.9,15.8,36.6,67.6,50.7,1.1,32.9,200,12000.0,74.0,13.0,39.0,9.0,31.0,22.0,70.0,21.0,23.0,15.0,23.0,38.0,17.0,15.0,16.0,4.0,3.0,19.0,22.0,87.0,5.0
2479464,3,979981,HOZONO GLOBAL JAIRIS,HOME,72.4,72.9,95.3,79.1,16.2,49.0,46.2,14.6,29.4,70.7,52.0,1.2,15.2,200,12000.0,69.0,17.0,42.0,9.0,24.0,26.0,66.0,8.0,10.0,10.0,29.0,39.0,15.0,12.0,3.0,1.0,0.0,17.0,14.0,70.0,55.0
2479464,3,981426,MOVISTAR ESTUDIANTES,AWAY,73.4,72.9,79.1,95.3,-16.2,39.0,34.1,12.9,29.3,70.6,48.0,1.1,28.8,200,12000.0,58.0,18.0,42.0,3.0,24.0,21.0,66.0,13.0,19.0,12.0,24.0,36.0,12.0,11.0,8.0,0.0,1.0,14.0,17.0,55.0,-55.0
2479465,3,979289,CLUB JOVENTUT BADALONA,HOME,69.5,69.6,92.1,101.7,-9.6,53.8,47.1,21.2,23.1,67.6,48.3,0.8,32.7,200,12000.0,64.0,17.0,32.0,5.0,20.0,22.0,52.0,15.0,17.0,6.0,23.0,29.0,12.0,16.0,8.0,1.0,0.0,18.0,14.0,62.0,-35.0
2479465,3,981359,SPAR GIRONA,AWAY,69.8,69.7,101.7,92.1,9.6,53.1,49.1,17.3,32.4,76.9,51.7,1.1,34.5,200,12000.0,71.0,18.0,33.0,7.0,25.0,25.0,58.0,14.0,20.0,11.0,20.0,31.0,15.0,14.0,10.0,0.0,1.0,16.0,18.0,76.0,35.0
2479466,3,981303,BAXI FERROL,HOME,79.4,70.1,86.9,79.2,7.7,44.6,37.9,15.3,29.3,83.3,54.5,0.9,39.4,225,13500.0,69.0,19.0,44.0,4.0,22.0,23.0,66.0,19.0,26.0,12.0,30.0,42.0,12.0,14.0,9.0,0.0,5.0,16.0,22.0,74.0,35.0
2479466,3,981129,KUTXABANK ARASKI,AWAY,78.3,70.1,79.2,86.9,-7.7,44.7,39.8,17.8,16.7,70.7,45.5,0.6,18.8,225,13500.0,62.0,21.0,49.0,3.0,15.0,24.0,64.0,11.0,12.0,6.0,29.0,35.0,9.0,15.0,5.0,5.0,0.0,22.0,16.0,54.0,-35.0
2479467,4,981303,BAXI FERROL,AWAY,73.8,73.4,77.2,119.2,-42.0,45.4,44.0,22.3,20.6,61.5,38.3,0.6,19.0,200,12000.0,57.0,12.0,28.0,9.0,30.0,21.0,58.0,6.0,11.0,7.0,16.0,23.0,11.0,18.0,11.0,1.0,0.0,19.0,17.0,41.0,-150.0
2479467,4,979954,CASADEMONT ZARAGOZA,HOME,73.0,73.4,119.2,77.2,42.0,63.0,56.9,16.9,38.5,79.4,61.7,1.9,43.1,200,12000.0,87.0,21.0,43.0,8.0,15.0,29.0,58.0,21.0,25.0,10.0,27.0,37.0,27.0,14.0,12.0,0.0,1.0,17.0,19.0,118.0,150.0
2479468,4,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,HOME,75.7,75.0,85.9,81.9,4.0,44.7,38.1,17.1,30.0,74.3,50.7,0.7,34.9,200,12000.0,65.0,18.0,40.0,4.0,23.0,22.0,63.0,17.0,22.0,12.0,26.0,38.0,11.0,15.0,10.0,1.0,1.0,21.0,23.0,66.0,20.0
2479468,4,981325,INNOVA-TSN LEGANES,AWAY,74.5,75.1,81.9,85.9,-4.0,47.3,44.7,22.8,25.7,70.0,49.3,0.4,29.8,200,12000.0,61.0,15.0,36.0,7.0,21.0,22.0,57.0,10.0,17.0,9.0,28.0,37.0,8.0,19.0,5.0,1.0,1.0,23.0,21.0,49.0,-20.0
2479469,4,979874,IDK EUSKOTREN,AWAY,72.7,73.1,89.4,77.5,11.9,51.0,48.1,24.8,35.3,70.6,52.9,0.6,40.7,200,12000.0,65.0,14.0,36.0,8.0,18.0,22.0,54.0,13.0,22.0,12.0,24.0,36.0,13.0,21.0,9.0,5.0,2.0,16.0,21.0,71.0,40.0
2479469,4,979875,PERFUMERIAS AVENIDA,HOME,73.5,73.1,77.5,89.4,-11.9,42.2,39.8,19.2,29.4,64.7,47.1,0.6,12.5,200,12000.0,57.0,18.0,47.0,5.0,17.0,23.0,64.0,6.0,8.0,10.0,22.0,32.0,10.0,16.0,10.0,2.0,5.0,21.0,16.0,47.0,-40.0
2479470,4,979864,CADI LA SEU,AWAY,75.9,79.7,109.4,116.1,-6.7,57.7,51.7,14.3,23.5,48.5,35.8,1.2,45.0,200,12000.0,83.0,13.0,39.0,12.0,21.0,25.0,60.0,21.0,27.0,8.0,16.0,24.0,14.0,12.0,7.0,0.0,0.0,24.0,22.0,73.0,-70.0
2479470,4,981426,MOVISTAR ESTUDIANTES,HOME,83.5,79.7,116.1,109.4,6.7,56.7,52.1,14.9,51.5,76.5,64.2,1.5,46.5,200,12000.0,97.0,28.0,46.0,6.0,25.0,34.0,71.0,23.0,33.0,17.0,26.0,43.0,23.0,15.0,9.0,0.0,0.0,23.0,24.0,111.0,70.0
2479471,4,981243,DURÁN MAQUINARIA ENSINO,HOME,74.2,72.0,114.5,119.3,-4.8,57.2,53.8,12.9,35.5,85.2,58.6,1.8,32.3,200,12000.0,85.0,26.0,43.0,6.0,22.0,32.0,65.0,15.0,21.0,11.0,23.0,34.0,20.0,11.0,3.0,0.0,0.0,21.0,21.0,92.0,10.0
2479471,4,979930,LOINTEK GERNIKA BIZKAIA,AWAY,69.6,71.9,119.3,114.5,4.8,60.5,56.9,6.8,14.8,64.5,41.4,3.8,41.4,200,12000.0,83.0,24.0,41.0,6.0,17.0,30.0,58.0,17.0,24.0,4.0,20.0,24.0,19.0,5.0,6.0,0.0,0.0,22.0,21.0,91.0,-10.0
2479472,4,981129,KUTXABANK ARASKI,AWAY,73.7,75.6,66.5,116.3,-49.8,42.4,38.5,26.7,15.6,62.1,37.7,0.3,25.0,200,12000.0,49.0,17.0,41.0,2.0,11.0,19.0,52.0,9.0,13.0,5.0,18.0,23.0,6.0,21.0,10.0,3.0,2.0,15.0,14.0,32.0,-205.0
2479472,4,981359,SPAR GIRONA,HOME,77.4,75.5,116.3,66.5,49.8,59.7,57.0,14.7,37.9,84.4,62.3,1.9,14.1,200,12000.0,90.0,24.0,49.0,11.0,22.0,35.0,71.0,9.0,10.0,11.0,27.0,38.0,25.0,13.0,16.0,2.0,3.0,14.0,15.0,122.0,205.0
2479473,4,979289,CLUB JOVENTUT BADALONA,HOME,80.1,81.2,109.8,92.5,17.3,56.3,56.6,14.3,31.4,72.7,51.5,1.5,33.8,200,12000.0,88.0,28.0,46.0,7.0,22.0,35.0,68.0,11.0,23.0,11.0,24.0,35.0,19.0,13.0,10.0,3.0,2.0,18.0,21.0,100.0,60.0
2479473,4,979923,SPAR GRAN CANARIA,AWAY,82.2,81.2,92.5,109.8,-17.3,50.6,46.4,17.6,27.3,68.6,48.5,1.1,20.3,200,12000.0,76.0,17.0,43.0,10.0,26.0,27.0,69.0,12.0,14.0,9.0,24.0,33.0,18.0,16.0,6.0,2.0,3.0,21.0,18.0,72.0,-60.0
2479474,4,979981,HOZONO GLOBAL JAIRIS,AWAY,73.5,75.8,83.0,81.9,1.1,44.5,42.3,17.0,23.7,82.4,51.4,0.9,12.3,200,12000.0,61.0,20.0,46.0,5.0,19.0,25.0,65.0,6.0,8.0,9.0,28.0,37.0,12.0,14.0,12.0,1.0,0.0,18.0,11.0,60.0,-15.0
2479474,4,980027,VALENCIA B.C.,HOME,78.1,75.8,81.9,83.0,-1.1,46.3,39.0,17.8,17.6,76.3,48.6,1.0,39.0,200,12000.0,64.0,14.0,40.0,6.0,19.0,20.0,59.0,18.0,23.0,6.0,29.0,35.0,15.0,15.0,10.0,0.0,1.0,11.0,18.0,72.0,15.0
2479475,5,979864,CADI LA SEU,AWAY,74.3,72.0,86.2,80.3,5.9,41.4,40.3,17.2,46.3,70.4,55.9,1.2,16.7,200,12000.0,64.0,20.0,44.0,6.0,28.0,26.0,72.0,6.0,12.0,19.0,19.0,38.0,19.0,16.0,11.0,1.0,2.0,16.0,15.0,64.0,40.0
2479475,5,981129,KUTXABANK ARASKI,HOME,69.7,72.0,80.3,86.2,-5.9,48.5,44.2,25.7,29.6,53.7,44.1,0.8,25.0,200,12000.0,56.0,14.0,37.0,6.0,15.0,20.0,52.0,10.0,13.0,8.0,22.0,30.0,17.0,20.0,10.0,2.0,1.0,15.0,16.0,61.0,-40.0
2479476,5,979289,CLUB JOVENTUT BADALONA,AWAY,77.9,77.8,82.1,103.0,-20.9,43.9,42.3,16.1,22.0,56.2,37.0,1.1,27.7,200,12000.0,64.0,20.0,42.0,5.0,23.0,25.0,65.0,9.0,18.0,9.0,18.0,27.0,16.0,14.0,15.0,0.0,1.0,19.0,18.0,58.0,-80.0
2479476,5,979930,LOINTEK GERNIKA BIZKAIA,HOME,77.7,77.8,103.0,82.1,20.9,55.0,46.8,20.7,43.8,78.0,63.0,1.1,34.9,200,12000.0,80.0,22.0,42.0,5.0,21.0,27.0,63.0,21.0,22.0,14.0,32.0,46.0,20.0,19.0,10.0,1.0,0.0,18.0,19.0,102.0,80.0
2479477,5,979954,CASADEMONT ZARAGOZA,HOME,78.3,77.7,98.4,93.2,5.2,53.3,50.0,16.2,25.0,78.6,50.0,0.8,17.9,200,12000.0,77.0,26.0,49.0,5.0,18.0,31.0,67.0,10.0,12.0,8.0,22.0,30.0,11.0,14.0,11.0,1.0,3.0,22.0,19.0,75.0,25.0
2479477,5,981359,SPAR GIRONA,AWAY,77.2,77.7,93.2,98.4,-5.2,58.8,51.0,26.4,21.4,75.0,50.0,0.8,40.4,200,12000.0,72.0,16.0,30.0,7.0,22.0,23.0,52.0,19.0,21.0,6.0,24.0,30.0,17.0,22.0,10.0,3.0,1.0,19.0,22.0,82.0,-25.0
2479478,5,981325,INNOVA-TSN LEGANES,HOME,78.9,80.4,106.4,68.5,37.9,60.9,55.7,18.8,22.2,83.3,54.4,1.5,29.5,200,12000.0,84.0,25.0,44.0,6.0,17.0,31.0,61.0,16.0,18.0,6.0,25.0,31.0,24.0,16.0,14.0,3.0,4.0,20.0,18.0,106.0,140.0
2479478,5,979923,SPAR GRAN CANARIA,AWAY,81.7,80.4,68.5,106.4,-37.9,41.3,35.5,21.9,16.7,77.8,45.6,0.7,21.0,200,12000.0,56.0,19.0,45.0,2.0,17.0,21.0,62.0,12.0,13.0,5.0,21.0,26.0,13.0,19.0,8.0,4.0,3.0,18.0,19.0,47.0,-140.0
2479479,5,981243,DURÁN MAQUINARIA ENSINO,HOME,70.0,71.7,104.3,88.4,15.9,52.9,49.1,15.9,36.4,68.4,53.5,1.3,43.1,200,12000.0,73.0,21.0,38.0,5.0,20.0,26.0,58.0,16.0,25.0,12.0,26.0,38.0,17.0,13.0,10.0,1.0,2.0,15.0,23.0,93.0,40.0
2479479,5,979875,PERFUMERIAS AVENIDA,AWAY,73.5,71.8,88.4,104.3,-15.9,46.1,44.0,17.5,31.6,63.6,46.5,1.1,11.9,200,12000.0,65.0,13.0,38.0,11.0,29.0,24.0,67.0,6.0,8.0,12.0,21.0,33.0,16.0,15.0,7.0,2.0,1.0,23.0,15.0,55.0,-40.0
2479480,5,979981,HOZONO GLOBAL JAIRIS,HOME,78.1,72.6,78.1,105.9,-27.8,41.1,35.2,9.7,10.8,76.9,38.1,1.5,35.9,200,12000.0,61.0,15.0,43.0,5.0,21.0,20.0,64.0,16.0,23.0,4.0,20.0,24.0,12.0,8.0,6.0,2.0,4.0,18.0,20.0,48.0,-50.0
2479480,5,979874,IDK EUSKOTREN,AWAY,67.0,72.7,105.9,78.1,27.8,58.2,53.7,16.4,23.1,89.2,61.9,1.2,29.6,200,12000.0,71.0,20.0,37.0,6.0,17.0,26.0,54.0,13.0,16.0,6.0,33.0,39.0,14.0,12.0,2.0,4.0,2.0,20.0,18.0,85.0,50.0
2479481,5,981303,BAXI FERROL,HOME,73.2,71.1,102.4,138.1,-35.7,53.4,49.2,13.5,28.6,64.7,42.2,1.5,34.4,200,12000.0,75.0,21.0,42.0,6.0,19.0,27.0,61.0,15.0,21.0,8.0,11.0,19.0,16.0,11.0,6.0,0.0,2.0,15.0,21.0,71.0,-100.0
2479481,5,981322,INGENIERÍA AMBIENTAL CAB ESTEPONA,AWAY,68.8,71.0,138.1,102.4,35.7,78.1,73.1,18.7,35.3,71.4,57.8,1.8,38.5,200,12000.0,95.0,23.0,35.0,10.0,17.0,33.0,52.0,19.0,20.0,6.0,20.0,26.0,25.0,14.0,5.0,2.0,0.0,21.0,15.0,113.0,100.0
