MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,POSS,PACE,O_RTG,D_RTG,NET_RTG,TS%,eFG%,TOV%,ORB%,DRB%,TRB%,AST_TOV_RATIO,FTr,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS
2487128,14,981143,DE MORRO FINO CANTBASKET04,HOME,88.7,88.1,101.5,100.7,0.8,53.1,49.3,14.2,23.8,66.0,46.7,1.7,29.3,200,12000.0,90.0,16.0,42.0,14.0,33.0,30.0,75.0,16.0,22.0,10.0,33.0,43.0,24.0,14.0,10.0,2.0,2.0,16.0,19.0,107.0,10.0
2487129,15,981143,DE MORRO FINO CANTBASKET04,AWAY,81.8,80.9,106.4,111.0,-4.6,61.5,53.4,23.7,44.0,68.9,60.0,0.4,50.0,200,12000.0,87.0,22.0,37.0,6.0,21.0,28.0,58.0,25.0,29.0,11.0,31.0,42.0,9.0,22.0,4.0,2.0,1.0,19.0,19.0,88.0,-10.0
2487129,15,979921,IRUKI TAKE,HOME,80.2,81.0,111.0,106.4,4.6,51.6,50.0,8.5,31.1,56.0,40.0,2.5,17.5,200,12000.0,89.0,19.0,38.0,14.0,42.0,33.0,80.0,9.0,14.0,14.0,14.0,28.0,20.0,8.0,11.0,1.0,2.0,19.0,19.0,89.0,10.0
2487130,15,981423,BLENDIO,HOME,89.2,88.1,83.0,98.9,-15.9,47.9,40.6,19.8,17.9,73.3,47.6,0.7,46.9,200,12000.0,74.0,11.0,28.0,10.0,36.0,21.0,64.0,22.0,30.0,7.0,33.0,40.0,13.0,19.0,7.0,0.0,2.0,21.0,23.0,66.0,-60.0
2487130,15,979908,RESTAURANTE LOS ARCOS CB SOLARES,AWAY,87.0,88.1,98.9,83.0,15.9,48.9,47.4,11.1,26.7,82.1,52.4,2.2,32.5,200,12000.0,86.0,20.0,40.0,11.0,37.0,31.0,77.0,13.0,25.0,12.0,32.0,44.0,24.0,11.0,13.0,2.0,0.0,23.0,21.0,98.0,60.0
2487131,15,981440,RECOLETAS SALUD CARBAJOSA,AWAY,82.2,81.4,85.1,111.8,-26.7,49.8,45.1,26.2,35.1,72.5,54.5,0.2,34.4,200,12000.0,70.0,20.0,40.0,5.0,21.0,25.0,61.0,15.0,21.0,13.0,29.0,42.0,6.0,25.0,8.0,1.0,3.0,22.0,23.0,61.0,-100.0
2487131,15,981224,TEKNEI BIZKAIA ZORNOTZA,HOME,80.5,81.4,111.8,85.1,26.7,56.6,53.5,13.1,27.5,64.9,45.5,2.3,23.6,200,12000.0,90.0,19.0,45.0,13.0,27.0,32.0,72.0,13.0,17.0,11.0,24.0,35.0,28.0,12.0,11.0,3.0,1.0,23.0,22.0,110.0,100.0
2487132,15,979288,BASKONIA,HOME,87.0,86.1,93.1,84.5,8.6,50.7,44.6,21.6,40.5,75.7,58.1,0.3,52.3,200,12000.0,81.0,20.0,38.0,6.0,27.0,26.0,65.0,23.0,34.0,15.0,28.0,43.0,7.0,22.0,14.0,1.0,4.0,21.0,24.0,77.0,45.0
2487132,15,981230,ULACIA ZKE,AWAY,85.2,86.1,84.5,93.1,-8.6,51.3,47.5,25.5,24.3,59.5,41.9,0.7,34.4,200,12000.0,72.0,17.0,36.0,8.0,25.0,25.0,61.0,14.0,21.0,9.0,22.0,31.0,17.0,24.0,13.0,4.0,1.0,28.0,20.0,62.0,-45.0
2487133,15,982050,GRUPO INMAPA FILIPENSES,HOME,90.0,88.0,106.6,104.8,1.8,58.5,50.0,21.1,40.0,71.9,55.2,0.5,64.1,200,12000.0,96.0,20.0,39.0,8.0,25.0,28.0,64.0,32.0,41.0,14.0,23.0,37.0,10.0,22.0,6.0,0.0,1.0,26.0,27.0,83.0,30.0
2487133,15,979777,UNIVERSIDAD DEUSTO LOIOLA INDAUTXU,AWAY,85.9,88.0,104.8,106.6,-1.8,57.8,56.1,17.9,28.1,60.0,44.8,0.7,40.9,200,12000.0,90.0,19.0,34.0,12.0,32.0,31.0,66.0,16.0,27.0,9.0,21.0,30.0,12.0,17.0,10.0,1.0,0.0,30.0,26.0,76.0,-30.0
2487134,15,983015,CONSTRUCCIONES GONZALO CRESPO PAS PIÉLAGOS,HOME,76.5,75.5,112.4,110.0,2.4,59.3,56.2,16.2,33.3,80.0,58.5,1.2,26.2,200,12000.0,86.0,20.0,37.0,11.0,28.0,31.0,65.0,13.0,17.0,10.0,28.0,38.0,17.0,14.0,7.0,3.0,2.0,19.0,17.0,97.0,20.0
2487134,15,979970,MEGACALZADO ARDOI,AWAY,74.6,75.5,110.0,112.4,-2.4,57.3,54.9,12.3,20.0,66.7,41.5,2.1,39.3,200,12000.0,82.0,23.0,39.0,7.0,22.0,30.0,61.0,15.0,24.0,7.0,20.0,27.0,21.0,10.0,10.0,2.0,3.0,17.0,19.0,94.0,-20.0
2487135,15,982049,CAJA RURAL DE ZAMORA CBCV BOECILLO,HOME,81.4,79.6,98.2,129.8,-31.6,43.7,38.8,11.6,44.0,50.0,46.5,0.9,32.5,200,12000.0,80.0,22.0,50.0,6.0,30.0,28.0,80.0,18.0,26.0,22.0,18.0,40.0,11.0,12.0,6.0,0.0,1.0,19.0,23.0,69.0,-105.0
2487135,15,981221,HOTEL 4POSTES - ÁVILA AUTÉNTICA - EL BULEVAR,AWAY,77.8,79.6,129.8,98.2,31.6,64.1,61.4,17.7,50.0,56.0,53.5,1.1,28.6,200,12000.0,101.0,19.0,34.0,16.0,36.0,35.0,70.0,15.0,20.0,18.0,28.0,46.0,19.0,17.0,10.0,1.0,0.0,23.0,18.0,115.0,105.0
2487136,16,982049,CAJA RURAL DE ZAMORA CBCV BOECILLO,HOME,66.0,67.8,103.0,110.8,-7.8,49.2,47.6,13.7,37.8,55.9,46.5,0.8,25.8,200,12000.0,68.0,16.0,37.0,9.0,25.0,25.0,62.0,9.0,16.0,14.0,19.0,33.0,9.0,11.0,4.0,0.0,0.0,17.0,19.0,61.0,-45.0
2487136,16,979921,IRUKI TAKE,AWAY,69.5,67.8,110.8,103.0,7.8,53.1,50.0,14.2,44.1,62.2,53.5,1.0,26.2,200,12000.0,77.0,22.0,39.0,7.0,26.0,29.0,65.0,12.0,17.0,15.0,23.0,38.0,12.0,12.0,8.0,0.0,0.0,19.0,17.0,80.0,45.0
2487137,16,983015,CONSTRUCCIONES GONZALO CRESPO PAS PIÉLAGOS,AWAY,83.0,81.7,90.3,99.7,-9.4,52.1,38.9,25.0,38.2,64.9,52.1,0.6,75.9,200,12000.0,75.0,15.0,30.0,4.0,24.0,19.0,54.0,33.0,41.0,13.0,24.0,37.0,14.0,24.0,7.0,1.0,2.0,18.0,27.0,76.0,-25.0
2487137,16,981221,HOTEL 4POSTES - ÁVILA AUTÉNTICA - EL BULEVAR,HOME,80.2,81.7,99.7,90.3,9.4,53.9,52.3,20.4,35.1,61.8,47.9,0.9,32.3,200,12000.0,80.0,22.0,40.0,8.0,25.0,30.0,65.0,12.0,21.0,13.0,21.0,34.0,18.0,19.0,14.0,2.0,1.0,28.0,18.0,75.0,25.0
2487138,16,982050,GRUPO INMAPA FILIPENSES,AWAY,80.8,81.4,94.1,113.6,-19.5,51.5,45.4,16.9,22.2,77.1,49.3,0.8,30.8,200,12000.0,76.0,22.0,42.0,5.0,23.0,27.0,65.0,17.0,20.0,8.0,27.0,35.0,12.0,15.0,5.0,0.0,0.0,14.0,17.0,75.0,-85.0
2487138,16,979970,MEGACALZADO ARDOI,HOME,81.8,81.3,113.6,94.1,19.5,59.7,58.2,13.4,22.9,77.8,50.7,1.9,15.1,200,12000.0,93.0,26.0,43.0,11.0,30.0,37.0,73.0,8.0,11.0,8.0,28.0,36.0,23.0,12.0,9.0,0.0,0.0,17.0,14.0,107.0,85.0
2487139,16,979288,BASKONIA,AWAY,76.1,76.7,97.2,91.9,5.3,53.5,49.2,19.7,30.3,69.0,52.0,0.6,39.0,200,12000.0,74.0,17.0,42.0,8.0,17.0,25.0,59.0,16.0,23.0,10.0,29.0,39.0,11.0,17.0,8.0,0.0,2.0,19.0,20.0,75.0,15.0
2487139,16,979777,UNIVERSIDAD DEUSTO LOIOLA INDAUTXU,HOME,77.2,76.7,91.9,97.2,-5.3,47.8,47.7,17.7,31.0,69.7,48.0,0.9,32.3,200,12000.0,71.0,22.0,39.0,6.0,26.0,28.0,65.0,9.0,21.0,13.0,23.0,36.0,15.0,16.0,10.0,2.0,0.0,20.0,19.0,68.0,-15.0
2487140,16,981224,TEKNEI BIZKAIA ZORNOTZA,AWAY,80.4,80.5,109.5,78.3,31.2,58.4,58.2,14.7,22.9,67.6,45.8,1.8,28.4,200,12000.0,88.0,24.0,43.0,10.0,24.0,34.0,67.0,10.0,19.0,8.0,25.0,33.0,24.0,13.0,14.0,3.0,3.0,20.0,16.0,103.0,125.0
2487140,16,981230,ULACIA ZKE,HOME,80.5,80.4,78.3,109.5,-31.2,45.3,41.9,24.9,32.4,77.1,54.2,0.6,27.4,200,12000.0,63.0,23.0,40.0,2.0,22.0,25.0,62.0,11.0,17.0,12.0,27.0,39.0,14.0,23.0,7.0,3.0,3.0,16.0,20.0,64.0,-125.0
2487141,16,981423,BLENDIO,AWAY,77.8,79.3,91.3,100.4,-9.1,48.1,42.3,18.7,36.1,61.5,49.3,0.6,30.8,200,12000.0,71.0,17.0,34.0,7.0,31.0,24.0,65.0,16.0,20.0,13.0,24.0,37.0,10.0,17.0,9.0,1.0,4.0,21.0,18.0,63.0,-50.0
2487141,16,981440,RECOLETAS SALUD CARBAJOSA,HOME,80.7,79.2,100.4,91.3,9.1,50.2,45.8,15.7,38.5,63.9,50.7,1.1,31.0,200,12000.0,81.0,25.0,41.0,5.0,30.0,30.0,71.0,16.0,22.0,15.0,23.0,38.0,16.0,15.0,7.0,4.0,1.0,18.0,21.0,87.0,50.0
2487142,16,981143,DE MORRO FINO CANTBASKET04,AWAY,89.1,87.8,66.2,89.0,-22.8,38.8,34.1,24.0,23.9,78.6,50.0,0.4,34.8,200,12000.0,59.0,9.0,35.0,9.0,31.0,18.0,66.0,14.0,23.0,11.0,33.0,44.0,9.0,24.0,6.0,4.0,5.0,21.0,25.0,45.0,-90.0
2487142,16,979908,RESTAURANTE LOS ARCOS CB SOLARES,HOME,86.5,87.8,89.0,66.2,22.8,46.1,45.4,12.6,21.4,76.1,50.0,2.0,22.4,200,12000.0,77.0,24.0,46.0,7.0,30.0,31.0,76.0,8.0,17.0,9.0,35.0,44.0,24.0,12.0,16.0,5.0,4.0,25.0,21.0,96.0,90.0
2487143,17,979921,IRUKI TAKE,HOME,80.0,78.8,76.3,109.4,-33.1,41.8,39.1,20.7,29.3,80.0,52.6,0.5,13.0,200,12000.0,61.0,15.0,31.0,8.0,38.0,23.0,69.0,7.0,9.0,12.0,28.0,40.0,9.0,19.0,10.0,1.0,0.0,18.0,14.0,50.0,-120.0
2487143,17,979908,RESTAURANTE LOS ARCOS CB SOLARES,AWAY,77.7,78.9,109.4,76.3,33.1,59.3,57.6,15.3,20.0,70.7,47.4,1.8,19.7,200,12000.0,85.0,17.0,37.0,14.0,29.0,31.0,66.0,9.0,13.0,7.0,29.0,36.0,23.0,13.0,14.0,0.0,1.0,14.0,18.0,110.0,120.0
2487144,17,981143,DE MORRO FINO CANTBASKET04,HOME,79.7,80.5,114.2,104.5,9.7,55.0,54.1,11.7,35.0,75.0,53.9,1.5,30.1,200,12000.0,91.0,26.0,49.0,9.0,24.0,35.0,73.0,12.0,22.0,14.0,27.0,41.0,17.0,11.0,4.0,4.0,4.0,17.0,19.0,100.0,30.0
2487144,17,981440,RECOLETAS SALUD CARBAJOSA,AWAY,81.4,80.5,104.5,114.2,-9.7,50.4,48.0,6.6,25.0,65.0,46.1,2.3,25.0,200,12000.0,85.0,26.0,49.0,7.0,27.0,33.0,76.0,12.0,19.0,9.0,26.0,35.0,14.0,6.0,5.0,4.0,4.0,19.0,17.0,85.0,-30.0
2487145,17,981423,BLENDIO,HOME,81.4,83.2,92.1,80.1,12.0,46.6,41.3,12.0,23.8,73.7,47.5,0.9,37.7,200,12000.0,75.0,21.0,42.0,5.0,27.0,26.0,69.0,18.0,26.0,10.0,28.0,38.0,10.0,11.0,10.0,3.0,1.0,22.0,23.0,75.0,35.0
2487145,17,981230,ULACIA ZKE,AWAY,84.9,83.2,80.1,92.1,-12.0,44.8,41.2,20.0,26.3,76.2,52.5,0.7,26.5,200,12000.0,68.0,16.0,36.0,8.0,32.0,24.0,68.0,12.0,18.0,10.0,32.0,42.0,14.0,19.0,6.0,1.0,3.0,23.0,22.0,61.0,-35.0
2487146,17,981224,TEKNEI BIZKAIA ZORNOTZA,HOME,81.2,82.8,89.9,72.3,17.6,52.0,48.2,18.6,12.8,87.8,51.2,0.8,52.6,200,12000.0,73.0,17.0,29.0,7.0,28.0,24.0,57.0,18.0,30.0,5.0,36.0,41.0,13.0,16.0,14.0,3.0,2.0,17.0,22.0,88.0,60.0
2487146,17,979777,UNIVERSIDAD DEUSTO LOIOLA INDAUTXU,AWAY,84.4,82.8,72.3,89.9,-17.6,45.3,45.2,24.6,12.2,87.2,48.8,0.5,15.9,200,12000.0,61.0,12.0,32.0,11.0,31.0,23.0,63.0,4.0,10.0,5.0,34.0,39.0,12.0,22.0,10.0,2.0,3.0,24.0,17.0,49.0,-60.0
2487147,17,979288,BASKONIA,HOME,81.2,80.2,120.6,93.5,27.1,66.9,64.1,17.9,32.0,87.2,65.6,0.9,32.8,200,12000.0,98.0,29.0,47.0,8.0,17.0,37.0,64.0,16.0,21.0,8.0,34.0,42.0,14.0,16.0,6.0,4.0,0.0,23.0,23.0,116.0,120.0
2487147,17,979970,MEGACALZADO ARDOI,AWAY,79.1,80.2,93.5,120.6,-27.1,48.0,40.3,8.3,12.8,68.0,34.4,1.3,34.3,200,12000.0,74.0,21.0,38.0,4.0,29.0,25.0,67.0,20.0,23.0,5.0,17.0,22.0,9.0,7.0,9.0,0.0,4.0,23.0,23.0,62.0,-120.0
2487148,17,982050,GRUPO INMAPA FILIPENSES,HOME,84.4,83.5,91.2,107.6,-16.4,48.5,44.1,14.1,21.1,79.4,48.6,0.8,38.2,200,12000.0,77.0,24.0,48.0,4.0,20.0,28.0,68.0,17.0,26.0,8.0,27.0,35.0,11.0,13.0,4.0,1.0,1.0,29.0,23.0,60.0,-60.0
2487148,17,981221,HOTEL 4POSTES - ÁVILA AUTÉNTICA - EL BULEVAR,AWAY,82.7,83.6,107.6,91.2,16.4,57.3,52.5,13.4,20.6,78.9,51.4,1.2,62.3,200,12000.0,89.0,20.0,39.0,8.0,22.0,28.0,61.0,25.0,38.0,7.0,30.0,37.0,15.0,12.0,11.0,1.0,1.0,24.0,28.0,99.0,60.0
2487149,17,982049,CAJA RURAL DE ZAMORA CBCV BOECILLO,AWAY,81.8,82.5,95.4,111.8,-16.4,48.3,44.4,12.0,23.3,72.4,43.1,1.5,27.8,200,12000.0,78.0,26.0,50.0,4.0,22.0,30.0,72.0,14.0,20.0,10.0,21.0,31.0,16.0,11.0,11.0,1.0,1.0,19.0,16.0,75.0,-75.0
2487149,17,983015,CONSTRUCCIONES GONZALO CRESPO PAS PIÉLAGOS,HOME,83.2,82.5,111.8,95.4,16.4,61.1,59.3,16.5,27.6,76.7,56.9,1.3,20.0,200,12000.0,93.0,28.0,46.0,9.0,24.0,37.0,70.0,10.0,14.0,8.0,33.0,41.0,20.0,15.0,7.0,1.0,1.0,17.0,19.0,112.0,75.0
2487150,18,983015,CONSTRUCCIONES GONZALO CRESPO PAS PIÉLAGOS,HOME,75.9,76.3,89.6,83.4,6.2,48.6,45.2,13.6,13.2,61.1,36.5,1.1,29.0,200,12000.0,68.0,19.0,38.0,6.0,24.0,25.0,62.0,12.0,18.0,5.0,22.0,27.0,12.0,11.0,10.0,1.0,1.0,17.0,19.0,66.0,20.0
2487150,18,979921,IRUKI TAKE,AWAY,76.7,76.4,83.4,89.6,-6.2,46.6,43.7,24.3,38.9,86.8,63.5,0.6,20.6,200,12000.0,64.0,11.0,28.0,11.0,35.0,22.0,63.0,9.0,13.0,14.0,33.0,47.0,13.0,22.0,4.0,1.0,1.0,19.0,16.0,59.0,-20.0
2487151,18,982049,CAJA RURAL DE ZAMORA CBCV BOECILLO,HOME,82.7,81.4,91.9,101.3,-9.4,44.4,39.5,13.2,36.4,58.8,46.2,0.8,28.9,200,12000.0,76.0,21.0,55.0,6.0,21.0,27.0,76.0,16.0,22.0,16.0,20.0,36.0,11.0,13.0,13.0,2.0,0.0,30.0,22.0,62.0,-25.0
2487151,18,982050,GRUPO INMAPA FILIPENSES,AWAY,80.0,81.3,101.3,91.9,9.4,52.6,45.2,18.1,41.2,63.6,53.8,0.8,54.8,200,12000.0,81.0,19.0,41.0,6.0,21.0,25.0,62.0,25.0,34.0,14.0,28.0,42.0,13.0,17.0,3.0,0.0,2.0,23.0,29.0,82.0,25.0
2487152,18,979288,BASKONIA,AWAY,84.8,83.0,101.4,98.5,2.9,56.0,50.0,21.5,38.2,61.9,51.3,0.6,59.0,200,12000.0,86.0,26.0,44.0,3.0,17.0,29.0,61.0,25.0,36.0,13.0,26.0,39.0,13.0,21.0,8.0,2.0,1.0,20.0,28.0,92.0,30.0
2487152,18,981221,HOTEL 4POSTES - ÁVILA AUTÉNTICA - EL BULEVAR,HOME,81.2,83.1,98.5,101.4,-2.9,49.9,48.6,17.5,38.1,61.8,48.7,0.5,29.6,200,12000.0,80.0,24.0,45.0,7.0,26.0,31.0,71.0,11.0,21.0,16.0,21.0,37.0,9.0,17.0,13.0,1.0,2.0,28.0,20.0,65.0,-30.0
2487153,18,979970,MEGACALZADO ARDOI,HOME,75.4,76.1,88.9,126.4,-37.5,52.1,49.1,19.9,18.5,65.6,44.1,0.9,33.9,200,12000.0,67.0,20.0,36.0,5.0,20.0,25.0,56.0,12.0,19.0,5.0,21.0,26.0,14.0,16.0,7.0,2.0,3.0,21.0,19.0,60.0,-150.0
2487153,18,981224,TEKNEI BIZKAIA ZORNOTZA,AWAY,76.8,76.1,126.4,88.9,37.5,63.2,62.5,12.5,34.4,81.5,55.9,1.6,45.3,200,12000.0,97.0,22.0,34.0,12.0,30.0,34.0,64.0,17.0,29.0,11.0,22.0,33.0,18.0,11.0,8.0,3.0,2.0,19.0,20.0,107.0,150.0
2487154,18,981423,BLENDIO,AWAY,75.8,78.6,117.5,110.8,6.7,58.7,54.0,14.6,31.7,75.8,51.4,1.3,46.0,200,12000.0,89.0,10.0,27.0,16.0,36.0,26.0,63.0,21.0,29.0,13.0,25.0,38.0,17.0,13.0,4.0,1.0,1.0,20.0,26.0,97.0,-5.0
2487154,18,979777,UNIVERSIDAD DEUSTO LOIOLA INDAUTXU,HOME,81.2,78.5,110.8,117.5,-6.7,59.0,56.7,14.6,24.2,68.3,48.6,1.4,31.3,200,12000.0,90.0,23.0,38.0,10.0,29.0,33.0,67.0,14.0,21.0,8.0,28.0,36.0,18.0,13.0,9.0,1.0,1.0,27.0,20.0,93.0,5.0
2487155,18,981143,DE MORRO FINO CANTBASKET04,AWAY,73.3,73.5,94.2,97.7,-3.5,51.3,49.2,14.1,17.9,68.4,47.0,1.3,19.4,200,12000.0,69.0,20.0,39.0,7.0,23.0,27.0,62.0,8.0,12.0,5.0,26.0,31.0,14.0,11.0,6.0,1.0,1.0,17.0,19.0,73.0,-15.0
2487155,18,981230,ULACIA ZKE,HOME,73.7,73.5,97.7,94.2,3.5,48.2,44.6,12.8,31.6,82.1,53.0,1.1,33.8,200,12000.0,72.0,20.0,42.0,6.0,23.0,26.0,65.0,14.0,22.0,12.0,23.0,35.0,12.0,11.0,8.0,1.0,1.0,19.0,17.0,68.0,15.0
2487156,18,981440,RECOLETAS SALUD CARBAJOSA,HOME,79.7,82.0,74.0,80.6,-6.6,38.0,30.9,18.0,33.3,73.5,50.6,0.6,32.4,200,12000.0,59.0,12.0,40.0,6.0,28.0,18.0,68.0,17.0,22.0,15.0,25.0,40.0,10.0,17.0,5.0,3.0,1.0,25.0,23.0,43.0,-45.0
2487156,18,979908,RESTAURANTE LOS ARCOS CB SOLARES,AWAY,84.3,82.0,80.6,74.0,6.6,46.4,40.2,21.4,26.5,66.7,49.4,0.8,45.9,200,12000.0,68.0,17.0,41.0,5.0,20.0,22.0,61.0,19.0,28.0,9.0,30.0,39.0,15.0,20.0,11.0,1.0,3.0,25.0,24.0,65.0,45.0
2487157,19,979921,IRUKI TAKE,HOME,88.7,77.2,101.5,104.7,-3.2,53.1,50.7,14.2,25.0,69.7,45.2,0.8,29.3,225,13500.0,90.0,23.0,49.0,10.0,26.0,33.0,75.0,14.0,22.0,10.0,23.0,33.0,11.0,14.0,10.0,2.0,6.0,20.0,22.0,84.0,5.0
2487157,19,981440,RECOLETAS SALUD CARBAJOSA,AWAY,85.0,77.3,104.7,101.5,3.2,58.6,52.3,20.0,30.3,75.0,54.8,0.5,38.5,225,13500.0,89.0,19.0,36.0,10.0,29.0,29.0,65.0,21.0,25.0,10.0,30.0,40.0,10.0,19.0,10.0,6.0,2.0,22.0,20.0,94.0,-5.0
2487158,19,979908,RESTAURANTE LOS ARCOS CB SOLARES,HOME,80.6,80.4,90.6,96.0,-5.4,52.4,53.2,18.7,14.3,72.5,45.3,0.9,23.8,200,12000.0,73.0,17.0,37.0,11.0,26.0,28.0,63.0,6.0,15.0,5.0,29.0,34.0,14.0,16.0,8.0,5.0,3.0,26.0,18.0,66.0,-20.0
2487158,19,981230,ULACIA ZKE,AWAY,80.2,80.4,96.0,90.6,5.4,48.6,46.2,13.2,27.5,85.7,54.7,1.2,45.5,200,12000.0,77.0,14.0,43.0,11.0,23.0,25.0,66.0,16.0,30.0,11.0,30.0,41.0,15.0,12.0,9.0,3.0,5.0,18.0,26.0,86.0,20.0
2487159,19,981143,DE MORRO FINO CANTBASKET04,HOME,85.7,86.3,98.0,80.5,17.5,51.4,47.2,18.1,35.0,70.8,54.5,1.0,30.6,200,12000.0,84.0,16.0,35.0,12.0,37.0,28.0,72.0,16.0,22.0,14.0,34.0,48.0,18.0,18.0,13.0,3.0,2.0,23.0,21.0,96.0,70.0
2487159,19,979777,UNIVERSIDAD DEUSTO LOIOLA INDAUTXU,AWAY,87.0,86.4,80.5,98.0,-17.5,43.2,41.4,19.8,29.2,65.0,45.5,0.8,35.7,200,12000.0,70.0,20.0,48.0,6.0,22.0,26.0,70.0,12.0,25.0,14.0,26.0,40.0,17.0,20.0,7.0,2.0,3.0,21.0,22.0,60.0,-70.0
2487160,19,981423,BLENDIO,HOME,78.8,79.7,81.2,105.5,-24.3,47.9,44.4,20.3,13.9,66.7,42.3,0.8,17.7,200,12000.0,64.0,11.0,29.0,11.0,33.0,22.0,62.0,9.0,11.0,5.0,28.0,33.0,13.0,17.0,5.0,1.0,1.0,18.0,20.0,59.0,-105.0
2487160,19,979970,MEGACALZADO ARDOI,AWAY,80.6,79.7,105.5,81.2,24.3,50.2,48.7,10.6,33.3,86.1,57.7,2.6,19.2,200,12000.0,85.0,26.0,56.0,8.0,22.0,34.0,78.0,9.0,15.0,14.0,31.0,45.0,26.0,10.0,8.0,1.0,1.0,20.0,17.0,102.0,105.0
2487161,19,981221,HOTEL 4POSTES - ÁVILA AUTÉNTICA - EL BULEVAR,AWAY,80.0,80.4,78.8,125.0,-46.2,39.9,32.4,15.1,29.5,51.5,39.0,0.6,36.8,200,12000.0,63.0,19.0,46.0,2.0,22.0,21.0,68.0,19.0,25.0,13.0,17.0,30.0,9.0,14.0,15.0,2.0,3.0,19.0,24.0,57.0,-190.0
2487161,19,981224,TEKNEI BIZKAIA ZORNOTZA,HOME,80.8,80.4,125.0,78.8,46.2,64.9,61.6,19.6,48.5,70.5,61.0,1.2,29.0,200,12000.0,101.0,17.0,33.0,17.0,36.0,34.0,69.0,16.0,20.0,16.0,31.0,47.0,22.0,19.0,8.0,3.0,2.0,24.0,19.0,118.0,190.0
2487162,19,979288,BASKONIA,HOME,84.6,85.7,113.5,77.1,36.4,58.1,59.0,18.7,50.0,76.5,65.9,0.7,33.3,200,12000.0,96.0,38.0,54.0,3.0,18.0,41.0,72.0,11.0,24.0,17.0,39.0,56.0,13.0,19.0,7.0,0.0,3.0,18.0,20.0,111.0,145.0
2487162,19,982049,CAJA RURAL DE ZAMORA CBCV BOECILLO,AWAY,86.9,85.7,77.1,113.5,-36.4,39.4,37.7,14.2,23.5,50.0,34.1,1.0,23.4,200,12000.0,67.0,20.0,49.0,6.0,28.0,26.0,77.0,9.0,18.0,12.0,17.0,29.0,14.0,14.0,9.0,3.0,0.0,20.0,18.0,46.0,-145.0
2487163,19,983015,CONSTRUCCIONES GONZALO CRESPO PAS PIÉLAGOS,AWAY,74.4,75.1,102.1,93.9,8.2,50.4,45.3,12.7,28.6,81.2,51.4,1.4,40.6,200,12000.0,76.0,14.0,36.0,10.0,28.0,24.0,64.0,18.0,26.0,12.0,26.0,38.0,15.0,11.0,3.0,0.0,0.0,22.0,21.0,72.0,25.0
2487163,19,982050,GRUPO INMAPA FILIPENSES,HOME,75.6,75.0,93.9,102.1,-8.2,48.9,38.1,11.0,18.8,71.4,48.6,1.1,52.5,200,12000.0,71.0,18.0,45.0,3.0,14.0,21.0,59.0,26.0,31.0,6.0,30.0,36.0,10.0,9.0,5.0,0.0,0.0,21.0,22.0,71.0,-25.0
2487164,20,982050,GRUPO INMAPA FILIPENSES,HOME,73.6,77.4,103.2,90.0,13.2,52.3,44.9,15.2,34.3,68.6,51.4,1.0,52.5,200,12000.0,76.0,13.0,35.0,9.0,24.0,22.0,59.0,23.0,31.0,12.0,24.0,36.0,13.0,13.0,7.0,0.0,0.0,23.0,21.0,72.0,15.0
2487164,20,979921,IRUKI TAKE,AWAY,81.1,77.5,90.0,103.2,-13.2,45.6,41.4,13.0,31.4,65.7,48.6,1.2,32.9,200,12000.0,73.0,20.0,40.0,6.0,30.0,26.0,70.0,15.0,23.0,11.0,23.0,34.0,14.0,12.0,8.0,0.0,0.0,21.0,23.0,67.0,-15.0
2487165,20,979288,BASKONIA,AWAY,76.0,77.7,99.9,106.0,-6.1,48.7,47.2,19.6,48.8,83.8,65.0,0.6,22.5,200,12000.0,76.0,26.0,50.0,5.0,21.0,31.0,71.0,9.0,16.0,21.0,31.0,52.0,11.0,19.0,4.0,0.0,2.0,21.0,20.0,76.0,-40.0
2487165,20,983015,CONSTRUCCIONES GONZALO CRESPO PAS PIÉLAGOS,HOME,79.2,77.6,106.0,99.9,6.1,55.1,50.7,10.6,16.2,51.2,35.0,1.6,31.3,200,12000.0,84.0,19.0,31.0,10.0,36.0,29.0,67.0,16.0,21.0,6.0,22.0,28.0,14.0,9.0,9.0,2.0,0.0,21.0,20.0,84.0,40.0
2487166,20,982049,CAJA RURAL DE ZAMORA CBCV BOECILLO,HOME,78.3,75.8,76.6,124.2,-47.6,39.9,35.7,15.7,26.8,54.5,36.5,0.4,17.1,200,12000.0,60.0,19.0,44.0,4.0,26.0,23.0,70.0,10.0,12.0,11.0,12.0,23.0,6.0,14.0,9.0,0.0,4.0,21.0,15.0,29.0,-155.0
2487166,20,981224,TEKNEI BIZKAIA ZORNOTZA,AWAY,73.2,75.8,124.2,76.6,47.6,69.7,68.8,21.6,45.5,73.2,63.5,1.3,37.5,200,12000.0,91.0,22.0,34.0,11.0,22.0,33.0,56.0,14.0,21.0,10.0,30.0,40.0,23.0,18.0,10.0,4.0,0.0,15.0,21.0,126.0,155.0
