PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM,POSITION,POS_ORDER,ROLE_NAME,PHOTO_URL,GP,GS,MIN_PG,PTS_PG,ORB_PG,DRB_PG,TRB_PG,AST_PG,STL_PG,BLK_PG,BLKA_PG,TOV_PG,PF_PG,PFD_PG,PLUS_MINUS_PG,PIR_PG,FGM_2_PG,FGA_2_PG,FG2_PCT,FGM_3_PG,FGA_3_PG,FG3_PCT,FTM_PG,FTA_PG,FT_PCT,TS_PCT,EFG_PCT,3PAr,FTr,TOV_PCT,GMSC_PG,ROLE_EFG_PCT,ROLE_TS_PCT,ROLE_TOV_PCT,ROLE_ORB_PCT,ROLE_FTr,ROLE_USG_PCT,PTS,TRB,AST,STL,BLK,TOV,PIR,FGM_2,FGA_2,FGM_3,FGA_3,FTM,FTA,MIN_TOTAL,MIN_SECS_TOTAL
2845561,S. Brown,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,PF,4,3&D Wing,https://imagenes.feb.es/Foto.aspx?c=2845561,22,18,24.9,8.7,1.0,4.5,5.4,0.4,0.8,0.2,0.3,1.6,1.8,2.0,-3.7,8.0,2.0,5.3,38.8,1.1,3.4,32.0,1.4,1.9,73.2,45.9,42.4,39.3,21.5,14.3,4.6,43.1,46.8,12.6,4.3,23.4,21.4,192.0,119.0,8.0,18.0,4.0,35.0,176.0,45.0,116.0,24.0,75.0,30.0,41.0,547.8,32855.0
1158794,A. Fernandez Oraa,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,PF,4,Rolling Big,https://imagenes.feb.es/Foto.aspx?c=1158794,12,1,11.5,0.8,0.6,1.5,2.1,0.2,0.3,0.0,0.0,0.4,0.8,0.4,-2.4,1.3,0.2,0.8,33.3,0.1,0.6,14.3,0.1,0.4,20.0,27.5,28.1,43.8,31.2,21.6,0.5,27.9,26.4,12.2,5.3,30.2,8.1,10.0,25.0,2.0,4.0,0.0,5.0,16.0,3.0,9.0,1.0,7.0,1.0,5.0,137.5,8260.0
2557107,I. Serrano Alvarez,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,C,5,Stretch Big,https://imagenes.feb.es/Foto.aspx?c=2557107,14,6,25.7,8.2,1.7,4.0,5.7,1.9,0.6,0.2,0.0,1.9,2.3,1.8,-1.6,10.1,3.1,5.2,58.9,0.2,1.6,13.6,1.4,2.0,71.4,53.6,50.0,23.2,29.5,19.5,6.2,46.1,51.1,20.3,7.3,38.9,19.8,115.0,80.0,26.0,8.0,3.0,26.0,142.0,43.0,73.0,3.0,22.0,20.0,28.0,359.6,21584.0
2557107,I. Serrano Alvarez,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,C,5,Traditional Center,https://imagenes.feb.es/Foto.aspx?c=2557107,14,6,25.7,8.2,1.7,4.0,5.7,1.9,0.6,0.2,0.0,1.9,2.3,1.8,-1.6,10.1,3.1,5.2,58.9,0.2,1.6,13.6,1.4,2.0,71.4,53.6,50.0,23.2,29.5,19.5,6.2,46.1,51.1,20.3,7.3,38.9,19.8,115.0,80.0,26.0,8.0,3.0,26.0,142.0,43.0,73.0,3.0,22.0,20.0,28.0,359.6,21584.0
1984467,G. Lopez Cuesta,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,C,5,Stretch Big,https://imagenes.feb.es/Foto.aspx?c=1984467,14,0,21.2,6.4,2.2,2.9,5.1,0.5,0.4,0.1,0.2,1.4,2.9,3.3,0.6,7.3,1.6,4.2,39.0,0.1,0.3,25.0,2.9,4.2,67.8,50.0,38.9,6.3,93.7,17.6,4.0,37.7,48.1,17.1,11.9,121.7,18.3,89.0,71.0,7.0,5.0,2.0,19.0,102.0,23.0,59.0,1.0,4.0,40.0,59.0,296.5,17788.0
1984467,G. Lopez Cuesta,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,C,5,Stretch Big,https://imagenes.feb.es/Foto.aspx?c=1984467,14,0,21.2,6.4,2.2,2.9,5.1,0.5,0.4,0.1,0.2,1.4,2.9,3.3,0.6,7.3,1.6,4.2,39.0,0.1,0.3,25.0,2.9,4.2,67.8,50.0,38.9,6.3,93.7,17.6,4.0,37.7,48.1,17.1,11.9,121.7,18.3,89.0,71.0,7.0,5.0,2.0,19.0,102.0,23.0,59.0,1.0,4.0,40.0,59.0,296.5,17788.0
2818302,V. Michel,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,C,5,Traditional Center,https://imagenes.feb.es/Foto.aspx?c=2818302,26,23,22.0,5.9,1.9,3.7,5.7,0.9,0.8,0.0,0.3,1.8,3.0,1.5,-2.7,5.7,2.4,6.2,39.1,0.0,0.0,0.0,1.0,1.7,62.8,42.3,38.9,0.6,26.5,20.6,3.2,40.0,43.1,20.5,9.1,29.8,19.1,153.0,147.0,24.0,22.0,1.0,47.0,147.0,63.0,161.0,0.0,1.0,27.0,43.0,573.3,34404.0
2323074,A. Zurita Garcia,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,C,6,Rolling Big,https://imagenes.feb.es/Foto.aspx?c=2323074,2,0,5.4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,-1.0,-1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-0.9,0.0,0.0,47.7,10.6,0.0,7.9,0.0,1.0,0.0,0.0,0.0,1.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,10.9,655.0
2323794,L. Márquez Corralero,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,,6,,https://imagenes.feb.es/Foto.aspx?c=2323794,1,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,35.0
2374942,N. Zurita García,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,,6,,https://imagenes.feb.es/Foto.aspx?c=2374942,1,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,134.0
