PLAYER_ID,PLAYER_NAME,TEAM,POSITION,ROLE_NAME,MIN,PTS,eFG%,TS%,TOV%,ORB%,FTr,USG%,AST%,STL%,BLK%,2PT%,3PT%,FT%,DRB%,3PAr
1886852,M. Fernandez Carballo,CLOUD.GAL OURENSE BALONCESTO,SG,Stretch Big,12.9,7.8,42.4,53.2,9.7,6.2,75.6,27.7,15.9,1.7,0.0,44.4,29.4,79.4,13.7,20.3
1890908,A. Martinez Clariana,CAJA RURAL CB ZAMORA,SF,Stretch Big,21.3,9.1,55.9,64.5,10.3,11.1,80.4,17.1,6.9,1.8,1.0,53.2,41.7,79.8,18.1,24.8
1899194,C. Taboada Heiskanen,GRUPO ALEGA CANTABRIA,C,Rolling Big,4.3,0.7,29.8,31.8,19.2,8.6,15.0,16.5,2.1,1.6,0.0,28.6,20.0,50.0,8.8,37.6
1909300,A. Almenta Macias,PALMER BASKET MALLORCA PALMA,C,Rolling Big,6.2,2.0,48.3,48.3,28.9,25.5,0.0,20.0,0.0,0.0,0.0,66.7,0.0,0.0,21.3,0.0
1923881,A. Domenech Fontana,GRUPO CAESA SEGUROS FC CARTAGENA CB,PF,3&D Wing,21.8,6.5,47.4,52.1,11.6,4.9,28.6,15.7,5.3,1.4,2.4,54.3,28.7,80.0,16.9,54.5
1938697,J. Lobo Martorell,HESTIA MENORCA,SG,High Volume Scorer,15.2,8.6,51.9,58.2,12.3,2.7,42.6,26.5,13.3,2.0,0.0,43.9,37.3,85.7,4.4,71.3
1947677,T. Naspler Peraire,CAJA RURAL CB ZAMORA,PG,Offensive Engine,19.4,4.0,48.5,53.6,32.1,4.1,22.8,13.7,30.7,3.2,0.7,46.5,36.8,65.2,13.8,33.7
1978541,J. Garcia Sanchez,MELILLA CIUDAD DEL DEPORTE,PG,Offensive Engine,20.6,6.3,38.9,41.9,18.7,2.2,19.9,18.3,27.8,1.3,0.0,35.9,32.2,73.1,8.3,69.5
1978545,R. Lobaco Muñoz,ALIMERKA OVIEDO BALONCESTO,SG,3&D Wing,28.7,12.1,56.0,59.1,11.9,5.0,27.1,18.6,8.2,1.6,0.9,56.5,37.1,76.4,13.7,70.5
1981938,J. Arias Gonzalez,ALIMERKA OVIEDO BALONCESTO,SF,Shooter Specialist,8.8,2.6,70.3,77.1,20.9,6.9,3.6,9.9,4.3,1.1,0.0,87.5,52.9,100.0,8.2,48.5
1988355,J. Nicolau Aledon,INVEREADY GIPUZKOA,C,Stretch Big,17.9,7.2,60.2,63.0,13.7,7.6,80.3,17.3,9.9,1.5,5.7,62.2,66.7,61.6,14.3,3.5
1992879,P. Rodriguez Pascual,FLEXICAR FUENLABRADA,SF,3&D Wing,2.4,1.0,54.0,47.9,25.1,0.0,36.3,33.7,0.0,1.8,3.4,50.0,33.3,25.0,20.4,66.1
1997161,I. Tamba Villen,HLA ALICANTE,PF,Stretch Big,9.0,2.6,50.4,52.0,9.9,8.7,15.0,16.3,3.8,0.0,3.4,47.3,30.0,77.8,14.5,16.4
1997544,A. Harguindey Maneiro,GRUPO CAESA SEGUROS FC CARTAGENA CB,SF,3&D Wing,12.8,2.4,43.5,41.2,15.9,4.3,53.5,11.9,8.9,1.7,2.7,36.0,34.4,47.8,10.8,55.1
2008018,O. Siquier Costa,FIBWI MALLORCA BASQUET PALMA,PG,Offensive Engine,3.4,0.8,22.7,23.4,0.0,13.0,8.5,21.9,37.9,1.5,0.0,28.6,12.5,50.0,6.8,44.8
2027826,O. Matulionis,FIBWI MALLORCA BASQUET PALMA,SF,3&D Wing,24.5,8.0,44.5,47.3,13.6,3.4,16.9,17.7,10.2,2.5,0.4,50.0,33.1,64.5,8.2,61.2
2032354,H. Lopez Barrantes,MOVISTAR ESTUDIANTES,C,Traditional Center,11.0,2.6,52.5,56.6,16.4,17.6,68.9,13.5,7.1,1.0,1.9,55.3,0.0,42.3,27.2,0.0
2037865,C. Palomares Calderon,MELILLA CIUDAD DEL DEPORTE,SF,3&D Wing,2.5,1.5,61.5,61.5,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,50.0,0.0,0.0,59.0
