PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM,POSITION,POS_ORDER,ROLE_NAME,DORSAL,PHOTO_URL,GP,GS,MIN_PG,PTS_PG,ORB_PG,DRB_PG,TRB_PG,AST_PG,STL_PG,BLK_PG,BLKA_PG,TOV_PG,PF_PG,PFD_PG,PLUS_MINUS_PG,PIR_PG,FGM_2_PG,FGA_2_PG,FG2_PCT,FGM_3_PG,FGA_3_PG,FG3_PCT,FTM_PG,FTA_PG,FT_PCT,TS_PCT,EFG_PCT,3PAr,FTr,TOV_PCT,GMSC_PG,ROLE_EFG_PCT,ROLE_TS_PCT,ROLE_TOV_PCT,ROLE_ORB_PCT,ROLE_FTr,ROLE_USG_PCT,PTS,TRB,AST,STL,BLK,TOV,PIR,FGM_2,FGA_2,FGM_3,FGA_3,FTM,FTA,MIN_TOTAL,MIN_SECS_TOTAL
2249449,S. Bernal Sangiao,985683,BALIDEA OBRADOIRO,,6,,11.0,https://imagenes.feb.es/Foto.aspx?c=2249449,1,0,20.6,15.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,16.0,19.0,4.0,6.0,66.7,1.0,2.0,50.0,4.0,5.0,80.0,73.5,68.8,25.0,62.5,8.9,11.9,,,,,,,15.0,3.0,0.0,1.0,0.0,1.0,19.0,4.0,6.0,1.0,2.0,4.0,5.0,20.6,1234.0
2437539,N. Godon Penedo,985683,BALIDEA OBRADOIRO,SG,6,Lead Guard,20.0,https://imagenes.feb.es/Foto.aspx?c=2437539,2,2,21.2,12.5,1.5,4.5,6.0,3.5,2.5,0.0,0.0,2.0,1.5,3.0,23.5,20.5,3.0,4.0,75.0,1.5,3.0,50.0,2.0,3.0,66.7,75.1,75.0,42.9,42.9,19.4,13.8,75.6,74.0,17.4,7.7,43.3,18.8,25.0,12.0,7.0,5.0,0.0,4.0,41.0,6.0,8.0,3.0,6.0,4.0,6.0,42.3,2535.0
2437253,P. Fernandez Lopez,985683,BALIDEA OBRADOIRO,C,6,Traditional Center,34.0,https://imagenes.feb.es/Foto.aspx?c=2437253,2,2,16.5,9.5,2.0,3.0,5.0,1.0,0.5,0.0,0.5,2.5,2.5,0.5,8.0,7.5,4.5,8.0,56.2,0.0,0.0,0.0,0.5,1.0,50.0,56.3,56.2,0.0,12.5,22.9,5.5,58.1,57.3,23.0,11.0,14.6,25.6,19.0,10.0,2.0,1.0,0.0,5.0,15.0,9.0,16.0,0.0,0.0,1.0,2.0,33.0,1977.0
2237039,A. Traveso Marra,985683,BALIDEA OBRADOIRO,,6,Lead Guard,23.0,https://imagenes.feb.es/Foto.aspx?c=2237039,2,1,20.6,8.0,2.0,5.0,7.0,4.0,2.0,0.0,1.0,1.5,1.0,2.5,24.0,14.5,1.5,4.0,37.5,1.5,5.0,30.0,0.5,1.0,50.0,42.4,41.7,55.6,11.1,13.7,8.5,43.2,44.1,13.1,9.5,9.0,20.4,16.0,14.0,8.0,4.0,0.0,3.0,29.0,3.0,8.0,3.0,10.0,1.0,2.0,41.3,2476.0
2788819,J. Mangana Mbala,985683,BALIDEA OBRADOIRO,,6,,43.0,https://imagenes.feb.es/Foto.aspx?c=2788819,1,0,10.6,8.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,14.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,20.0,9.5,,,,,,,8.0,6.0,1.0,0.0,0.0,1.0,14.0,4.0,4.0,0.0,0.0,0.0,0.0,10.6,637.0
2791515,V. Oliveira Leite,985683,BALIDEA OBRADOIRO,SF,6,Shooter Specialist,12.0,https://imagenes.feb.es/Foto.aspx?c=2791515,2,2,19.2,8.0,1.5,2.0,3.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,27.5,8.5,2.5,3.0,83.3,1.0,3.0,33.3,0.0,0.0,0.0,66.7,66.7,50.0,0.0,7.7,6.5,64.9,64.9,6.2,9.2,0.0,13.0,16.0,7.0,1.0,0.0,0.0,1.0,17.0,5.0,6.0,2.0,6.0,0.0,0.0,38.5,2308.0
2295938,G. Garcia Baltar,985683,BALIDEA OBRADOIRO,SF,6,3&D Wing,1.0,https://imagenes.feb.es/Foto.aspx?c=2295938,2,0,20.3,7.0,0.5,2.5,3.0,2.5,1.0,0.0,0.0,1.5,1.0,1.5,11.0,7.0,2.0,5.0,40.0,1.0,3.5,28.6,0.0,0.0,0.0,41.2,41.2,41.2,0.0,15.0,4.2,41.3,41.3,14.7,2.9,0.0,19.1,14.0,6.0,5.0,2.0,0.0,3.0,14.0,4.0,10.0,2.0,7.0,0.0,0.0,40.6,2437.0
2635772,P. Alonso Marín,985683,BALIDEA OBRADOIRO,SG,6,Lead Guard,14.0,https://imagenes.feb.es/Foto.aspx?c=2635772,2,0,15.5,6.5,0.0,3.0,3.0,1.0,2.0,0.0,0.5,0.5,1.5,1.5,11.0,7.0,2.0,3.5,57.1,0.5,2.5,20.0,1.0,2.5,40.0,45.8,45.8,41.7,41.7,6.6,5.2,46.4,46.0,6.1,0.0,49.8,19.0,13.0,6.0,2.0,4.0,0.0,1.0,14.0,4.0,7.0,1.0,5.0,2.0,5.0,31.0,1859.0
2788821,D. Mangana Mbumba,985683,BALIDEA OBRADOIRO,C,6,Traditional Center,44.0,https://imagenes.feb.es/Foto.aspx?c=2788821,2,0,16.4,3.5,0.5,2.5,3.0,1.5,0.0,1.5,0.0,1.0,0.5,1.0,27.0,7.0,1.5,3.0,50.0,0.0,0.0,0.0,0.5,1.0,50.0,50.9,50.0,0.0,33.3,22.5,3.8,50.0,50.9,18.8,3.6,43.6,10.5,7.0,6.0,3.0,0.0,3.0,2.0,14.0,3.0,6.0,0.0,0.0,1.0,2.0,32.8,1967.0
2363195,A. López Sánchez,985683,BALIDEA OBRADOIRO,SG,6,Rolling Big,42.0,https://imagenes.feb.es/Foto.aspx?c=2363195,2,0,19.0,3.0,3.0,1.0,4.0,2.0,2.0,0.0,0.5,1.5,2.0,1.5,16.5,2.5,1.0,3.0,33.3,0.0,2.5,0.0,1.0,3.0,33.3,22.0,18.2,45.5,54.5,18.0,2.2,18.2,22.2,18.0,16.5,54.2,16.9,6.0,8.0,4.0,4.0,0.0,3.0,5.0,2.0,6.0,0.0,5.0,2.0,6.0,38.0,2275.0
2156459,P. Cruz Urbaneja,981736,BARÇA,,6,,12.0,https://imagenes.feb.es/Foto.aspx?c=2156459,1,1,23.7,13.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,11.0,15.0,0.0,2.0,0.0,2.0,6.0,33.3,7.0,8.0,87.5,56.4,37.5,75.0,100.0,0.0,11.0,,,,,,,13.0,5.0,1.0,1.0,0.0,0.0,15.0,0.0,2.0,2.0,6.0,7.0,8.0,23.7,1424.0
2320857,A. Puig Lluch,981736,BARÇA,,6,,9.0,https://imagenes.feb.es/Foto.aspx?c=2320857,1,0,21.8,10.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,6.0,2.0,2.0,100.0,2.0,6.0,33.3,0.0,0.0,0.0,62.5,62.5,75.0,0.0,11.1,5.4,,,,,,,10.0,4.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,2.0,6.0,0.0,0.0,21.8,1309.0
2276968,C. Rodriguez Fuentes,981736,BARÇA,,6,,15.0,https://imagenes.feb.es/Foto.aspx?c=2276968,1,1,20.5,9.0,4.0,2.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,11.0,3.0,6.0,50.0,1.0,5.0,20.0,0.0,2.0,0.0,37.9,40.9,45.5,18.2,0.0,7.2,,,,,,,9.0,6.0,3.0,0.0,0.0,0.0,11.0,3.0,6.0,1.0,5.0,0.0,2.0,20.5,1229.0
2659612,E. Destom Alger,981736,BARÇA,,6,,10.0,https://imagenes.feb.es/Foto.aspx?c=2659612,1,1,18.5,9.0,7.0,3.0,10.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,13.0,15.0,4.0,7.0,57.1,0.0,5.0,0.0,1.0,1.0,100.0,36.2,33.3,41.7,8.3,13.9,8.7,,,,,,,9.0,10.0,3.0,1.0,0.0,2.0,15.0,4.0,7.0,0.0,5.0,1.0,1.0,18.5,1108.0
2319141,J. Martin Lopez,981736,BARÇA,,6,,16.0,https://imagenes.feb.es/Foto.aspx?c=2319141,1,1,22.1,8.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,3.0,3.0,7.0,8.0,4.0,10.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,36.4,9.1,9.1,8.0,6.4,,,,,,,8.0,2.0,3.0,4.0,0.0,1.0,8.0,4.0,10.0,0.0,1.0,0.0,1.0,22.1,1329.0
