MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,PLAYER_ID,PLAYER,PLAYER_NAME,IS_STARTER,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS,TS%,eFG%,3PAr,FTr,PPS_2,PPS_3,FTA_PER_PFD,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%
2509189,1,984923,GRAN CANARIA,HOME,2651631,M. Miteo,M. Miteo,1,17.8,1069.0,7.0,2.0,6.0,1.0,2.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,-11.0,43.8,43.8,25.0,0.0,0.7,1.5,0.0,0.0,13.2,6.0,0.0,3.0,0.0,20.0,23.8
2509189,1,984923,GRAN CANARIA,HOME,2087418,G. Baez Pierson,G. Baez Pierson,0,17.1,1026.0,8.0,0.0,0.0,2.0,6.0,2.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,8.0,9.0,58.1,50.0,100.0,33.3,0.0,1.0,0.7,0.0,6.9,3.1,13.2,3.2,0.0,12.7,19.5
2509189,1,984923,GRAN CANARIA,HOME,2827856,B. González Ramírez,B. González Ramírez,1,26.1,1568.0,15.0,3.0,8.0,3.0,7.0,6.0,15.0,0.0,0.0,2.0,3.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,16.0,-7.0,50.0,50.0,46.7,0.0,0.8,1.3,0.0,7.5,13.5,10.2,27.8,4.1,0.0,6.2,25.9
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2044955,X. Lopez Rodriguez,X. Lopez Rodriguez,1,29.4,1766.0,12.0,3.0,8.0,2.0,2.0,5.0,10.0,0.0,2.0,4.0,10.0,14.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,15.0,12.0,55.1,60.0,20.0,20.0,0.8,3.0,1.0,16.0,33.2,25.4,0.0,0.0,0.0,26.9,22.0
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2734732,E. Prekevicius,E. Prekevicius,0,10.8,646.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-7.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,10.9,0.0,4.9,11.5,0.0,0.0,33.3,12.1
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2064159,M. Crujeiras Moreiras,M. Crujeiras Moreiras,0,1.4,81.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2444602,L. Riga,L. Riga,0,20.2,1215.0,9.0,0.0,2.0,3.0,4.0,3.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,8.0,9.0,75.0,75.0,66.7,0.0,0.0,2.2,0.0,11.6,19.3,15.8,0.0,0.0,4.5,33.3,19.4
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2007163,D. Fernandez Trujillo,D. Fernandez Trujillo,0,11.8,709.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,12.9,0.0,33.3,66.7,0.0,0.0,1.0,19.9,8.3,13.6,34.5,0.0,0.0,34.0,21.7
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,1856308,D. Acosta Moliné,D. Acosta Moliné,1,22.6,1356.0,12.0,6.0,9.0,0.0,0.0,6.0,9.0,0.0,1.0,6.0,4.0,10.0,0.0,2.0,0.0,2.0,1.0,4.0,2.0,16.0,4.0,63.6,66.7,0.0,11.1,1.3,0.0,0.5,31.2,17.3,23.6,0.0,0.0,8.0,17.5,22.0
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2829962,D. Bordón Dri,D. Bordón Dri,1,35.0,2099.0,20.0,5.0,10.0,2.0,7.0,7.0,17.0,4.0,6.0,2.0,1.0,3.0,9.0,0.0,3.0,0.0,1.0,3.0,5.0,25.0,22.0,50.9,47.1,41.2,35.3,1.0,0.9,1.2,6.7,2.8,4.6,47.1,4.1,0.0,0.0,24.4
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2181003,R. Rodriguez Galvan,R. Rodriguez Galvan,1,27.9,1674.0,8.0,1.0,2.0,2.0,9.0,3.0,11.0,0.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,9.0,36.4,36.4,81.8,0.0,1.0,0.7,0.0,0.0,17.5,9.6,11.6,0.0,0.0,21.4,21.8
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2470375,M. Sangare,M. Sangare,1,31.9,1911.0,13.0,4.0,6.0,0.0,2.0,4.0,8.0,5.0,5.0,1.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,12.0,9.0,63.7,50.0,25.0,62.5,1.3,0.0,1.7,3.7,15.3,10.0,0.0,0.0,0.0,16.4,16.6
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2137337,A. Perez Lopez,A. Perez Lopez,0,1.5,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2362551,E. Lima Teixeira,E. Lima Teixeira,0,6.1,367.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,100.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,8.7,0.0,0.0,0.0,0.0,7.1
2509189,1,984926,FUNDACIÓN CB CANARIAS,AWAY,2129281,G. Hernández Expósito,G. Hernández Expósito,0,1.5,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509190,1,984930,BAXI MANRESA,HOME,2739297,I. Francisco,I. Francisco,1,17.5,1048.0,4.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,4.0,5.0,-16.0,34.7,25.0,50.0,100.0,1.0,0.0,1.0,0.0,6.7,3.0,34.9,2.7,4.3,41.0,24.2
2509190,1,984930,BAXI MANRESA,HOME,1959173,M. Rosell Lanza,M. Rosell Lanza,0,27.8,1670.0,7.0,0.0,2.0,1.0,5.0,1.0,7.0,4.0,4.0,1.0,5.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,9.0,-27.0,40.0,21.4,71.4,57.1,0.0,0.6,2.0,3.5,21.2,11.5,6.3,1.7,0.0,18.6,16.8
2509190,1,984930,BAXI MANRESA,HOME,2080257,M. Olvera Gimenez,M. Olvera Gimenez,0,4.4,264.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-3.0,33.3,33.3,33.3,0.0,1.0,0.0,0.0,22.2,53.5,36.4,0.0,0.0,0.0,25.0,39.5
2509190,1,984930,BAXI MANRESA,HOME,2528977,B. Jekabsons,B. Jekabsons,0,15.8,950.0,11.0,4.0,4.0,1.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,-19.0,61.1,61.1,55.6,0.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,30.3
2509190,1,984930,BAXI MANRESA,HOME,2738788,L. Bergseng,L. Bergseng,1,16.9,1012.0,5.0,1.0,5.0,1.0,1.0,2.0,6.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,-12.0,36.3,41.7,16.7,33.3,0.4,3.0,1.0,0.0,20.9,9.5,13.2,2.8,4.5,12.7,20.3
2509190,1,984930,BAXI MANRESA,HOME,2295371,G. Ecker Alberti,G. Ecker Alberti,0,10.0,600.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.0,-15.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.5,10.7,0.0,0.0,0.0,50.0,8.7
2509190,1,984930,BAXI MANRESA,HOME,2153495,J. Salo Blaya,J. Salo Blaya,0,22.7,1361.0,4.0,2.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,4.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,6.0,-22.0,28.6,28.6,0.0,0.0,0.6,0.0,0.0,17.2,10.4,14.1,16.1,2.1,0.0,0.0,13.4
2509190,1,984930,BAXI MANRESA,HOME,2081670,G. Naspler Perez,G. Naspler Perez,1,16.3,976.0,5.0,2.0,4.0,0.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,-7.0,42.5,40.0,20.0,40.0,1.0,0.0,0.7,6.0,7.2,6.5,13.2,0.0,0.0,33.8,23.7
2509190,1,984930,BAXI MANRESA,HOME,2150510,J. Pumarola Aguilar,J. Pumarola Aguilar,1,19.2,1153.0,6.0,0.0,2.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,7.0,-15.0,60.0,60.0,60.0,0.0,0.0,2.0,0.0,5.1,6.1,5.6,10.0,2.4,7.9,16.7,13.6
2509190,1,984930,BAXI MANRESA,HOME,2334297,L. Sanchez Fernandez,L. Sanchez Fernandez,0,19.9,1194.0,13.0,4.0,7.0,1.0,2.0,5.0,9.0,2.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0,14.0,-11.0,65.8,61.1,22.2,22.2,1.1,1.5,1.0,4.9,0.0,2.7,57.1,2.3,3.8,16.8,25.9
2509190,1,984930,BAXI MANRESA,HOME,2145902,F. Torreblanca Catalan,F. Torreblanca Catalan,1,20.8,1249.0,5.0,1.0,1.0,1.0,4.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,-1.0,-22.0,50.0,50.0,80.0,0.0,2.0,0.8,0.0,4.7,5.7,5.1,0.0,2.2,0.0,44.4,18.8
2509190,1,984930,BAXI MANRESA,HOME,2815468,S. Lederman,S. Lederman,0,8.7,523.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,52.1,50.0,50.0,100.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.4,0.0,25.8,19.4
2509190,1,984792,REAL MADRID,AWAY,2227587,G. Tavier Montoya,G. Tavier Montoya,0,20.2,1212.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,24.0,100.0,100.0,0.0,0.0,2.0,0.0,0.0,5.8,9.7,7.9,6.2,2.4,0.0,0.0,3.9
2509190,1,984792,REAL MADRID,AWAY,2094410,H. Alonso Martinez,H. Alonso Martinez,1,23.8,1426.0,12.0,3.0,6.0,0.0,3.0,3.0,9.0,6.0,6.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,2.0,1.0,5.0,15.0,22.0,51.5,33.3,33.3,66.7,1.0,0.0,1.2,0.0,8.2,4.5,21.5,4.1,0.0,20.5,24.2
2509190,1,984792,REAL MADRID,AWAY,2735493,F. Kayser,F. Kayser,1,26.8,1609.0,16.0,4.0,9.0,2.0,6.0,6.0,15.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,0.0,0.0,3.0,2.0,12.0,21.0,50.4,46.7,40.0,13.3,0.9,1.0,1.0,4.4,7.3,6.0,10.4,7.3,0.0,15.9,27.7
2509190,1,984792,REAL MADRID,AWAY,2286044,I. Ruperez Nuñez-Morgades,I. Ruperez Nuñez-Morgades,0,11.9,714.0,4.0,2.0,6.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,28.6,28.6,14.3,0.0,0.7,0.0,0.0,9.9,8.2,9.0,11.4,4.1,0.0,0.0,23.2
2509190,1,984792,REAL MADRID,AWAY,2645392,O. Kutluay,O. Kutluay,0,15.8,947.0,12.0,2.0,5.0,2.0,3.0,4.0,8.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,15.0,12.0,67.6,62.5,37.5,25.0,0.8,2.0,1.0,0.0,12.3,6.8,28.8,6.2,0.0,18.4,27.1
2509190,1,984792,REAL MADRID,AWAY,2662049,A. Bjelic,A. Bjelic,1,16.1,967.0,4.0,2.0,6.0,0.0,3.0,2.0,9.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,7.0,22.2,22.2,33.3,0.0,0.7,0.0,0.0,21.9,6.1,13.3,16.1,0.0,0.0,10.0,24.5
2509190,1,984792,REAL MADRID,AWAY,2642414,I. Frolov,I. Frolov,1,14.1,848.0,9.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,8.0,11.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,14.0,11.0,92.2,87.5,25.0,50.0,1.3,3.0,2.0,25.0,55.4,41.6,8.8,0.0,0.0,29.1,19.2
2509190,1,984792,REAL MADRID,AWAY,2043083,R. Rioja Achiaga,R. Rioja Achiaga,0,4.7,283.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,11.3,0.0,0.0,0.0,0.0,8.4
