MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,POSS,PACE,O_RTG,D_RTG,NET_RTG,TS%,eFG%,TOV%,ORB%,DRB%,TRB%,AST_TOV_RATIO,FTr,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS
2486863,3,981216,CLASS BASQUET SANT ANTONI,AWAY,79.1,80.1,117.6,96.2,21.4,56.0,50.7,14.4,42.9,68.6,54.5,0.9,46.4,200,12000.0,93.0,14.0,36.0,14.0,33.0,28.0,69.0,23.0,32.0,18.0,24.0,42.0,13.0,14.0,5.0,0.0,1.0,22.0,24.0,91.0,75.0
2486863,3,981514,SPANISH BASKETBALL ACADEMY,HOME,81.1,80.1,96.2,117.6,-21.4,49.9,46.3,15.2,31.4,57.1,45.5,0.9,33.8,200,12000.0,78.0,24.0,44.0,5.0,24.0,29.0,68.0,15.0,23.0,11.0,24.0,35.0,13.0,14.0,6.0,1.0,0.0,24.0,22.0,70.0,-75.0
2486864,3,979897,BUENO ARENAS ALBACETE BASKET,HOME,79.1,79.0,101.1,111.6,-10.5,51.2,51.5,10.3,20.5,60.5,41.5,1.1,33.8,200,12000.0,80.0,23.0,43.0,8.0,25.0,31.0,68.0,10.0,23.0,8.0,26.0,34.0,10.0,9.0,5.0,3.0,1.0,20.0,23.0,76.0,-40.0
2486864,3,981281,LOBE HUESCA LA MAGIA,AWAY,78.9,79.0,111.6,101.1,10.5,53.1,49.3,13.6,39.5,79.5,58.5,1.3,38.0,200,12000.0,88.0,14.0,36.0,14.0,35.0,28.0,71.0,18.0,27.0,17.0,31.0,48.0,17.0,13.0,4.0,1.0,3.0,24.0,20.0,89.0,40.0
2486865,3,981428,HOMS U.E.MATARÓ,AWAY,82.5,81.1,90.9,117.9,-27.0,58.1,53.0,27.1,26.1,65.7,50.0,0.7,66.0,200,12000.0,75.0,16.0,30.0,7.0,20.0,23.0,50.0,22.0,33.0,6.0,23.0,29.0,16.0,24.0,7.0,3.0,2.0,24.0,30.0,74.0,-95.0
2486865,3,981275,MADERAS SORLI BENICARLO,HOME,79.8,81.2,117.9,90.9,27.0,58.2,56.6,12.0,34.3,73.9,50.0,2.2,42.6,200,12000.0,94.0,22.0,42.0,11.0,26.0,33.0,68.0,17.0,29.0,12.0,17.0,29.0,24.0,11.0,16.0,2.0,3.0,30.0,24.0,101.0,95.0
2486866,3,981490,CLUB ESPORTIU BÀSQUET LLÍRIA,HOME,78.5,75.1,122.3,82.2,40.1,60.4,59.2,12.2,40.0,80.6,62.1,2.1,10.5,200,12000.0,96.0,21.0,36.0,16.0,40.0,37.0,76.0,6.0,8.0,12.0,29.0,41.0,23.0,11.0,5.0,3.0,0.0,23.0,20.0,113.0,185.0
2486866,3,981305,SOL GIRONÈS BISBAL BÀSQUET,AWAY,71.8,75.2,82.2,122.3,-40.1,44.2,39.7,15.2,19.4,60.0,37.9,0.8,34.5,200,12000.0,59.0,17.0,39.0,4.0,19.0,21.0,58.0,13.0,20.0,7.0,18.0,25.0,10.0,12.0,2.0,0.0,3.0,20.0,23.0,43.0,-185.0
2486867,3,981358,CIUDAD MOLINA BASKET,HOME,81.3,81.1,105.8,121.2,-15.4,62.0,57.9,20.6,25.0,85.7,57.7,0.8,49.1,200,12000.0,86.0,18.0,28.0,10.0,29.0,28.0,57.0,20.0,28.0,6.0,24.0,30.0,15.0,18.0,6.0,2.0,0.0,23.0,23.0,84.0,-60.0
2486867,3,981207,OCA GLOBAL C.B. SALOU,AWAY,80.9,81.1,121.2,105.8,15.4,64.6,64.8,10.6,14.3,75.0,42.3,1.4,42.2,200,12000.0,98.0,22.0,37.0,13.0,27.0,35.0,64.0,15.0,27.0,4.0,18.0,22.0,13.0,9.0,12.0,0.0,2.0,23.0,23.0,95.0,60.0
2486868,3,981294,C.B. ZARAGOZA,AWAY,89.2,81.6,100.9,97.7,3.2,53.5,50.6,20.0,37.2,76.2,56.5,1.0,17.9,225,13500.0,90.0,20.0,49.0,13.0,29.0,33.0,78.0,11.0,14.0,16.0,32.0,48.0,20.0,21.0,9.0,4.0,3.0,24.0,18.0,96.0,-10.0
2486868,3,981347,PROINBENI UPB GANDIA,HOME,94.2,81.6,97.7,100.9,-3.2,51.0,44.2,13.4,23.8,62.8,43.5,1.3,39.0,225,13500.0,92.0,22.0,48.0,8.0,29.0,30.0,77.0,24.0,30.0,10.0,27.0,37.0,18.0,14.0,18.0,3.0,4.0,18.0,24.0,107.0,10.0
2486869,3,979996,AMICS CASTELLÓ,AWAY,74.3,75.6,109.0,98.9,10.1,56.0,55.2,13.2,27.3,73.7,52.1,1.6,17.9,200,12000.0,81.0,25.0,36.0,8.0,31.0,33.0,67.0,7.0,12.0,9.0,28.0,37.0,18.0,11.0,5.0,2.0,0.0,19.0,19.0,93.0,25.0
2486869,3,981491,C.B. GETAFE,HOME,76.8,75.6,98.9,109.0,-10.1,49.5,47.9,11.5,26.3,72.7,47.9,1.6,15.3,200,12000.0,76.0,21.0,42.0,9.0,30.0,30.0,72.0,7.0,11.0,10.0,24.0,34.0,16.0,10.0,4.0,0.0,2.0,19.0,19.0,74.0,-25.0
2486870,4,979996,AMICS CASTELLÓ,HOME,73.2,72.8,91.6,105.0,-13.4,51.4,49.2,14.4,8.8,64.9,38.0,1.4,23.7,200,12000.0,67.0,11.0,26.0,12.0,33.0,23.0,59.0,9.0,14.0,3.0,24.0,27.0,15.0,11.0,4.0,1.0,1.0,22.0,19.0,59.0,-45.0
2486870,4,981514,SPANISH BASKETBALL ACADEMY,AWAY,72.4,72.8,105.0,91.6,13.4,49.8,45.6,10.5,35.1,91.2,62.0,1.8,27.9,200,12000.0,76.0,22.0,45.0,6.0,23.0,28.0,68.0,14.0,19.0,13.0,31.0,44.0,16.0,9.0,6.0,1.0,1.0,19.0,22.0,92.0,45.0
2486871,4,981491,C.B. GETAFE,AWAY,81.9,82.3,116.0,83.3,32.7,61.8,59.4,16.3,32.3,78.4,61.0,1.3,26.1,200,12000.0,95.0,20.0,37.0,14.0,32.0,34.0,69.0,13.0,18.0,10.0,40.0,50.0,19.0,15.0,3.0,1.0,2.0,22.0,15.0,106.0,130.0
2486871,4,981294,C.B. ZARAGOZA,HOME,82.8,82.3,83.3,116.0,-32.7,39.3,35.4,6.4,21.6,67.7,39.0,2.8,25.3,200,12000.0,69.0,16.0,47.0,8.0,32.0,24.0,79.0,13.0,20.0,11.0,21.0,32.0,17.0,6.0,7.0,2.0,1.0,16.0,22.0,65.0,-130.0
2486872,4,981207,OCA GLOBAL C.B. SALOU,HOME,91.0,89.2,60.4,83.6,-23.2,35.2,31.0,22.8,23.3,61.7,43.3,0.3,22.5,200,12000.0,55.0,16.0,45.0,4.0,26.0,20.0,71.0,11.0,16.0,10.0,29.0,39.0,7.0,23.0,15.0,6.0,3.0,24.0,21.0,40.0,-90.0
2486872,4,981347,PROINBENI UPB GANDIA,AWAY,87.4,89.2,83.6,60.4,23.2,45.4,38.9,23.7,38.3,76.7,56.7,0.6,26.4,200,12000.0,73.0,16.0,38.0,8.0,34.0,24.0,72.0,17.0,19.0,18.0,33.0,51.0,15.0,25.0,9.0,3.0,6.0,21.0,24.0,79.0,90.0
2486873,4,981358,CIUDAD MOLINA BASKET,AWAY,78.2,78.7,75.4,97.2,-21.8,35.4,32.4,6.7,21.6,70.0,42.9,1.8,28.4,200,12000.0,59.0,18.0,39.0,4.0,35.0,22.0,74.0,11.0,21.0,11.0,28.0,39.0,11.0,6.0,4.0,3.0,3.0,23.0,22.0,47.0,-90.0
2486873,4,981305,SOL GIRONÈS BISBAL BÀSQUET,HOME,79.2,78.7,97.2,75.4,21.8,50.5,44.4,16.4,30.0,78.4,57.1,0.4,47.6,200,12000.0,77.0,16.0,32.0,8.0,31.0,24.0,63.0,21.0,30.0,12.0,40.0,52.0,6.0,15.0,4.0,3.0,3.0,22.0,23.0,80.0,90.0
2486874,4,981490,CLUB ESPORTIU BÀSQUET LLÍRIA,AWAY,83.6,82.4,96.9,95.9,1.0,52.9,48.5,20.7,34.2,74.2,52.2,0.8,36.4,200,12000.0,81.0,17.0,30.0,10.0,36.0,27.0,66.0,17.0,24.0,13.0,23.0,36.0,16.0,20.0,13.0,1.0,2.0,28.0,27.0,80.0,15.0
2486874,4,981428,HOMS U.E.MATARÓ,HOME,81.3,82.5,95.9,96.9,-1.0,58.8,58.3,25.8,25.8,65.8,47.8,0.5,51.9,200,12000.0,78.0,18.0,36.0,9.0,18.0,27.0,54.0,15.0,28.0,8.0,25.0,33.0,12.0,23.0,9.0,2.0,1.0,27.0,28.0,72.0,-15.0
2486875,4,981281,LOBE HUESCA LA MAGIA,HOME,77.2,78.2,139.8,108.7,31.1,65.7,64.4,11.8,48.5,58.5,54.1,2.4,28.8,200,12000.0,108.0,20.0,33.0,18.0,40.0,38.0,73.0,14.0,21.0,16.0,24.0,40.0,26.0,11.0,4.0,3.0,0.0,21.0,23.0,130.0,110.0
2486875,4,981275,MADERAS SORLI BENICARLO,AWAY,79.1,78.1,108.7,139.8,-31.1,48.8,46.2,8.3,41.5,51.5,45.9,1.1,29.5,200,12000.0,86.0,27.0,56.0,6.0,22.0,33.0,78.0,14.0,23.0,17.0,17.0,34.0,9.0,8.0,4.0,0.0,3.0,24.0,21.0,68.0,-110.0
2486876,4,979897,BUENO ARENAS ALBACETE BASKET,HOME,96.2,77.2,101.9,102.2,-0.3,50.9,45.8,10.3,22.9,72.5,45.5,1.8,36.1,250,15000.0,98.0,20.0,42.0,12.0,41.0,32.0,83.0,22.0,30.0,11.0,29.0,40.0,20.0,11.0,9.0,0.0,1.0,30.0,28.0,95.0,-5.0
2486876,4,981216,CLASS BASQUET SANT ANTONI,AWAY,96.8,77.2,102.2,101.9,0.3,53.9,50.0,14.8,27.5,77.1,54.5,1.2,47.4,250,15000.0,99.0,23.0,48.0,10.0,28.0,33.0,76.0,23.0,36.0,11.0,37.0,48.0,19.0,16.0,7.0,1.0,0.0,29.0,30.0,103.0,5.0
2486877,5,979897,BUENO ARENAS ALBACETE BASKET,AWAY,76.9,78.3,102.7,97.8,4.9,54.2,53.1,15.1,23.7,57.1,37.9,1.5,27.7,200,12000.0,79.0,18.0,31.0,11.0,34.0,29.0,65.0,10.0,18.0,9.0,16.0,25.0,19.0,13.0,8.0,2.0,6.0,25.0,19.0,70.0,5.0
2486877,5,981514,SPANISH BASKETBALL ACADEMY,HOME,79.8,78.3,97.8,102.7,-4.9,52.9,47.5,19.6,42.9,76.3,62.1,0.8,47.5,200,12000.0,78.0,26.0,45.0,2.0,16.0,28.0,61.0,20.0,29.0,12.0,29.0,41.0,15.0,18.0,9.0,6.0,2.0,21.0,25.0,93.0,-5.0
2486878,5,981216,CLASS BASQUET SANT ANTONI,AWAY,76.8,76.9,101.6,97.3,4.3,55.9,50.8,18.6,29.0,75.9,51.7,1.1,32.8,200,12000.0,78.0,16.0,31.0,10.0,30.0,26.0,61.0,16.0,20.0,9.0,22.0,31.0,17.0,16.0,5.0,2.0,3.0,23.0,21.0,76.0,15.0
2486878,5,981275,MADERAS SORLI BENICARLO,HOME,77.1,76.9,97.3,101.6,-4.3,52.0,47.6,14.3,24.1,71.0,48.3,1.1,37.1,200,12000.0,75.0,25.0,47.0,3.0,15.0,28.0,62.0,16.0,23.0,7.0,22.0,29.0,13.0,12.0,10.0,3.0,2.0,21.0,23.0,79.0,-15.0
2486879,5,981490,CLUB ESPORTIU BÀSQUET LLÍRIA,HOME,89.1,88.0,94.3,100.2,-5.9,49.3,47.3,17.5,31.1,70.8,51.6,0.9,30.7,200,12000.0,84.0,13.0,29.0,15.0,46.0,28.0,75.0,13.0,23.0,14.0,34.0,48.0,17.0,18.0,5.0,5.0,2.0,27.0,24.0,81.0,-15.0
2486879,5,981281,LOBE HUESCA LA MAGIA,AWAY,86.8,88.0,100.2,94.3,5.9,47.4,42.1,8.9,29.2,68.9,48.4,2.1,47.4,200,12000.0,87.0,23.0,59.0,6.0,17.0,29.0,76.0,23.0,36.0,14.0,31.0,45.0,19.0,9.0,10.0,2.0,5.0,25.0,26.0,95.0,15.0
2486880,5,981358,CIUDAD MOLINA BASKET,HOME,81.6,83.4,104.1,110.4,-6.3,50.2,41.5,14.2,37.8,67.6,51.2,1.0,43.7,200,12000.0,85.0,16.0,41.0,9.0,30.0,25.0,71.0,26.0,31.0,17.0,25.0,42.0,14.0,14.0,6.0,1.0,6.0,29.0,24.0,78.0,-45.0
2486880,5,981428,HOMS U.E.MATARÓ,AWAY,85.1,83.5,110.4,104.1,6.3,55.2,43.8,12.4,32.4,62.2,48.8,0.8,75.0,200,12000.0,94.0,16.0,32.0,8.0,32.0,24.0,64.0,38.0,48.0,12.0,28.0,40.0,10.0,12.0,8.0,6.0,1.0,24.0,27.0,99.0,45.0
2486881,5,981347,PROINBENI UPB GANDIA,HOME,79.0,79.6,115.1,88.6,26.5,65.0,63.5,21.3,32.3,66.7,50.7,1.2,25.4,200,12000.0,91.0,25.0,37.0,10.0,26.0,35.0,63.0,11.0,16.0,10.0,24.0,34.0,23.0,19.0,14.0,0.0,2.0,19.0,20.0,111.0,100.0
2486881,5,981305,SOL GIRONÈS BISBAL BÀSQUET,AWAY,80.2,79.7,88.6,115.1,-26.5,48.5,43.3,20.6,33.3,67.7,49.3,0.8,20.9,200,12000.0,71.0,20.0,41.0,6.0,26.0,26.0,67.0,13.0,14.0,12.0,21.0,33.0,15.0,19.0,12.0,2.0,0.0,20.0,19.0,71.0,-100.0
2486882,5,981491,C.B. GETAFE,HOME,87.6,87.8,114.1,85.3,28.8,60.5,58.0,17.9,36.1,73.7,55.4,1.3,44.9,200,12000.0,100.0,25.0,39.0,10.0,30.0,35.0,69.0,20.0,31.0,13.0,28.0,41.0,23.0,18.0,8.0,1.0,2.0,21.0,25.0,114.0,125.0
2486882,5,981207,OCA GLOBAL C.B. SALOU,AWAY,87.9,87.7,85.3,114.1,-28.8,48.8,43.5,21.4,26.3,63.9,44.6,0.6,26.1,200,12000.0,75.0,15.0,35.0,10.0,34.0,25.0,69.0,15.0,18.0,10.0,23.0,33.0,12.0,21.0,13.0,2.0,1.0,25.0,21.0,63.0,-125.0
2486883,5,979996,AMICS CASTELLÓ,HOME,78.1,77.6,115.2,98.5,16.7,58.4,55.2,15.4,41.9,63.4,54.2,1.8,34.3,200,12000.0,90.0,22.0,37.0,10.0,30.0,32.0,67.0,16.0,23.0,13.0,26.0,39.0,25.0,14.0,10.0,7.0,3.0,21.0,21.0,115.0,70.0
2486883,5,981294,C.B. ZARAGOZA,AWAY,77.2,77.6,98.5,115.2,-16.7,51.2,48.5,19.5,36.6,58.1,45.8,0.9,20.6,200,12000.0,76.0,12.0,37.0,14.0,31.0,26.0,68.0,10.0,14.0,15.0,18.0,33.0,16.0,18.0,9.0,3.0,7.0,21.0,21.0,73.0,-70.0
2486884,6,981294,C.B. ZARAGOZA,HOME,75.5,76.2,86.1,92.2,-6.1,48.9,46.8,22.2,29.4,53.8,42.5,0.8,12.7,200,12000.0,65.0,16.0,37.0,9.0,26.0,25.0,63.0,6.0,8.0,10.0,21.0,31.0,16.0,19.0,5.0,1.0,1.0,26.0,19.0,52.0,-30.0
2486884,6,981514,SPANISH BASKETBALL ACADEMY,AWAY,77.0,76.3,92.2,86.1,6.1,44.9,38.2,16.8,46.2,70.6,57.5,0.9,36.8,200,12000.0,71.0,20.0,43.0,4.0,25.0,24.0,68.0,19.0,25.0,18.0,24.0,42.0,15.0,16.0,10.0,1.0,1.0,19.0,25.0,79.0,30.0
2486885,6,979996,AMICS CASTELLÓ,AWAY,81.7,82.5,129.7,116.6,13.1,70.0,63.6,15.6,29.6,76.5,55.7,1.6,64.4,200,12000.0,106.0,21.0,34.0,11.0,25.0,32.0,59.0,31.0,38.0,8.0,26.0,34.0,22.0,14.0,8.0,0.0,1.0,26.0,29.0,125.0,45.0
2486885,6,981207,OCA GLOBAL C.B. SALOU,HOME,83.2,82.5,116.6,129.7,-13.1,61.2,58.3,13.2,23.5,70.4,44.3,1.2,45.5,200,12000.0,97.0,19.0,36.0,13.0,30.0,32.0,66.0,20.0,30.0,8.0,19.0,27.0,14.0,12.0,9.0,1.0,0.0,29.0,24.0,87.0,-45.0
2486886,6,981491,C.B. GETAFE,AWAY,78.0,77.4,105.1,114.5,-9.4,53.9,50.7,13.6,27.8,73.5,50.0,0.8,23.2,200,12000.0,82.0,29.0,46.0,4.0,23.0,33.0,69.0,12.0,16.0,10.0,25.0,35.0,9.0,12.0,5.0,1.0,0.0,12.0,20.0,88.0,-30.0
2486886,6,981305,SOL GIRONÈS BISBAL BÀSQUET,HOME,76.8,77.4,114.5,105.1,9.4,55.8,54.7,8.2,26.5,72.2,50.0,1.9,14.9,200,12000.0,88.0,27.0,44.0,9.0,30.0,36.0,74.0,7.0,11.0,9.0,26.0,35.0,13.0,7.0,12.0,0.0,1.0,20.0,10.0,89.0,30.0
2486887,6,981428,HOMS U.E.MATARÓ,HOME,73.4,74.6,107.6,99.0,8.6,59.5,55.5,14.2,14.8,58.8,39.3,1.3,47.3,200,12000.0,79.0,20.0,35.0,7.0,20.0,27.0,55.0,18.0,26.0,4.0,20.0,24.0,14.0,11.0,6.0,1.0,2.0,24.0,21.0,74.0,20.0
