MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,POSS,PACE,O_RTG,D_RTG,NET_RTG,TS%,eFG%,TOV%,ORB%,DRB%,TRB%,AST_TOV_RATIO,FTr,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS
2509208,6,984923,GRAN CANARIA,HOME,87.3,85.7,93.9,107.0,-13.1,47.0,45.9,17.1,36.7,41.7,38.8,0.7,3.5,200,12000.0,82.0,23.0,45.0,11.0,41.0,34.0,86.0,3.0,3.0,18.0,15.0,33.0,13.0,18.0,17.0,1.0,2.0,28.0,16.0,64.0,-40.0
2509209,6,984791,BURGOS GRUPO DE SANTIAGO,AWAY,82.2,79.6,99.7,111.7,-12.0,49.3,45.9,10.7,26.8,62.5,44.4,1.9,28.4,200,12000.0,82.0,19.0,43.0,10.0,31.0,29.0,74.0,14.0,21.0,11.0,25.0,36.0,19.0,10.0,7.0,5.0,4.0,16.0,20.0,91.0,-20.0
2509209,6,984792,REAL MADRID,HOME,77.0,79.6,111.7,99.7,12.0,52.5,51.3,10.9,37.5,73.2,55.6,2.5,11.5,200,12000.0,86.0,28.0,51.0,8.0,27.0,36.0,78.0,6.0,9.0,15.0,30.0,45.0,25.0,10.0,6.0,4.0,5.0,20.0,16.0,107.0,20.0
2509210,6,984930,BAXI MANRESA,AWAY,80.3,82.9,85.9,88.8,-2.9,44.6,38.5,18.0,30.4,57.5,43.0,0.6,43.1,200,12000.0,69.0,10.0,33.0,10.0,32.0,20.0,65.0,19.0,28.0,14.0,23.0,37.0,11.0,17.0,9.0,0.0,3.0,22.0,27.0,60.0,-35.0
2509210,6,984927,CASADEMONT ZARAGOZA,HOME,85.6,82.9,88.8,85.9,2.9,46.0,43.1,19.5,42.5,69.6,57.0,0.9,33.3,200,12000.0,76.0,25.0,49.0,4.0,23.0,29.0,72.0,14.0,24.0,17.0,32.0,49.0,18.0,20.0,11.0,3.0,0.0,27.0,22.0,79.0,35.0
2509211,6,984926,FUNDACIÓN CB CANARIAS,HOME,82.1,81.1,92.5,97.5,-5.0,52.0,47.6,20.6,37.0,77.8,60.3,0.6,36.5,200,12000.0,76.0,21.0,45.0,6.0,18.0,27.0,63.0,16.0,23.0,10.0,28.0,38.0,11.0,19.0,7.0,5.0,3.0,19.0,21.0,77.0,-10.0
2509211,6,984929,JOVENTUT BADALONA,AWAY,80.0,81.1,97.5,92.5,5.0,50.6,47.9,12.5,22.2,63.0,39.7,1.6,22.9,200,12000.0,78.0,23.0,46.0,7.0,24.0,30.0,70.0,11.0,16.0,8.0,17.0,25.0,18.0,11.0,12.0,3.0,5.0,22.0,19.0,77.0,10.0
2509212,7,984927,CASADEMONT ZARAGOZA,AWAY,82.5,81.7,72.7,96.5,-23.8,39.7,38.2,20.1,30.8,70.0,47.8,0.7,11.1,200,12000.0,60.0,14.0,39.0,9.0,33.0,23.0,72.0,5.0,8.0,12.0,21.0,33.0,13.0,19.0,9.0,2.0,5.0,17.0,16.0,45.0,-90.0
2509212,7,984792,REAL MADRID,HOME,80.8,81.7,96.5,72.7,23.8,54.3,52.2,20.0,30.0,69.2,52.2,0.9,16.4,200,12000.0,78.0,20.0,35.0,10.0,32.0,30.0,67.0,8.0,11.0,9.0,27.0,36.0,17.0,18.0,9.0,5.0,2.0,16.0,17.0,88.0,90.0
2509213,7,984928,BARÇA ATLÈTIC,AWAY,76.6,79.1,135.8,121.6,14.2,72.6,72.2,13.3,28.6,76.5,58.2,1.5,74.1,200,12000.0,104.0,24.0,35.0,10.0,19.0,34.0,54.0,26.0,40.0,6.0,26.0,32.0,17.0,11.0,7.0,6.0,0.0,25.0,25.0,121.0,25.0
2509213,7,984926,FUNDACIÓN CB CANARIAS,HOME,81.4,79.0,121.6,135.8,-14.2,63.1,57.5,12.3,23.5,71.4,41.8,1.8,38.8,200,12000.0,99.0,19.0,39.0,13.0,28.0,32.0,67.0,22.0,26.0,8.0,15.0,23.0,20.0,11.0,6.0,0.0,6.0,27.0,22.0,93.0,-25.0
2509214,7,984923,GRAN CANARIA,HOME,83.4,82.0,98.4,91.6,6.8,54.4,52.2,23.4,46.9,75.0,63.2,0.4,28.4,200,12000.0,82.0,29.0,44.0,4.0,23.0,33.0,67.0,12.0,19.0,15.0,33.0,48.0,10.0,23.0,8.0,5.0,1.0,25.0,18.0,82.0,40.0
2509214,7,984929,JOVENTUT BADALONA,AWAY,80.8,82.1,91.6,98.4,-6.8,47.6,42.3,15.3,25.0,53.1,36.8,0.6,44.6,200,12000.0,74.0,20.0,44.0,5.0,21.0,25.0,65.0,19.0,29.0,11.0,17.0,28.0,9.0,14.0,10.0,1.0,5.0,18.0,25.0,65.0,-40.0
2509215,7,984930,BAXI MANRESA,HOME,83.5,82.9,107.8,86.2,21.6,58.8,56.5,21.5,41.2,63.2,52.8,0.9,24.6,200,12000.0,90.0,24.0,37.0,10.0,32.0,34.0,69.0,12.0,17.0,14.0,24.0,38.0,19.0,21.0,8.0,3.0,3.0,25.0,21.0,93.0,95.0
2509215,7,984791,BURGOS GRUPO DE SANTIAGO,AWAY,82.3,82.9,86.2,107.8,-21.6,47.1,45.2,21.8,36.8,58.8,47.2,0.4,44.4,200,12000.0,71.0,18.0,37.0,7.0,26.0,25.0,63.0,14.0,28.0,14.0,20.0,34.0,8.0,21.0,10.0,3.0,3.0,21.0,25.0,57.0,-95.0
2509216,8,984928,BARÇA ATLÈTIC,HOME,84.9,84.2,84.8,90.9,-6.1,48.1,44.0,20.2,25.7,62.2,44.4,0.7,26.9,200,12000.0,72.0,19.0,38.0,7.0,29.0,26.0,67.0,13.0,18.0,9.0,23.0,32.0,14.0,19.0,8.0,7.0,3.0,25.0,20.0,63.0,-20.0
2509216,8,984792,REAL MADRID,AWAY,83.6,84.3,90.9,84.8,6.1,47.7,38.6,18.4,37.8,74.3,55.6,0.8,47.0,200,12000.0,76.0,18.0,43.0,5.0,23.0,23.0,66.0,25.0,31.0,14.0,26.0,40.0,14.0,18.0,11.0,3.0,7.0,20.0,25.0,82.0,20.0
2509217,8,984927,CASADEMONT ZARAGOZA,HOME,77.2,76.7,111.4,108.9,2.5,50.5,47.9,11.4,48.7,68.8,57.7,2.0,41.7,200,12000.0,86.0,30.0,58.0,3.0,14.0,33.0,72.0,17.0,30.0,19.0,22.0,41.0,22.0,11.0,6.0,4.0,3.0,27.0,26.0,95.0,15.0
2509217,8,984926,FUNDACIÓN CB CANARIAS,AWAY,76.2,76.7,108.9,111.4,-2.5,53.8,50.8,10.4,31.2,51.3,42.3,1.9,46.9,200,12000.0,83.0,19.0,39.0,9.0,25.0,28.0,64.0,18.0,30.0,10.0,20.0,30.0,17.0,9.0,6.0,3.0,4.0,26.0,27.0,83.0,-15.0
2509218,8,984791,BURGOS GRUPO DE SANTIAGO,AWAY,80.9,79.3,110.0,95.1,14.9,58.6,57.4,15.6,29.0,61.1,46.3,1.7,26.5,200,12000.0,89.0,24.0,41.0,10.0,27.0,34.0,68.0,11.0,18.0,9.0,22.0,31.0,24.0,14.0,17.0,3.0,2.0,19.0,18.0,108.0,75.0
2509218,8,984929,JOVENTUT BADALONA,HOME,77.8,79.3,95.1,110.0,-14.9,50.8,49.2,20.7,38.9,71.0,53.7,0.7,31.2,200,12000.0,74.0,18.0,40.0,9.0,24.0,27.0,64.0,11.0,20.0,14.0,22.0,36.0,13.0,19.0,13.0,2.0,3.0,18.0,19.0,74.0,-75.0
2509219,8,984930,BAXI MANRESA,HOME,78.0,79.9,98.7,115.1,-16.4,51.3,49.3,13.8,24.3,62.1,40.9,1.2,23.5,200,12000.0,77.0,23.0,39.0,7.0,29.0,30.0,68.0,10.0,16.0,9.0,18.0,27.0,15.0,12.0,11.0,1.0,1.0,21.0,20.0,74.0,-85.0
2509219,8,984923,GRAN CANARIA,AWAY,81.7,79.9,115.1,98.7,16.4,60.5,55.1,16.2,37.9,75.7,59.1,1.3,32.4,200,12000.0,94.0,27.0,49.0,7.0,19.0,34.0,68.0,19.0,22.0,11.0,28.0,39.0,20.0,15.0,10.0,1.0,1.0,20.0,21.0,113.0,85.0
2509220,9,984928,BARÇA ATLÈTIC,AWAY,86.4,86.3,93.7,83.7,10.0,53.0,44.6,22.3,36.4,82.9,62.2,0.6,40.0,200,12000.0,81.0,23.0,47.0,4.0,18.0,27.0,65.0,23.0,26.0,12.0,34.0,46.0,13.0,22.0,12.0,5.0,6.0,17.0,22.0,99.0,45.0
2509220,9,984929,JOVENTUT BADALONA,HOME,86.0,86.2,83.7,93.7,-10.0,48.6,47.0,20.4,17.1,63.6,37.8,0.9,23.9,200,12000.0,72.0,12.0,30.0,13.0,37.0,25.0,67.0,9.0,16.0,7.0,21.0,28.0,17.0,19.0,17.0,6.0,5.0,22.0,17.0,67.0,-45.0
2509221,9,984930,BAXI MANRESA,AWAY,72.0,72.0,91.6,112.6,-21.0,44.6,38.8,9.8,25.0,60.0,40.0,1.1,23.9,200,12000.0,66.0,14.0,32.0,8.0,35.0,22.0,67.0,14.0,16.0,10.0,18.0,28.0,9.0,8.0,8.0,0.0,5.0,21.0,19.0,54.0,-75.0
2509221,9,984926,FUNDACIÓN CB CANARIAS,HOME,71.9,71.9,112.6,91.6,21.0,57.9,58.1,16.7,40.0,75.0,60.0,1.1,29.0,200,12000.0,81.0,21.0,35.0,10.0,27.0,31.0,62.0,9.0,18.0,12.0,30.0,42.0,16.0,14.0,4.0,5.0,0.0,19.0,20.0,95.0,75.0
2509222,9,984927,CASADEMONT ZARAGOZA,AWAY,81.3,79.0,99.6,88.7,10.9,58.4,53.5,28.8,53.3,52.3,52.7,0.5,49.1,200,12000.0,81.0,20.0,43.0,7.0,14.0,27.0,57.0,20.0,28.0,16.0,23.0,39.0,15.0,28.0,8.0,1.0,4.0,21.0,22.0,79.0,65.0
2509222,9,984923,GRAN CANARIA,HOME,76.7,79.0,88.7,99.6,-10.9,41.6,37.5,16.4,47.7,46.7,47.3,0.6,30.6,200,12000.0,68.0,18.0,43.0,6.0,29.0,24.0,72.0,14.0,22.0,21.0,14.0,35.0,9.0,16.0,14.0,4.0,1.0,22.0,21.0,57.0,-65.0
2509223,9,984791,BURGOS GRUPO DE SANTIAGO,HOME,99.3,83.8,80.5,95.2,-14.7,41.1,37.1,13.4,26.5,70.3,45.3,0.7,32.9,225,13500.0,80.0,24.0,45.0,5.0,40.0,29.0,85.0,17.0,28.0,13.0,26.0,39.0,11.0,15.0,11.0,3.0,9.0,27.0,28.0,63.0,-25.0
2509223,9,984792,REAL MADRID,AWAY,89.3,83.8,95.2,80.5,14.7,52.3,49.3,18.9,29.7,73.5,54.7,0.5,40.6,225,13500.0,85.0,22.0,38.0,8.0,31.0,30.0,69.0,17.0,28.0,11.0,36.0,47.0,9.0,19.0,10.0,9.0,3.0,28.0,27.0,90.0,25.0
2509224,10,984930,BAXI MANRESA,AWAY,77.6,78.9,78.6,123.4,-44.8,41.4,38.1,15.0,20.0,76.9,40.8,0.8,22.4,200,12000.0,61.0,15.0,36.0,7.0,31.0,22.0,67.0,10.0,15.0,9.0,20.0,29.0,10.0,13.0,9.0,1.0,0.0,20.0,14.0,41.0,-190.0
2509224,10,984792,REAL MADRID,HOME,80.2,78.9,123.4,78.6,44.8,66.7,62.3,13.9,23.1,80.0,59.2,2.4,32.3,200,12000.0,99.0,30.0,44.0,7.0,21.0,37.0,65.0,18.0,21.0,6.0,36.0,42.0,29.0,12.0,6.0,0.0,1.0,14.0,20.0,139.0,190.0
2509225,10,984928,BARÇA ATLÈTIC,AWAY,88.2,87.7,91.8,68.9,22.9,55.3,47.5,22.3,17.6,75.6,49.3,0.9,50.0,200,12000.0,81.0,18.0,37.0,7.0,23.0,25.0,60.0,24.0,30.0,6.0,31.0,37.0,18.0,21.0,14.0,3.0,3.0,17.0,24.0,98.0,105.0
2509225,10,984927,CASADEMONT ZARAGOZA,HOME,87.0,87.5,68.9,91.8,-22.9,42.8,40.5,27.8,24.4,82.4,50.7,0.7,25.4,200,12000.0,60.0,18.0,38.0,5.0,25.0,23.0,63.0,9.0,16.0,10.0,28.0,38.0,18.0,27.0,11.0,3.0,3.0,24.0,16.0,48.0,-105.0
2509226,10,984923,GRAN CANARIA,AWAY,80.4,82.2,85.9,70.1,15.8,45.2,43.4,19.9,38.5,66.7,53.6,0.7,27.9,200,12000.0,69.0,28.0,53.0,1.0,15.0,29.0,68.0,10.0,19.0,15.0,30.0,45.0,13.0,19.0,14.0,5.0,0.0,21.0,22.0,80.0,50.0
2509226,10,984929,JOVENTUT BADALONA,HOME,84.1,82.3,70.1,85.9,-15.8,39.3,32.3,24.2,33.3,61.5,46.4,0.4,35.4,200,12000.0,59.0,15.0,41.0,4.0,24.0,19.0,65.0,17.0,23.0,15.0,24.0,39.0,9.0,24.0,10.0,0.0,5.0,22.0,21.0,40.0,-50.0
2509227,10,984791,BURGOS GRUPO DE SANTIAGO,HOME,78.8,78.7,139.7,118.2,21.5,70.7,66.9,8.3,22.2,68.4,41.3,1.4,44.6,200,12000.0,110.0,24.0,39.0,13.0,26.0,37.0,65.0,23.0,29.0,6.0,13.0,19.0,10.0,7.0,4.0,0.0,0.0,23.0,26.0,105.0,85.0
