PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM,POSITION,POS_ORDER,ROLE_NAME,DORSAL,PHOTO_URL,GP,GS,MIN_PG,PTS_PG,ORB_PG,DRB_PG,TRB_PG,AST_PG,STL_PG,BLK_PG,BLKA_PG,TOV_PG,PF_PG,PFD_PG,PLUS_MINUS_PG,PIR_PG,FGM_2_PG,FGA_2_PG,FG2_PCT,FGM_3_PG,FGA_3_PG,FG3_PCT,FTM_PG,FTA_PG,FT_PCT,TS_PCT,EFG_PCT,3PAr,FTr,TOV_PCT,GMSC_PG,ROLE_EFG_PCT,ROLE_TS_PCT,ROLE_TOV_PCT,ROLE_ORB_PCT,ROLE_FTr,ROLE_USG_PCT,PTS,TRB,AST,STL,BLK,TOV,PIR,FGM_2,FGA_2,FGM_3,FGA_3,FTM,FTA,MIN_TOTAL,MIN_SECS_TOTAL
2082056,N. Poza Cervantes,984928,BARÇA ATLÈTIC,PG,1,Offensive Engine,,https://imagenes.feb.es/Foto.aspx?c=2082056,13,12,25.1,8.3,0.5,1.7,2.2,3.9,1.5,0.0,0.1,2.0,2.5,2.2,8.8,8.9,1.2,2.1,59.3,1.4,4.9,28.1,1.7,2.0,84.6,52.7,47.3,70.3,28.6,20.2,6.4,46.1,52.3,20.1,2.1,38.1,16.4,108.0,28.0,51.0,19.0,0.0,26.0,116.0,16.0,27.0,18.0,64.0,22.0,26.0,326.7,19591.0
2256034,J. Cerdan Palacios,984928,BARÇA ATLÈTIC,PG,1,Offensive Engine,,https://imagenes.feb.es/Foto.aspx?c=2256034,13,1,15.3,7.0,1.2,0.8,2.1,0.8,0.9,0.2,0.1,1.5,1.1,0.4,2.0,4.6,2.0,3.9,51.0,0.8,2.8,30.6,0.5,0.8,60.0,49.8,48.9,41.4,11.5,18.0,4.1,48.1,49.3,18.0,9.3,12.4,22.6,91.0,27.0,11.0,12.0,2.0,20.0,60.0,26.0,51.0,11.0,36.0,6.0,10.0,198.5,11924.0
2642172,J. Siftar,984928,BARÇA ATLÈTIC,PG,1,Offensive Engine,,https://imagenes.feb.es/Foto.aspx?c=2642172,15,8,17.6,6.4,0.7,1.7,2.4,1.7,0.7,0.1,0.1,1.9,1.9,2.5,4.2,5.5,1.3,3.6,35.2,0.7,2.7,25.0,1.9,2.1,90.3,44.6,36.2,42.6,33.0,20.6,3.0,36.5,43.3,18.4,5.1,30.8,20.9,96.0,36.0,25.0,10.0,2.0,28.0,82.0,19.0,54.0,10.0,40.0,28.0,31.0,264.5,15866.0
2166517,D. Gonzalez Castro,984928,BARÇA ATLÈTIC,PG,1,Offensive Engine,,https://imagenes.feb.es/Foto.aspx?c=2166517,13,6,22.3,4.9,0.9,2.2,3.1,3.3,1.5,0.0,0.2,1.9,1.4,2.5,3.8,9.7,1.3,2.2,58.6,0.4,1.5,25.0,1.2,1.5,78.9,55.8,50.0,40.8,38.8,30.4,5.5,45.4,53.2,28.2,4.7,57.7,11.5,64.0,40.0,43.0,20.0,0.0,25.0,126.0,17.0,29.0,5.0,20.0,15.0,19.0,290.0,17401.0
2218824,O. Filba Gonzalez,984928,BARÇA ATLÈTIC,PG,1,Offensive Engine,,https://imagenes.feb.es/Foto.aspx?c=2218824,14,1,13.5,2.1,0.0,0.9,0.9,1.2,0.5,0.0,0.1,0.9,1.1,1.0,0.9,1.9,0.3,1.2,23.5,0.3,0.7,40.0,0.6,1.0,64.3,43.7,37.0,37.0,51.9,28.2,1.0,30.7,36.9,26.2,0.0,53.1,10.0,29.0,12.0,17.0,7.0,0.0,13.0,26.0,4.0,17.0,4.0,10.0,9.0,14.0,188.5,11322.0
2458688,E. Montaner García,984928,BARÇA ATLÈTIC,PG,1,Offensive Engine,,https://imagenes.feb.es/Foto.aspx?c=2458688,6,1,9.3,1.3,0.3,0.3,0.7,0.3,0.5,0.0,0.0,0.7,0.8,0.5,-0.3,0.7,0.3,0.3,100.0,0.0,1.2,0.0,0.7,0.7,100.0,37.2,22.2,77.8,44.4,27.1,0.5,9.0,14.5,29.5,4.4,0.0,10.9,8.0,4.0,2.0,3.0,0.0,4.0,4.0,2.0,2.0,0.0,7.0,4.0,4.0,55.9,3354.0
2561463,D. Ferreras Camarero,984928,BARÇA ATLÈTIC,SF,3,3&D Wing,,https://imagenes.feb.es/Foto.aspx?c=2561463,11,7,19.4,8.1,1.0,1.9,2.9,1.2,0.9,0.2,0.3,1.2,2.4,1.7,8.0,6.0,2.4,3.6,65.0,0.7,3.6,20.0,1.2,2.5,48.1,48.4,47.5,50.0,33.8,12.4,4.7,40.8,44.0,15.3,6.3,25.9,20.5,89.0,32.0,13.0,10.0,2.0,13.0,66.0,26.0,40.0,8.0,40.0,13.0,27.0,213.1,12785.0
2641337,J. Boumtje Boumtje,984928,BARÇA ATLÈTIC,C,5,Stretch Big,,https://imagenes.feb.es/Foto.aspx?c=2641337,14,10,26.0,15.5,1.4,5.9,7.4,1.9,1.2,1.1,0.4,3.4,2.3,2.9,4.4,17.9,4.8,7.8,61.5,1.1,3.7,28.8,2.7,3.4,80.9,59.7,55.6,32.3,29.2,20.9,11.2,55.9,59.7,20.2,6.8,31.7,26.2,217.0,103.0,26.0,17.0,15.0,48.0,250.0,67.0,109.0,15.0,52.0,38.0,47.0,364.3,21858.0
2646614,N. Kusturica,984928,BARÇA ATLÈTIC,C,5,Stretch Big,,https://imagenes.feb.es/Foto.aspx?c=2646614,9,8,24.6,13.4,2.7,6.4,9.1,2.9,0.7,0.6,0.1,3.9,1.9,3.6,4.2,17.1,3.2,6.3,50.9,0.9,3.8,23.5,4.3,5.7,76.5,53.3,45.1,37.4,56.0,23.6,9.7,46.0,54.1,24.7,12.5,59.3,27.4,121.0,82.0,26.0,6.0,5.0,35.0,154.0,29.0,57.0,8.0,34.0,39.0,51.0,221.5,13292.0
2642481,M. Dabone,984928,BARÇA ATLÈTIC,C,5,Traditional Center,,https://imagenes.feb.es/Foto.aspx?c=2642481,13,9,21.5,12.7,1.8,5.9,7.8,1.0,1.5,1.1,0.0,2.2,2.7,4.2,4.5,18.5,4.2,6.2,66.7,0.3,1.4,22.2,3.5,5.2,67.2,64.2,60.6,18.2,67.7,17.9,11.3,61.1,64.8,18.2,10.5,88.0,23.2,165.0,101.0,13.0,20.0,14.0,28.0,241.0,54.0,81.0,4.0,18.0,45.0,67.0,279.9,16790.0
2642482,A. Kone,984928,BARÇA ATLÈTIC,C,5,Traditional Center,,https://imagenes.feb.es/Foto.aspx?c=2642482,12,2,15.9,9.5,1.8,4.2,6.0,0.8,0.6,0.5,0.5,1.8,1.8,2.8,2.3,12.7,3.5,5.6,62.7,0.0,0.0,0.0,2.5,4.3,57.7,63.4,62.7,0.0,77.6,19.7,7.7,57.4,58.8,21.5,13.3,81.8,24.5,114.0,72.0,9.0,7.0,6.0,22.0,152.0,42.0,67.0,0.0,0.0,30.0,52.0,190.8,11458.0
2647995,M. Keita,984928,BARÇA ATLÈTIC,C,5,Stretch Big,,https://imagenes.feb.es/Foto.aspx?c=2647995,13,3,17.8,8.8,2.1,3.5,5.5,1.0,0.3,0.3,0.3,1.7,2.4,1.5,7.4,10.2,3.4,5.5,61.1,0.2,0.6,37.5,1.4,2.1,66.7,62.6,60.6,10.0,33.8,19.3,6.8,71.0,67.4,18.2,14.2,46.6,19.9,115.0,72.0,13.0,4.0,4.0,22.0,133.0,44.0,72.0,3.0,8.0,18.0,27.0,231.5,13897.0
2550554,S. Keita,984928,BARÇA ATLÈTIC,C,5,Traditional Center,,https://imagenes.feb.es/Foto.aspx?c=2550554,8,7,19.0,8.5,1.0,2.4,3.4,0.5,0.9,1.5,0.6,1.8,1.8,2.6,8.5,10.9,3.1,5.0,62.5,0.0,0.0,0.0,2.2,3.4,66.7,65.5,62.5,0.0,67.5,21.3,7.0,60.3,64.4,21.4,6.1,95.4,17.7,68.0,27.0,4.0,7.0,12.0,14.0,87.0,25.0,40.0,0.0,0.0,18.0,27.0,152.3,9130.0
2743264,M. Gueye,984928,BARÇA ATLÈTIC,,6,,,https://imagenes.feb.es/Foto.aspx?c=2743264,1,0,12.2,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,66.7,66.7,33.3,0.0,0.0,2.7,,,,,,,4.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,12.2,735.0
2320857,A. Puig Lluch,984928,BARÇA ATLÈTIC,,6,,,https://imagenes.feb.es/Foto.aspx?c=2320857,1,0,9.9,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,-3.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,40.0,-1.5,,,,,,,2.0,1.0,1.0,0.0,0.0,2.0,-3.0,1.0,1.0,0.0,2.0,0.0,0.0,9.9,597.0
2077155,M. Gaspa Ibañez,984930,BAXI MANRESA,PG,1,Lead Guard,,https://imagenes.feb.es/Foto.aspx?c=2077155,6,1,24.3,13.7,1.2,2.8,4.0,2.8,1.8,0.0,0.3,2.3,3.0,4.8,-0.5,16.2,4.0,6.8,58.5,1.0,3.2,31.6,2.7,3.3,80.0,59.6,55.0,31.7,33.3,16.9,10.4,56.9,60.1,17.2,4.7,38.1,23.6,82.0,24.0,17.0,11.0,0.0,14.0,97.0,24.0,41.0,6.0,19.0,16.0,20.0,145.8,8747.0
2334297,L. Sanchez Fernandez,984930,BAXI MANRESA,PG,1,Stretch Big,,https://imagenes.feb.es/Foto.aspx?c=2334297,7,2,21.9,11.7,0.9,2.9,3.7,2.9,0.6,0.3,0.3,1.9,1.3,3.3,3.4,14.4,3.7,6.0,61.9,0.6,1.9,30.8,2.6,3.9,66.7,61.3,58.2,23.6,49.1,16.3,9.3,55.1,56.8,18.4,4.3,49.1,22.4,82.0,26.0,20.0,4.0,2.0,13.0,101.0,26.0,42.0,4.0,13.0,18.0,27.0,153.0,9189.0
2145902,F. Torreblanca Catalan,984930,BAXI MANRESA,PG,1,Offensive Engine,,https://imagenes.feb.es/Foto.aspx?c=2145902,13,13,23.1,11.4,1.5,3.4,4.9,1.8,1.4,0.0,0.4,2.5,2.3,3.1,-3.2,10.7,1.2,3.0,41.0,2.1,6.8,30.7,2.7,3.3,81.4,50.7,44.5,69.3,33.9,18.4,6.9,44.3,50.8,18.8,6.4,36.5,25.7,148.0,64.0,24.0,18.0,0.0,33.0,139.0,16.0,39.0,27.0,88.0,35.0,43.0,300.3,18024.0
2080004,G. Fernandez Gimenez,984930,BAXI MANRESA,PG,1,High Volume Scorer,,https://imagenes.feb.es/Foto.aspx?c=2080004,3,2,16.2,9.3,1.7,1.0,2.7,0.7,0.7,0.0,0.7,2.0,2.3,1.0,-1.7,4.0,2.7,4.3,61.5,1.0,5.0,20.0,1.0,1.3,75.0,47.0,44.6,53.6,14.3,16.8,3.8,46.7,50.2,18.6,8.6,16.8,30.7,28.0,8.0,2.0,2.0,0.0,6.0,12.0,8.0,13.0,3.0,15.0,3.0,4.0,48.7,2918.0
2528977,B. Jekabsons,984930,BAXI MANRESA,PG,1,3&D Wing,,https://imagenes.feb.es/Foto.aspx?c=2528977,8,0,14.7,5.4,0.2,0.4,0.6,0.2,0.4,0.0,0.2,0.8,1.5,0.6,-7.6,0.8,1.4,3.0,45.8,0.6,2.9,21.7,0.8,1.1,66.7,42.2,39.4,48.9,19.1,10.5,1.4,34.2,36.5,15.8,1.6,19.4,22.0,43.0,5.0,2.0,3.0,0.0,6.0,6.0,11.0,24.0,5.0,23.0,6.0,9.0,117.8,7076.0
2739297,I. Francisco,984930,BAXI MANRESA,PG,1,Offensive Engine,,https://imagenes.feb.es/Foto.aspx?c=2739297,14,12,15.4,4.6,0.3,1.5,1.8,2.1,0.6,0.1,0.4,2.8,2.6,3.2,-7.7,1.8,0.6,2.8,23.1,0.6,2.8,23.1,1.4,2.4,58.8,35.0,28.8,50.0,43.6,29.6,-0.2,28.6,35.8,29.3,1.9,54.8,26.4,65.0,25.0,29.0,9.0,1.0,39.0,25.0,9.0,39.0,9.0,39.0,20.0,34.0,215.8,12940.0
